Anno;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;CLASSE_ETA;GENERE;PERC_CL-ETA_PERS_TA
2023;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;55 - 64 anni;M;59,0%
2023;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;Maggiore di 64 anni;M;9,0%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;Minore di 35 anni;M;4,0%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;35- 44 anni;M;5,1%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;45 - 54 anni;M;39,4%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;55 - 64 anni;M;47,5%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;Maggiore di 64 anni;M;4,0%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;Minore di 35 anni;M;4,4%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;35- 44 anni;M;8,0%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;45 - 54 anni;M;47,4%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;55 - 64 anni;M;37,2%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;Maggiore di 64 anni;M;2,9%
2023;07201;Università degli studi di Bari;Puglia;SUD;Minore di 35 anni;M;9,7%
2023;07201;Università degli studi di Bari;Puglia;SUD;35- 44 anni;M;13,9%
2023;07201;Università degli studi di Bari;Puglia;SUD;45 - 54 anni;M;31,7%
2023;07201;Università degli studi di Bari;Puglia;SUD;55 - 64 anni;M;40,9%
2023;07201;Università degli studi di Bari;Puglia;SUD;Maggiore di 64 anni;M;3,7%
2023;07202;Politecnico di BARI;Puglia;SUD;Minore di 35 anni;M;1,5%
2023;07202;Politecnico di BARI;Puglia;SUD;35- 44 anni;M;12,3%
2023;07202;Politecnico di BARI;Puglia;SUD;45 - 54 anni;M;44,6%
2023;07202;Politecnico di BARI;Puglia;SUD;55 - 64 anni;M;33,1%
2023;07202;Politecnico di BARI;Puglia;SUD;Maggiore di 64 anni;M;8,5%
2023;07501;Università del SALENTO;Puglia;SUD;Minore di 35 anni;M;2,1%
2023;07501;Università del SALENTO;Puglia;SUD;35- 44 anni;M;9,7%
2023;07501;Università del SALENTO;Puglia;SUD;45 - 54 anni;M;44,3%
2023;07501;Università del SALENTO;Puglia;SUD;55 - 64 anni;M;39,2%
2023;07501;Università del SALENTO;Puglia;SUD;Maggiore di 64 anni;M;4,6%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;Minore di 35 anni;M;0,9%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;35- 44 anni;M;3,5%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;45 - 54 anni;M;21,2%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;55 - 64 anni;M;62,8%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;Maggiore di 64 anni;M;11,5%
2023;07801;Università della CALABRIA;Calabria;SUD;Minore di 35 anni;M;3,2%
2023;07801;Università della CALABRIA;Calabria;SUD;35- 44 anni;M;14,3%
2023;07801;Università della CALABRIA;Calabria;SUD;45 - 54 anni;M;37,9%
2023;07801;Università della CALABRIA;Calabria;SUD;55 - 64 anni;M;38,2%
2023;07801;Università della CALABRIA;Calabria;SUD;Maggiore di 64 anni;M;6,4%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;Minore di 35 anni;M;5,3%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;35- 44 anni;M;13,7%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;45 - 54 anni;M;30,5%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;55 - 64 anni;M;37,9%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;Maggiore di 64 anni;M;12,6%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;Minore di 35 anni;M;1,3%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;35- 44 anni;M;5,1%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;45 - 54 anni;M;25,3%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;55 - 64 anni;M;58,2%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;Maggiore di 64 anni;M;10,1%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;Minore di 35 anni;M;2,4%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;35- 44 anni;M;12,1%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;45 - 54 anni;M;35,3%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;55 - 64 anni;M;44,4%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;Maggiore di 64 anni;M;5,8%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;Minore di 35 anni;M;1,5%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;35- 44 anni;M;7,3%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;45 - 54 anni;M;32,1%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;55 - 64 anni;M;52,0%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;Maggiore di 64 anni;M;7,1%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;Minore di 35 anni;M;2,0%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;35- 44 anni;M;13,2%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;45 - 54 anni;M;34,3%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;55 - 64 anni;M;46,1%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;Maggiore di 64 anni;M;4,4%
2023;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;Minore di 35 anni;M;1,0%
2023;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;35- 44 anni;M;7,9%
2023;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;45 - 54 anni;M;36,0%
2023;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;55 - 64 anni;M;50,2%
2023;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;Maggiore di 64 anni;M;4,9%
2023;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;Minore di 35 anni;M;5,4%
2023;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;35- 44 anni;M;14,4%
2023;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;45 - 54 anni;M;31,1%
2023;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;55 - 64 anni;M;44,1%
2023;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;Maggiore di 64 anni;M;5,1%
2023;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;Minore di 35 anni;M;50,0%
2023;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;35- 44 anni;M;25,0%
2023;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;45 - 54 anni;M;25,0%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Minore di 35 anni;F;6,2%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;35- 44 anni;F;16,5%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;45 - 54 anni;F;36,8%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;55 - 64 anni;F;37,7%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Maggiore di 64 anni;F;2,8%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Minore di 35 anni;M;5,5%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;35- 44 anni;M;14,9%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;45 - 54 anni;M;34,6%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;55 - 64 anni;M;40,8%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Maggiore di 64 anni;M;4,1%
2022;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Minore di 35 anni;F;4,6%
2022;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;35- 44 anni;F;16,0%
2022;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;45 - 54 anni;F;43,1%
2022;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;55 - 64 anni;F;35,1%
2022;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Maggiore di 64 anni;F;1,2%
2022;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Minore di 35 anni;F;9,4%
2022;00102;Torino - Politecnico;Piemonte;NORD-OVEST;35- 44 anni;F;22,2%
2022;00102;Torino - Politecnico;Piemonte;NORD-OVEST;45 - 54 anni;F;39,8%
2022;00102;Torino - Politecnico;Piemonte;NORD-OVEST;55 - 64 anni;F;27,0%
2022;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Maggiore di 64 anni;F;1,5%
2022;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Minore di 35 anni;F;6,4%
2022;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;35- 44 anni;F;16,7%
2022;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;45 - 54 anni;F;50,5%
2022;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;55 - 64 anni;F;25,0%
2022;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Maggiore di 64 anni;F;1,5%
2022;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Minore di 35 anni;F;2,9%
2022;01001;Genova - Università degli studi;Liguria;NORD-OVEST;35- 44 anni;F;14,2%
2022;01001;Genova - Università degli studi;Liguria;NORD-OVEST;45 - 54 anni;F;39,4%
2022;01001;Genova - Università degli studi;Liguria;NORD-OVEST;55 - 64 anni;F;40,0%
2022;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Maggiore di 64 anni;F;3,5%
2022;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Minore di 35 anni;F;7,7%
2022;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;35- 44 anni;F;17,0%
2022;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;45 - 54 anni;F;52,2%
2022;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;55 - 64 anni;F;22,3%
2022;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Maggiore di 64 anni;F;0,8%
2022;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Minore di 35 anni;F;10,7%
2022;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;35- 44 anni;F;17,8%
2022;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;45 - 54 anni;F;31,1%
2022;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;55 - 64 anni;F;36,9%
2022;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Maggiore di 64 anni;F;3,5%
2022;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Minore di 35 anni;F;6,7%
2022;01502;Milano - Politecnico;Lombardia;NORD-OVEST;35- 44 anni;F;19,4%
2022;01502;Milano - Politecnico;Lombardia;NORD-OVEST;45 - 54 anni;F;41,0%
2022;01502;Milano - Politecnico;Lombardia;NORD-OVEST;55 - 64 anni;F;30,8%
2022;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Maggiore di 64 anni;F;2,0%
2022;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Minore di 35 anni;F;9,5%
2022;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;35- 44 anni;F;25,4%
2022;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;45 - 54 anni;F;41,0%
2022;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;55 - 64 anni;F;22,9%
2022;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Maggiore di 64 anni;F;1,3%
2022;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Minore di 35 anni;F;10,0%
2022;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;35- 44 anni;F;21,8%
2022;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;45 - 54 anni;F;49,8%
2022;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;55 - 64 anni;F;18,5%
2022;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Maggiore di 64 anni;F;0,0%
2022;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Minore di 35 anni;F;6,3%
2022;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;35- 44 anni;F;18,2%
2022;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;45 - 54 anni;F;30,2%
2022;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;55 - 64 anni;F;43,0%
2022;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Maggiore di 64 anni;F;2,3%
2022;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Minore di 35 anni;F;6,7%
2022;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;35- 44 anni;F;16,9%
2022;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;45 - 54 anni;F;33,6%
2022;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;55 - 64 anni;F;41,7%
2022;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Maggiore di 64 anni;F;1,2%
2022;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;Minore di 35 anni;F;16,7%
2022;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;35- 44 anni;F;33,3%
2022;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;45 - 54 anni;F;38,9%
2022;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;55 - 64 anni;F;11,1%
2022;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;Minore di 35 anni;F;5,7%
2022;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;35- 44 anni;F;27,9%
2022;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;45 - 54 anni;F;43,6%
2022;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;55 - 64 anni;F;22,1%
2022;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;Maggiore di 64 anni;F;0,7%
2022;02301;Verona - Università degli studi;Veneto;NORD-EST;Minore di 35 anni;F;5,0%
2022;02301;Verona - Università degli studi;Veneto;NORD-EST;35- 44 anni;F;19,7%
2022;02301;Verona - Università degli studi;Veneto;NORD-EST;45 - 54 anni;F;42,4%
2022;02301;Verona - Università degli studi;Veneto;NORD-EST;55 - 64 anni;F;31,9%
2022;02301;Verona - Università degli studi;Veneto;NORD-EST;Maggiore di 64 anni;F;1,0%
2022;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Minore di 35 anni;F;13,4%
2022;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;35- 44 anni;F;25,4%
2022;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;45 - 54 anni;F;33,8%
2022;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;55 - 64 anni;F;26,5%
2022;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Maggiore di 64 anni;F;0,9%
2022;02702;Venezia - Università IUAV;Veneto;NORD-EST;Minore di 35 anni;F;13,8%
2022;02702;Venezia - Università IUAV;Veneto;NORD-EST;35- 44 anni;F;13,8%
2022;02702;Venezia - Università IUAV;Veneto;NORD-EST;45 - 54 anni;F;36,9%
2022;02702;Venezia - Università IUAV;Veneto;NORD-EST;55 - 64 anni;F;35,0%
2022;02702;Venezia - Università IUAV;Veneto;NORD-EST;Maggiore di 64 anni;F;0,6%
2022;02801;Padova - Università degli studi;Veneto;NORD-EST;Minore di 35 anni;F;7,3%
2022;02801;Padova - Università degli studi;Veneto;NORD-EST;35- 44 anni;F;20,7%
2022;02801;Padova - Università degli studi;Veneto;NORD-EST;45 - 54 anni;F;39,5%
2022;02801;Padova - Università degli studi;Veneto;NORD-EST;55 - 64 anni;F;30,7%
2022;02801;Padova - Università degli studi;Veneto;NORD-EST;Maggiore di 64 anni;F;1,8%
2022;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Minore di 35 anni;F;8,0%
2022;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;35- 44 anni;F;15,0%
2022;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;45 - 54 anni;F;36,9%
2022;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;55 - 64 anni;F;37,3%
2022;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Maggiore di 64 anni;F;2,9%
2022;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Minore di 35 anni;F;11,0%
2022;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;35- 44 anni;F;14,9%
2022;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;45 - 54 anni;F;35,2%
2022;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;55 - 64 anni;F;37,2%
2022;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Maggiore di 64 anni;F;1,7%
2022;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;Minore di 35 anni;F;1,4%
2022;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;35- 44 anni;F;36,1%
2022;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;45 - 54 anni;F;40,3%
2022;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;55 - 64 anni;F;20,8%
2022;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;Maggiore di 64 anni;F;1,4%
2022;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Minore di 35 anni;F;7,4%
2022;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;35- 44 anni;F;16,0%
2022;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;45 - 54 anni;F;37,4%
2022;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;55 - 64 anni;F;37,2%
2022;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;F;2,0%
2022;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Minore di 35 anni;F;8,0%
2022;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;35- 44 anni;F;18,7%
2022;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;45 - 54 anni;F;40,3%
2022;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;55 - 64 anni;F;32,8%
2022;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;F;0,2%
2022;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Minore di 35 anni;F;7,7%
2022;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;35- 44 anni;F;21,4%
2022;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;45 - 54 anni;F;38,3%
2022;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;55 - 64 anni;F;30,5%
2022;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;F;2,1%
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;Minore di 35 anni;F;11,3%
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;35- 44 anni;F;15,9%
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;45 - 54 anni;F;40,3%
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;55 - 64 anni;F;30,1%
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;F;2,4%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Minore di 35 anni;F;9,2%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;35- 44 anni;F;11,5%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;45 - 54 anni;F;42,9%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;55 - 64 anni;F;35,0%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Maggiore di 64 anni;F;1,4%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Minore di 35 anni;F;9,0%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;35- 44 anni;F;19,6%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;45 - 54 anni;F;32,4%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;55 - 64 anni;F;37,4%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Maggiore di 64 anni;F;1,6%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;Minore di 35 anni;F;8,7%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;35- 44 anni;F;16,8%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;45 - 54 anni;F;39,7%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;55 - 64 anni;F;30,4%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;Maggiore di 64 anni;F;4,3%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;Minore di 35 anni;F;6,3%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;35- 44 anni;F;16,0%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;45 - 54 anni;F;29,9%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;55 - 64 anni;F;45,1%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;Maggiore di 64 anni;F;2,8%
2022;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;Minore di 35 anni;F;22,9%
2022;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;35- 44 anni;F;45,7%
2022;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;45 - 54 anni;F;28,6%
2022;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;55 - 64 anni;F;2,9%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;Minore di 35 anni;F;5,5%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;35- 44 anni;F;18,3%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;45 - 54 anni;F;30,8%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;55 - 64 anni;F;41,6%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;Maggiore di 64 anni;F;3,8%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;Minore di 35 anni;F;4,6%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;35- 44 anni;F;10,3%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;45 - 54 anni;F;35,7%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;55 - 64 anni;F;45,2%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;Maggiore di 64 anni;F;4,2%
