Anno;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;Qualifica;GENERE;PERC_QUAL_PERS_TA
2023;06306;"Università degli Studi della Campania ""Luigi Vanvitelli""";Campania;SUD;POSIZIONE ECONOMICA B;M;59,4%
2023;06306;"Università degli Studi della Campania ""Luigi Vanvitelli""";Campania;SUD;POSIZIONE ECONOMICA C;M;45,8%
2023;06306;"Università degli Studi della Campania ""Luigi Vanvitelli""";Campania;SUD;POSIZIONE ECONOMICA D;M;47,8%
2023;06306;"Università degli Studi della Campania ""Luigi Vanvitelli""";Campania;SUD;POSIZIONE ECONOMICA EP;M;46,5%
2023;06306;"Università degli Studi della Campania ""Luigi Vanvitelli""";Campania;SUD;DIRETTORE GENERALE;M;0,0%
2023;06501;Università degli Studi di SALERNO;Campania;SUD;DIRIGENTE II FASCIA;M;100,0%
2023;06501;Università degli Studi di SALERNO;Campania;SUD;POSIZIONE ECONOMICA B;M;63,6%
2023;06501;Università degli Studi di SALERNO;Campania;SUD;POSIZIONE ECONOMICA C;M;51,4%
2023;06501;Università degli Studi di SALERNO;Campania;SUD;POSIZIONE ECONOMICA D;M;45,3%
2023;06501;Università degli Studi di SALERNO;Campania;SUD;POSIZIONE ECONOMICA EP;M;50,0%
2023;06501;Università degli Studi di SALERNO;Campania;SUD;DIRETTORE GENERALE;M;100,0%
2023;06601;Università degli studi di L'Aquila;Abruzzo;SUD;POSIZIONE ECONOMICA B;M;44,4%
2023;06601;Università degli studi di L'Aquila;Abruzzo;SUD;POSIZIONE ECONOMICA C;M;37,8%
2023;06601;Università degli studi di L'Aquila;Abruzzo;SUD;POSIZIONE ECONOMICA D;M;50,3%
2023;06601;Università degli studi di L'Aquila;Abruzzo;SUD;POSIZIONE ECONOMICA EP;M;30,0%
2023;06601;Università degli studi di L'Aquila;Abruzzo;SUD;DIRETTORE GENERALE;M;100,0%
2023;06603;Gran Sasso Science Institute - Scuola di dottorato internazionale dell'Aquila;Abruzzo;SUD;DIRIGENTE II FASCIA;M;0,0%
2023;06603;Gran Sasso Science Institute - Scuola di dottorato internazionale dell'Aquila;Abruzzo;SUD;POSIZIONE ECONOMICA C;M;38,9%
2023;06603;Gran Sasso Science Institute - Scuola di dottorato internazionale dell'Aquila;Abruzzo;SUD;POSIZIONE ECONOMICA D;M;22,2%
2023;06603;Gran Sasso Science Institute - Scuola di dottorato internazionale dell'Aquila;Abruzzo;SUD;POSIZIONE ECONOMICA EP;M;50,0%
2023;06603;Gran Sasso Science Institute - Scuola di dottorato internazionale dell'Aquila;Abruzzo;SUD;DIRETTORE GENERALE;M;100,0%
2023;06701;Università degli Studi di TERAMO;Abruzzo;SUD;POSIZIONE ECONOMICA B;M;42,9%
2023;06701;Università degli Studi di TERAMO;Abruzzo;SUD;POSIZIONE ECONOMICA C;M;42,7%
2023;06701;Università degli Studi di TERAMO;Abruzzo;SUD;POSIZIONE ECONOMICA D;M;35,4%
2023;06701;Università degli Studi di TERAMO;Abruzzo;SUD;POSIZIONE ECONOMICA EP;M;44,4%
2023;06701;Università degli Studi di TERAMO;Abruzzo;SUD;DIRETTORE GENERALE;M;100,0%
2023;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;DIRIGENTE II FASCIA;M;33,3%
2023;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;POSIZIONE ECONOMICA B;M;44,8%
2023;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;POSIZIONE ECONOMICA C;M;41,5%
2023;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;POSIZIONE ECONOMICA D;M;39,2%
2023;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;POSIZIONE ECONOMICA EP;M;55,6%
2023;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;DIRETTORE GENERALE;M;100,0%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;DIRIGENTE II FASCIA;M;100,0%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;POSIZIONE ECONOMICA B;M;61,8%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;POSIZIONE ECONOMICA C;M;47,6%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;POSIZIONE ECONOMICA D;M;35,8%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;POSIZIONE ECONOMICA EP;M;18,2%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;DIRETTORE GENERALE;M;100,0%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;DIRIGENTE II FASCIA;M;66,7%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;POSIZIONE ECONOMICA B;M;69,2%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;POSIZIONE ECONOMICA C;M;47,4%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;POSIZIONE ECONOMICA D;M;39,8%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;POSIZIONE ECONOMICA EP;M;53,6%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;DIRETTORE GENERALE;M;0,0%
2023;07201;Università degli studi di Bari;Puglia;SUD;DIRIGENTE II FASCIA;M;75,0%
2023;07201;Università degli studi di Bari;Puglia;SUD;POSIZIONE ECONOMICA B;M;57,3%
2023;07201;Università degli studi di Bari;Puglia;SUD;POSIZIONE ECONOMICA C;M;44,8%
2023;07201;Università degli studi di Bari;Puglia;SUD;POSIZIONE ECONOMICA D;M;36,2%
2023;07201;Università degli studi di Bari;Puglia;SUD;POSIZIONE ECONOMICA EP;M;43,1%
2023;07201;Università degli studi di Bari;Puglia;SUD;DIRETTORE GENERALE;M;100,0%
2023;07202;Politecnico di BARI;Puglia;SUD;DIRIGENTE II FASCIA;M;0,0%
2023;07202;Politecnico di BARI;Puglia;SUD;POSIZIONE ECONOMICA B;M;71,4%
2023;07202;Politecnico di BARI;Puglia;SUD;POSIZIONE ECONOMICA C;M;52,3%
2023;07202;Politecnico di BARI;Puglia;SUD;POSIZIONE ECONOMICA D;M;47,2%
2023;07202;Politecnico di BARI;Puglia;SUD;POSIZIONE ECONOMICA EP;M;64,7%
2023;07202;Politecnico di BARI;Puglia;SUD;DIRETTORE GENERALE;M;100,0%
2023;07501;Università del SALENTO;Puglia;SUD;DIRIGENTE II FASCIA;M;0,0%
2023;07501;Università del SALENTO;Puglia;SUD;POSIZIONE ECONOMICA B;M;62,5%
2023;07501;Università del SALENTO;Puglia;SUD;POSIZIONE ECONOMICA C;M;53,4%
2023;07501;Università del SALENTO;Puglia;SUD;POSIZIONE ECONOMICA D;M;46,3%
2023;07501;Università del SALENTO;Puglia;SUD;POSIZIONE ECONOMICA EP;M;55,6%
2023;07501;Università del SALENTO;Puglia;SUD;DIRETTORE GENERALE;M;100,0%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;DIRIGENTE II FASCIA;M;100,0%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;POSIZIONE ECONOMICA B;M;69,2%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;POSIZIONE ECONOMICA C;M;47,4%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;POSIZIONE ECONOMICA D;M;50,0%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;POSIZIONE ECONOMICA EP;M;71,4%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;DIRETTORE GENERALE;M;100,0%
2023;07801;Università della CALABRIA;Calabria;SUD;DIRIGENTE II FASCIA;M;100,0%
2023;07801;Università della CALABRIA;Calabria;SUD;POSIZIONE ECONOMICA B;M;67,3%
2023;07801;Università della CALABRIA;Calabria;SUD;POSIZIONE ECONOMICA C;M;57,1%
2023;07801;Università della CALABRIA;Calabria;SUD;POSIZIONE ECONOMICA D;M;43,9%
2023;07801;Università della CALABRIA;Calabria;SUD;POSIZIONE ECONOMICA EP;M;50,0%
2023;07801;Università della CALABRIA;Calabria;SUD;DIRETTORE GENERALE;M;0,0%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;POSIZIONE ECONOMICA B;M;41,3%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;POSIZIONE ECONOMICA C;M;48,1%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;POSIZIONE ECONOMICA D;M;41,2%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;POSIZIONE ECONOMICA EP;M;50,0%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;DIRETTORE GENERALE;M;100,0%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;POSIZIONE ECONOMICA B;M;66,7%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;POSIZIONE ECONOMICA C;M;47,0%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;POSIZIONE ECONOMICA D;M;50,0%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;POSIZIONE ECONOMICA EP;M;30,0%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;DIRETTORE GENERALE;M;100,0%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;DIRIGENTE II FASCIA;M;83,3%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;POSIZIONE ECONOMICA B;M;63,3%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;POSIZIONE ECONOMICA C;M;53,6%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;POSIZIONE ECONOMICA D;M;44,8%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;POSIZIONE ECONOMICA EP;M;59,7%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;DIRETTORE GENERALE;M;100,0%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;DIRIGENTE II FASCIA;M;60,0%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;POSIZIONE ECONOMICA B;M;65,5%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;POSIZIONE ECONOMICA C;M;51,2%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;POSIZIONE ECONOMICA D;M;43,6%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;POSIZIONE ECONOMICA EP;M;55,0%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;DIRETTORE GENERALE;M;100,0%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;DIRIGENTE II FASCIA;M;66,7%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;POSIZIONE ECONOMICA B;M;63,6%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;POSIZIONE ECONOMICA C;M;47,7%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;POSIZIONE ECONOMICA D;M;39,3%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;POSIZIONE ECONOMICA EP;M;46,2%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;DIRETTORE GENERALE;M;100,0%
2023;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;DIRIGENTE II FASCIA;M;100,0%
2023;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;POSIZIONE ECONOMICA B;M;65,7%
2023;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;POSIZIONE ECONOMICA C;M;46,7%
2023;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;POSIZIONE ECONOMICA D;M;31,8%
2023;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;POSIZIONE ECONOMICA EP;M;53,3%
2023;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;DIRETTORE GENERALE;M;100,0%
2023;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;DIRIGENTE II FASCIA;M;54,5%
2023;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;POSIZIONE ECONOMICA B;M;52,9%
2023;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;POSIZIONE ECONOMICA C;M;36,6%
2023;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;POSIZIONE ECONOMICA D;M;33,7%
2023;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;POSIZIONE ECONOMICA EP;M;33,3%
2023;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;DIRETTORE GENERALE;M;100,0%
2023;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;DIRIGENTE II FASCIA;M;0,0%
2023;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;POSIZIONE ECONOMICA C;M;0,0%
2023;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;POSIZIONE ECONOMICA D;M;50,0%
2023;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;POSIZIONE ECONOMICA EP;M;100,0%
2023;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;DIRETTORE GENERALE;M;100,0%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;DIRETTORE GENERALE;F;27,3%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;DIRIGENTE II FASCIA;F;45,9%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA B;F;48,2%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA C;F;61,0%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA D;F;63,4%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA EP;F;56,3%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;DIRETTORE GENERALE;M;72,7%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;DIRIGENTE II FASCIA;M;54,1%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA B;M;51,8%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA C;M;39,0%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA D;M;36,6%
2022;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA EP;M;43,7%
2022;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;DIRIGENTE II FASCIA;F;75,0%
2022;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA B;F;64,4%
2022;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA C;F;69,3%
2022;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA D;F;70,0%
2022;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA EP;F;62,7%
2022;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;DIRETTORE GENERALE;F;0,0%
2022;00102;Torino - Politecnico;Piemonte;NORD-OVEST;DIRIGENTE II FASCIA;F;75,0%
2022;00102;Torino - Politecnico;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA B;F;70,0%
2022;00102;Torino - Politecnico;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA C;F;52,4%
2022;00102;Torino - Politecnico;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA D;F;67,0%
2022;00102;Torino - Politecnico;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA EP;F;54,2%
2022;00102;Torino - Politecnico;Piemonte;NORD-OVEST;DIRETTORE GENERALE;F;0,0%
2022;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;DIRIGENTE II FASCIA;F;33,3%
2022;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA B;F;72,7%
2022;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA C;F;68,7%
2022;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA D;F;65,0%
2022;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA EP;F;57,9%
2022;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;DIRETTORE GENERALE;F;100,0%
2022;01001;Genova - Università degli studi;Liguria;NORD-OVEST;DIRIGENTE II FASCIA;F;66,7%
2022;01001;Genova - Università degli studi;Liguria;NORD-OVEST;POSIZIONE ECONOMICA B;F;61,4%
2022;01001;Genova - Università degli studi;Liguria;NORD-OVEST;POSIZIONE ECONOMICA C;F;65,4%
2022;01001;Genova - Università degli studi;Liguria;NORD-OVEST;POSIZIONE ECONOMICA D;F;63,7%
2022;01001;Genova - Università degli studi;Liguria;NORD-OVEST;POSIZIONE ECONOMICA EP;F;45,3%
2022;01001;Genova - Università degli studi;Liguria;NORD-OVEST;DIRETTORE GENERALE;F;100,0%
2022;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;F;33,3%
2022;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;63,0%
2022;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;78,6%
2022;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;77,5%
2022;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;55,0%
2022;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;0,0%
2022;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;F;66,7%
2022;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;64,6%
2022;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;64,7%
2022;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;66,0%
2022;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;60,7%
2022;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;0,0%
2022;01502;Milano - Politecnico;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;F;37,5%
2022;01502;Milano - Politecnico;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;61,4%
2022;01502;Milano - Politecnico;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;67,3%
2022;01502;Milano - Politecnico;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;58,8%
2022;01502;Milano - Politecnico;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;39,3%
2022;01502;Milano - Politecnico;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;0,0%
2022;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;F;62,5%
2022;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;52,4%
2022;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;59,8%
2022;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;62,9%
2022;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;62,3%
2022;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;0,0%
2022;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;F;33,3%
2022;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;50,0%
2022;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;80,6%
2022;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;72,9%
2022;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;57,1%
2022;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;100,0%
2022;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;F;50,0%
2022;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;74,2%
2022;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;66,8%
2022;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;71,6%
2022;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;45,8%
2022;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;100,0%
2022;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;F;33,3%
2022;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;61,2%
2022;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;69,3%
2022;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;68,0%
2022;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;72,2%
2022;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;100,0%
2022;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;0,0%
2022;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;90,0%
2022;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;77,8%
2022;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;100,0%
2022;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;0,0%
2022;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;DIRIGENTE II FASCIA;F;0,0%
2022;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA B;F;20,0%
2022;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA C;F;69,9%
2022;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA D;F;65,0%
2022;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA EP;F;44,4%
2022;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;DIRETTORE GENERALE;F;0,0%
2022;02301;Verona - Università degli studi;Veneto;NORD-EST;DIRIGENTE II FASCIA;F;60,0%
2022;02301;Verona - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA B;F;56,3%
2022;02301;Verona - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA C;F;68,1%
2022;02301;Verona - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA D;F;67,6%
2022;02301;Verona - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA EP;F;52,9%
2022;02301;Verona - Università degli studi;Veneto;NORD-EST;DIRETTORE GENERALE;F;0,0%
2022;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;DIRIGENTE II FASCIA;F;50,0%
2022;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;POSIZIONE ECONOMICA B;F;73,5%
2022;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;POSIZIONE ECONOMICA C;F;72,1%
2022;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;POSIZIONE ECONOMICA D;F;70,8%
2022;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;POSIZIONE ECONOMICA EP;F;69,4%
2022;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;DIRETTORE GENERALE;F;0,0%
2022;02702;Venezia - Università IUAV;Veneto;NORD-EST;DIRIGENTE II FASCIA;F;50,0%
2022;02702;Venezia - Università IUAV;Veneto;NORD-EST;POSIZIONE ECONOMICA C;F;68,7%
2022;02702;Venezia - Università IUAV;Veneto;NORD-EST;POSIZIONE ECONOMICA D;F;63,5%
2022;02702;Venezia - Università IUAV;Veneto;NORD-EST;POSIZIONE ECONOMICA EP;F;63,2%
2022;02702;Venezia - Università IUAV;Veneto;NORD-EST;DIRETTORE GENERALE;F;0,0%
2022;02801;Padova - Università degli studi;Veneto;NORD-EST;DIRIGENTE II FASCIA;F;30,0%
2022;02801;Padova - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA B;F;58,8%
2022;02801;Padova - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA C;F;63,4%
2022;02801;Padova - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA D;F;60,5%
2022;02801;Padova - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA EP;F;60,2%
2022;02801;Padova - Università degli studi;Veneto;NORD-EST;DIRETTORE GENERALE;F;0,0%
2022;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;DIRIGENTE II FASCIA;F;40,0%
2022;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA B;F;31,8%
