AnnoA;AteneoNOME;AteneoCOD;SESSO;Imm
2003/2004;Urbino;4101;F;1809
2003/2004;Urbino;4101;M;1145
2003/2004;Venezia Iuav;2702;F;448
2003/2004;Venezia Iuav;2702;M;409
2003/2004;Verona;2301;F;3730
2003/2004;Verona;2301;M;1887
2002/2003;Aosta;701;F;90
2002/2003;Aosta;701;M;39
2002/2003;Bari;7201;F;5110
2002/2003;Bari;7201;M;2812
2002/2003;Bari Politecnico;7202;F;494
2002/2003;Bari Politecnico;7202;M;1374
2002/2003;Basilicata;7601;F;810
2002/2003;Basilicata;7601;M;807
2002/2003;Bergamo;1601;F;1736
2002/2003;Bergamo;1601;M;1174
2002/2003;Bologna;3701;F;9067
2002/2003;Bologna;3701;M;8946
2002/2003;Bolzano;2101;F;304
2002/2003;Bolzano;2101;M;158
2002/2003;Brescia;1701;F;1358
2002/2003;Brescia;1701;M;1416
2002/2003;Ca' Foscari Venezia;2701;F;1778
2002/2003;Ca' Foscari Venezia;2701;M;1206
2002/2003;Cagliari;9201;F;3333
2002/2003;Cagliari;9201;M;2059
2002/2003;Calabria;7801;F;3100
2002/2003;Calabria;7801;M;2839
2002/2003;Camerino;4302;F;427
2002/2003;Camerino;4302;M;726
2002/2003;Casamassima – LUM G. Degennaro;7203;F;46
2002/2003;Casamassima – LUM G. Degennaro;7203;M;78
2002/2003;Cassino;6001;F;1099
2002/2003;Cassino;6001;M;1123
2002/2003;Castellanza LIUC;1201;F;103
2002/2003;Castellanza LIUC;1201;M;234
2002/2003;Catania;8701;F;5822
2002/2003;Catania;8701;M;4037
2002/2003;Catanzaro;7901;F;1498
2002/2003;Catanzaro;7901;M;1015
2002/2003;Chieti e Pescara;6901;F;3735
2002/2003;Chieti e Pescara;6901;M;2687
2002/2003;Ferrara;3801;F;1604
2002/2003;Ferrara;3801;M;1434
2002/2003;Firenze;4801;F;5553
2002/2003;Firenze;4801;M;3994
2002/2003;Foggia;7101;F;1376
2002/2003;Foggia;7101;M;940
2002/2003;Genova;1001;F;3002
2002/2003;Genova;1001;M;2534
2002/2003;Insubria;1202;F;924
2002/2003;Insubria;1202;M;724
2002/2003;L'Aquila;6601;F;1507
2002/2003;L'Aquila;6601;M;1380
2002/2003;Macerata;4301;F;1174
2002/2003;Macerata;4301;M;762
2002/2003;Marche;4201;F;1209
2002/2003;Marche;4201;M;1606
2002/2003;Messina;8301;F;3666
2002/2003;Messina;8301;M;2448
2002/2003;Milano;1501;F;6670
2002/2003;Milano;1501;M;4720
2002/2003;Milano Bicocca;1509;F;3019
2002/2003;Milano Bicocca;1509;M;1866
2002/2003;Milano Bocconi;1503;F;1154
2002/2003;Milano Bocconi;1503;M;1485
2002/2003;Milano Cattolica;1504;F;4696
2002/2003;Milano Cattolica;1504;M;2705
2002/2003;Milano IULM;1505;F;1096
2002/2003;Milano IULM;1505;M;505
2002/2003;Milano Politecnico;1502;F;1764
2002/2003;Milano Politecnico;1502;M;4517
2002/2003;Milano San Raffaele;1508;F;202
2002/2003;Milano San Raffaele;1508;M;114
2002/2003;Modena e Reggio Emilia;3601;F;1776
2002/2003;Modena e Reggio Emilia;3601;M;1678
2002/2003;Molise;7001;F;809
2002/2003;Molise;7001;M;703
2002/2003;Napoli Benincasa;6304;F;1758
2002/2003;Napoli Benincasa;6304;M;490
2002/2003;Napoli Federico II;6301;F;8977
2002/2003;Napoli Federico II;6301;M;7816
2002/2003;Napoli L'Orientale;6303;F;1352
2002/2003;Napoli L'Orientale;6303;M;383
2002/2003;Napoli Parthenope;6302;F;1581
2002/2003;Napoli Parthenope;6302;M;2224
2002/2003;Napoli Vanvitelli;6306;F;2331
2002/2003;Napoli Vanvitelli;6306;M;2379
2002/2003;Padova;2801;F;6129
2002/2003;Padova;2801;M;4762
2002/2003;Palermo;8201;F;7551
2002/2003;Palermo;8201;M;5987
2002/2003;Parma;3401;F;2688
2002/2003;Parma;3401;M;2456
2002/2003;Pavia;1801;F;2316
2002/2003;Pavia;1801;M;1764
2002/2003;Perugia;5401;F;3321
2002/2003;Perugia;5401;M;2937
2002/2003;Perugia Stranieri;5403;F;264
2002/2003;Perugia Stranieri;5403;M;136
2002/2003;Piemonte Orientale;201;F;1239
2002/2003;Piemonte Orientale;201;M;737
2002/2003;Pisa;5001;F;3869
2002/2003;Pisa;5001;M;3770
2002/2003;Reggio Calabria;8001;F;773
2002/2003;Reggio Calabria;8001;M;1028
2002/2003;Roma Biomedico;5808;F;84
2002/2003;Roma Biomedico;5808;M;60
2002/2003;Roma Foro Italico;5806;F;78
2002/2003;Roma Foro Italico;5806;M;129
2002/2003;Roma La Sapienza;5801;F;12960
2002/2003;Roma La Sapienza;5801;M;9660
2002/2003;Roma Luiss;5805;F;454
2002/2003;Roma Luiss;5805;M;486
2002/2003;Roma LUMSA;5803;F;873
2002/2003;Roma LUMSA;5803;M;469
2002/2003;Roma Tor Vergata;5802;F;4090
2002/2003;Roma Tor Vergata;5802;M;4013
2002/2003;Roma Tre;5807;F;4500
2002/2003;Roma Tre;5807;M;3545
2002/2003;Roma UNINT;5809;F;89
2002/2003;Roma UNINT;5809;M;159
2002/2003;Salento;7501;F;3301
2002/2003;Salento;7501;M;2201
2002/2003;Salerno;6501;F;3443
2002/2003;Salerno;6501;M;2726
2002/2003;Sannio;6201;F;605
2002/2003;Sannio;6201;M;738
2002/2003;Sassari;9001;F;1820
2002/2003;Sassari;9001;M;1128
2002/2003;Siena;5201;F;1989
2002/2003;Siena;5201;M;1710
2002/2003;Siena Stranieri;5202;F;40
2002/2003;Siena Stranieri;5202;M;12
2002/2003;Teramo;6701;F;803
2002/2003;Teramo;6701;M;864
2002/2003;Torino;101;F;7675
2002/2003;Torino;101;M;5052
2002/2003;Torino Politecnico;102;F;872
2002/2003;Torino Politecnico;102;M;2792
2002/2003;Trento;2201;F;1430
2002/2003;Trento;2201;M;1439
2002/2003;Trieste;3201;F;2036
2002/2003;Trieste;3201;M;1471
2002/2003;Tuscia;5601;F;1002
2002/2003;Tuscia;5601;M;1993
2002/2003;Udine;3001;F;1748
2002/2003;Udine;3001;M;1753
2002/2003;Urbino;4101;F;2244
2002/2003;Urbino;4101;M;1412
2002/2003;Venezia Iuav;2702;F;493
2002/2003;Venezia Iuav;2702;M;466
2002/2003;Verona;2301;F;3090
2002/2003;Verona;2301;M;1831
2001/2002;Aosta;701;F;92
2001/2002;Aosta;701;M;30
2001/2002;Bari;7201;F;5713
2001/2002;Bari;7201;M;3198
2001/2002;Bari Politecnico;7202;F;410
2001/2002;Bari Politecnico;7202;M;1244
2001/2002;Basilicata;7601;F;723
2001/2002;Basilicata;7601;M;851
2001/2002;Bergamo;1601;F;1447
2001/2002;Bergamo;1601;M;975
2001/2002;Bologna;3701;F;8428
2001/2002;Bologna;3701;M;7363
2001/2002;Bolzano;2101;F;218
2001/2002;Bolzano;2101;M;162
2001/2002;Brescia;1701;F;1091
2001/2002;Brescia;1701;M;1265
2001/2002;Ca' Foscari Venezia;2701;F;2248
2001/2002;Ca' Foscari Venezia;2701;M;1556
2001/2002;Cagliari;9201;F;3621
2001/2002;Cagliari;9201;M;2229
2001/2002;Calabria;7801;F;3015
2001/2002;Calabria;7801;M;2645
2001/2002;Camerino;4302;F;477
2001/2002;Camerino;4302;M;791
2001/2002;Casamassima – LUM G. Degennaro;7203;F;42
2001/2002;Casamassima – LUM G. Degennaro;7203;M;116
2001/2002;Cassino;6001;F;838
2001/2002;Cassino;6001;M;777
2001/2002;Castellanza LIUC;1201;F;140
2001/2002;Castellanza LIUC;1201;M;340
2001/2002;Catania;8701;F;5357
2001/2002;Catania;8701;M;3818
2001/2002;Catanzaro;7901;F;1492
2001/2002;Catanzaro;7901;M;1178
2001/2002;Chieti e Pescara;6901;F;2952
2001/2002;Chieti e Pescara;6901;M;1720
2001/2002;Ferrara;3801;F;1440
2001/2002;Ferrara;3801;M;1240
2001/2002;Firenze;4801;F;4923
2001/2002;Firenze;4801;M;3716
2001/2002;Foggia;7101;F;1430
2001/2002;Foggia;7101;M;1088
2001/2002;Genova;1001;F;2539
2001/2002;Genova;1001;M;2430
2001/2002;Insubria;1202;F;502
2001/2002;Insubria;1202;M;511
2001/2002;L'Aquila;6601;F;1478
2001/2002;L'Aquila;6601;M;1223
2001/2002;Macerata;4301;F;1098
2001/2002;Macerata;4301;M;794
2001/2002;Marche;4201;F;1005
2001/2002;Marche;4201;M;1381
2001/2002;Messina;8301;F;3329
2001/2002;Messina;8301;M;2443
2001/2002;Milano;1501;F;5872
2001/2002;Milano;1501;M;4439
2001/2002;Milano Bicocca;1509;F;3446
2001/2002;Milano Bicocca;1509;M;2454
2001/2002;Milano Bocconi;1503;F;1097
2001/2002;Milano Bocconi;1503;M;1077
2001/2002;Milano Cattolica;1504;F;4735
2001/2002;Milano Cattolica;1504;M;2646
2001/2002;Milano IULM;1505;F;1495
2001/2002;Milano IULM;1505;M;519
2001/2002;Milano Politecnico;1502;F;1586
2001/2002;Milano Politecnico;1502;M;4401
2001/2002;Milano San Raffaele;1508;F;170
2001/2002;Milano San Raffaele;1508;M;66
2001/2002;Modena e Reggio Emilia;3601;F;1829
2001/2002;Modena e Reggio Emilia;3601;M;1713
2001/2002;Molise;7001;F;802
2001/2002;Molise;7001;M;669
2001/2002;Napoli Benincasa;6304;F;1352
2001/2002;Napoli Benincasa;6304;M;362
2001/2002;Napoli Federico II;6301;F;7290
2001/2002;Napoli Federico II;6301;M;7186
2001/2002;Napoli L'Orientale;6303;F;1593
2001/2002;Napoli L'Orientale;6303;M;548
2001/2002;Napoli Parthenope;6302;F;1763
2001/2002;Napoli Parthenope;6302;M;2262
2001/2002;Napoli Vanvitelli;6306;F;3258
2001/2002;Napoli Vanvitelli;6306;M;2062
2001/2002;Padova;2801;F;5827
2001/2002;Padova;2801;M;4327
2001/2002;Palermo;8201;F;7266
2001/2002;Palermo;8201;M;5811
2001/2002;Parma;3401;F;2573
2001/2002;Parma;3401;M;2241
2001/2002;Pavia;1801;F;2226
2001/2002;Pavia;1801;M;1649
2001/2002;Perugia;5401;F;3275
2001/2002;Perugia;5401;M;2864
2001/2002;Perugia Stranieri;5403;F;378
2001/2002;Perugia Stranieri;5403;M;196
2001/2002;Piemonte Orientale;201;F;1209
2001/2002;Piemonte Orientale;201;M;764
2001/2002;Pisa;5001;F;3338
2001/2002;Pisa;5001;M;4523
2001/2002;Reggio Calabria;8001;F;750
2001/2002;Reggio Calabria;8001;M;1023
2001/2002;Roma Biomedico;5808;F;95
2001/2002;Roma Biomedico;5808;M;41
2001/2002;Roma Foro Italico;5806;F;82
2001/2002;Roma Foro Italico;5806;M;135
2001/2002;Roma La Sapienza;5801;F;14892
2001/2002;Roma La Sapienza;5801;M;9868
2001/2002;Roma Luiss;5805;F;505
2001/2002;Roma Luiss;5805;M;505
2001/2002;Roma LUMSA;5803;F;836
2001/2002;Roma LUMSA;5803;M;446
2001/2002;Roma Tor Vergata;5802;F;3361
2001/2002;Roma Tor Vergata;5802;M;3692
2001/2002;Roma Tre;5807;F;4336
2001/2002;Roma Tre;5807;M;3401
2001/2002;Roma UNINT;5809;F;106
2001/2002;Roma UNINT;5809;M;84
2001/2002;Salento;7501;F;3404
2001/2002;Salento;7501;M;2119
2001/2002;Salerno;6501;F;3275
2001/2002;Salerno;6501;M;2694
2001/2002;Sannio;6201;F;500
2001/2002;Sannio;6201;M;661
2001/2002;Sassari;9001;F;1751
2001/2002;Sassari;9001;M;994
2001/2002;Siena;5201;F;2040
2001/2002;Siena;5201;M;1453
2001/2002;Siena Stranieri;5202;F;74
2001/2002;Siena Stranieri;5202;M;16
2001/2002;Teramo;6701;F;816
2001/2002;Teramo;6701;M;782
2001/2002;Torino;101;F;7852
2001/2002;Torino;101;M;5123
2001/2002;Torino Politecnico;102;F;836
2001/2002;Torino Politecnico;102;M;2888
2001/2002;Trento;2201;F;1529
2001/2002;Trento;2201;M;1431
2001/2002;Trieste;3201;F;1852
2001/2002;Trieste;3201;M;1435
2001/2002;Tuscia;5601;F;688
2001/2002;Tuscia;5601;M;974
2001/2002;Udine;3001;F;1658
2001/2002;Udine;3001;M;1671
2001/2002;Urbino;4101;F;2222
2001/2002;Urbino;4101;M;1609
2001/2002;Venezia Iuav;2702;F;395
2001/2002;Venezia Iuav;2702;M;462
2001/2002;Verona;2301;F;3704
2001/2002;Verona;2301;M;1907
2000/2001;Aosta;701;F;20
2000/2001;Aosta;701;M;3
2000/2001;Bari;7201;F;4909
2000/2001;Bari;7201;M;2811
2000/2001;Bari Politecnico;7202;F;382
2000/2001;Bari Politecnico;7202;M;1140
2000/2001;Basilicata;7601;F;526
2000/2001;Basilicata;7601;M;509
2000/2001;Bergamo;1601;F;1112
2000/2001;Bergamo;1601;M;735
2000/2001;Bologna;3701;F;8251
2000/2001;Bologna;3701;M;7265
2000/2001;Bolzano;2101;F;179
2000/2001;Bolzano;2101;M;66
2000/2001;Brescia;1701;F;1036
2000/2001;Brescia;1701;M;1125
2000/2001;Ca' Foscari Venezia;2701;F;1696
2000/2001;Ca' Foscari Venezia;2701;M;1212
2000/2001;Cagliari;9201;F;3349
2000/2001;Cagliari;9201;M;2071
2000/2001;Calabria;7801;F;2739
2000/2001;Calabria;7801;M;2314
2000/2001;Camerino;4302;F;488
2000/2001;Camerino;4302;M;827
2000/2001;Casamassima – LUM G. Degennaro;7203;F;35
2000/2001;Casamassima – LUM G. Degennaro;7203;M;60
2000/2001;Cassino;6001;F;1341
2000/2001;Cassino;6001;M;1047
2000/2001;Castellanza LIUC;1201;F;165
2000/2001;Castellanza LIUC;1201;M;314
2000/2001;Catania;8701;F;4452
2000/2001;Catania;8701;M;3248
2000/2001;Catanzaro;7901;F;1512
2000/2001;Catanzaro;7901;M;1165
2000/2001;Chieti e Pescara;6901;F;2312
2000/2001;Chieti e Pescara;6901;M;1325
2000/2001;Ferrara;3801;F;1465
2000/2001;Ferrara;3801;M;1209
2000/2001;Firenze;4801;F;4728
2000/2001;Firenze;4801;M;3517
2000/2001;Foggia;7101;F;1047
2000/2001;Foggia;7101;M;875
2000/2001;Genova;1001;F;3027
2000/2001;Genova;1001;M;2432
2000/2001;Insubria;1202;F;651
2000/2001;Insubria;1202;M;540
2000/2001;L'Aquila;6601;F;1123
2000/2001;L'Aquila;6601;M;1086
2000/2001;Macerata;4301;F;1263
2000/2001;Macerata;4301;M;754
2000/2001;Marche;4201;F;913
2000/2001;Marche;4201;M;1362
2000/2001;Messina;8301;F;3146
2000/2001;Messina;8301;M;1989
2000/2001;Milano;1501;F;4336
2000/2001;Milano;1501;M;3447
2000/2001;Milano Bicocca;1509;F;3533
2000/2001;Milano Bicocca;1509;M;2226
2000/2001;Milano Bocconi;1503;F;976
2000/2001;Milano Bocconi;1503;M;1062
2000/2001;Milano Cattolica;1504;F;4729
2000/2001;Milano Cattolica;1504;M;2521
2000/2001;Milano IULM;1505;F;1620
2000/2001;Milano IULM;1505;M;537
2000/2001;Milano Politecnico;1502;F;1696
2000/2001;Milano Politecnico;1502;M;4601
2000/2001;Milano San Raffaele;1508;F;122
2000/2001;Milano San Raffaele;1508;M;54
2000/2001;Modena e Reggio Emilia;3601;F;1385
2000/2001;Modena e Reggio Emilia;3601;M;1427
2000/2001;Molise;7001;F;664
2000/2001;Molise;7001;M;552
2000/2001;Napoli Benincasa;6304;F;1895
2000/2001;Napoli Benincasa;6304;M;397
2000/2001;Napoli Federico II;6301;F;7028
2000/2001;Napoli Federico II;6301;M;6782
2000/2001;Napoli L'Orientale;6303;F;1342
2000/2001;Napoli L'Orientale;6303;M;513
2000/2001;Napoli Parthenope;6302;F;1438
2000/2001;Napoli Parthenope;6302;M;1883
2000/2001;Napoli Vanvitelli;6306;F;2876
2000/2001;Napoli Vanvitelli;6306;M;2012
2000/2001;Padova;2801;F;4944
2000/2001;Padova;2801;M;3855
2000/2001;Palermo;8201;F;6481
2000/2001;Palermo;8201;M;4887
2000/2001;Parma;3401;F;2431
2000/2001;Parma;3401;M;1975
2000/2001;Pavia;1801;F;1868
2000/2001;Pavia;1801;M;1488
2000/2001;Perugia;5401;F;2834
2000/2001;Perugia;5401;M;2497
2000/2001;Perugia Stranieri;5403;F;760
2000/2001;Perugia Stranieri;5403;M;315
2000/2001;Piemonte Orientale;201;F;869
2000/2001;Piemonte Orientale;201;M;585
2000/2001;Pisa;5001;F;3553
2000/2001;Pisa;5001;M;3772
2000/2001;Reggio Calabria;8001;F;337
2000/2001;Reggio Calabria;8001;M;680
2000/2001;Roma Biomedico;5808;F;98
2000/2001;Roma Biomedico;5808;M;52
2000/2001;Roma Foro Italico;5806;F;64
2000/2001;Roma Foro Italico;5806;M;151
2000/2001;Roma La Sapienza;5801;F;11012
2000/2001;Roma La Sapienza;5801;M;8021
2000/2001;Roma Luiss;5805;F;501
2000/2001;Roma Luiss;5805;M;458
2000/2001;Roma LUMSA;5803;F;902
2000/2001;Roma LUMSA;5803;M;406
2000/2001;Roma Tor Vergata;5802;F;2694
2000/2001;Roma Tor Vergata;5802;M;3097
2000/2001;Roma Tre;5807;F;3383
2000/2001;Roma Tre;5807;M;2438
2000/2001;Roma UNINT;5809;F;126
2000/2001;Roma UNINT;5809;M;77
2000/2001;Salento;7501;F;3019
2000/2001;Salento;7501;M;1924
2000/2001;Salerno;6501;F;3541
2000/2001;Salerno;6501;M;2544
2000/2001;Sannio;6201;F;612
2000/2001;Sannio;6201;M;793
2000/2001;Sassari;9001;F;1356
2000/2001;Sassari;9001;M;794
2000/2001;Siena;5201;F;1757
2000/2001;Siena;5201;M;1347
2000/2001;Siena Stranieri;5202;F;29
2000/2001;Siena Stranieri;5202;M;6
2000/2001;Teramo;6701;F;818
2000/2001;Teramo;6701;M;731
2000/2001;Torino;101;F;6174
2000/2001;Torino;101;M;3988
2000/2001;Torino Politecnico;102;F;857
2000/2001;Torino Politecnico;102;M;2917
2000/2001;Trento;2201;F;1090
2000/2001;Trento;2201;M;1231
2000/2001;Trieste;3201;F;2132
2000/2001;Trieste;3201;M;1393
2000/2001;Tuscia;5601;F;657
2000/2001;Tuscia;5601;M;911
2000/2001;Udine;3001;F;1641
2000/2001;Udine;3001;M;1567
2000/2001;Urbino;4101;F;2034
2000/2001;Urbino;4101;M;1465
2000/2001;Venezia Iuav;2702;F;439
2000/2001;Venezia Iuav;2702;M;548
2000/2001;Verona;2301;F;2427
2000/2001;Verona;2301;M;1267
1999/2000;Bari;7201;F;4519
1999/2000;Bari;7201;M;2329
1999/2000;Bari Politecnico;7202;F;379
1999/2000;Bari Politecnico;7202;M;1149
1999/2000;Basilicata;7601;F;457
1999/2000;Basilicata;7601;M;431
1999/2000;Bergamo;1601;F;1207
1999/2000;Bergamo;1601;M;700
1999/2000;Bologna;3701;F;7973
1999/2000;Bologna;3701;M;7351
1999/2000;Bolzano;2101;F;216
1999/2000;Bolzano;2101;M;65
1999/2000;Brescia;1701;F;1057
1999/2000;Brescia;1701;M;1218
1999/2000;Ca' Foscari Venezia;2701;F;1684
1999/2000;Ca' Foscari Venezia;2701;M;1146
1999/2000;Cagliari;9201;F;2994
1999/2000;Cagliari;9201;M;1915
1999/2000;Calabria;7801;F;2472
1999/2000;Calabria;7801;M;2157
1999/2000;Camerino;4302;F;496
1999/2000;Camerino;4302;M;707
1999/2000;Casamassima – LUM G. Degennaro;7203;F;20
1999/2000;Casamassima – LUM G. Degennaro;7203;M;33
1999/2000;Cassino;6001;F;1285
1999/2000;Cassino;6001;M;1198
1999/2000;Castellanza LIUC;1201;F;144
1999/2000;Castellanza LIUC;1201;M;257
1999/2000;Catania;8701;F;4442
1999/2000;Catania;8701;M;3391
1999/2000;Catanzaro;7901;F;1487
1999/2000;Catanzaro;7901;M;1091
1999/2000;Chieti e Pescara;6901;F;2303
1999/2000;Chieti e Pescara;6901;M;1244
1999/2000;Ferrara;3801;F;1335
1999/2000;Ferrara;3801;M;1023
1999/2000;Firenze;4801;F;4858
1999/2000;Firenze;4801;M;3674
1999/2000;Foggia;7101;F;911
1999/2000;Foggia;7101;M;701
1999/2000;Genova;1001;F;2861
1999/2000;Genova;1001;M;2435
1999/2000;Insubria;1202;F;641
1999/2000;Insubria;1202;M;509
1999/2000;L'Aquila;6601;F;1157
1999/2000;L'Aquila;6601;M;1050
1999/2000;Macerata;4301;F;1343
1999/2000;Macerata;4301;M;735
1999/2000;Marche;4201;F;922
1999/2000;Marche;4201;M;1209
1999/2000;Messina;8301;F;3174
1999/2000;Messina;8301;M;2163
1999/2000;Milano;1501;F;4386
1999/2000;Milano;1501;M;3605
1999/2000;Milano Bicocca;1509;F;3275
1999/2000;Milano Bicocca;1509;M;2183
1999/2000;Milano Bocconi;1503;F;939
1999/2000;Milano Bocconi;1503;M;1368
1999/2000;Milano Cattolica;1504;F;4252
1999/2000;Milano Cattolica;1504;M;2137
1999/2000;Milano IULM;1505;F;1499
1999/2000;Milano IULM;1505;M;434
1999/2000;Milano Politecnico;1502;F;1607
1999/2000;Milano Politecnico;1502;M;4381
1999/2000;Milano San Raffaele;1508;F;103
1999/2000;Milano San Raffaele;1508;M;40
1999/2000;Modena e Reggio Emilia;3601;F;1411
1999/2000;Modena e Reggio Emilia;3601;M;1430
1999/2000;Molise;7001;F;604
1999/2000;Molise;7001;M;634
1999/2000;Napoli Benincasa;6304;F;1589
1999/2000;Napoli Benincasa;6304;M;370
1999/2000;Napoli Federico II;6301;F;7297
1999/2000;Napoli Federico II;6301;M;7051
1999/2000;Napoli L'Orientale;6303;F;1334
1999/2000;Napoli L'Orientale;6303;M;514
1999/2000;Napoli Parthenope;6302;F;1683
1999/2000;Napoli Parthenope;6302;M;2292
1999/2000;Napoli Vanvitelli;6306;F;2687
1999/2000;Napoli Vanvitelli;6306;M;2131
1999/2000;Padova;2801;F;5735
1999/2000;Padova;2801;M;4607
1999/2000;Palermo;8201;F;6431
1999/2000;Palermo;8201;M;4927
1999/2000;Parma;3401;F;2560
1999/2000;Parma;3401;M;2196
1999/2000;Pavia;1801;F;1781
1999/2000;Pavia;1801;M;1448
1999/2000;Perugia;5401;F;2723
1999/2000;Perugia;5401;M;2172
1999/2000;Perugia Stranieri;5403;F;283
1999/2000;Perugia Stranieri;5403;M;158
1999/2000;Piemonte Orientale;201;F;930
1999/2000;Piemonte Orientale;201;M;606
1999/2000;Pisa;5001;F;3572
1999/2000;Pisa;5001;M;3715
1999/2000;Reggio Calabria;8001;F;358
1999/2000;Reggio Calabria;8001;M;686
1999/2000;Roma Biomedico;5808;F;72
1999/2000;Roma Biomedico;5808;M;49
1999/2000;Roma Foro Italico;5806;F;96
1999/2000;Roma Foro Italico;5806;M;136
1999/2000;Roma La Sapienza;5801;F;10829
1999/2000;Roma La Sapienza;5801;M;7788
1999/2000;Roma Luiss;5805;F;480
1999/2000;Roma Luiss;5805;M;518
1999/2000;Roma LUMSA;5803;F;716
1999/2000;Roma LUMSA;5803;M;299
1999/2000;Roma Tor Vergata;5802;F;2306
1999/2000;Roma Tor Vergata;5802;M;2575
1999/2000;Roma Tre;5807;F;3323
1999/2000;Roma Tre;5807;M;2384
1999/2000;Roma UNINT;5809;F;126
1999/2000;Roma UNINT;5809;M;64
1999/2000;Salento;7501;F;2871
1999/2000;Salento;7501;M;1702
1999/2000;Salerno;6501;F;3172
1999/2000;Salerno;6501;M;2403
1999/2000;Sannio;6201;F;527
1999/2000;Sannio;6201;M;561
1999/2000;Sassari;9001;F;1469
1999/2000;Sassari;9001;M;770
1999/2000;Siena;5201;F;1734
1999/2000;Siena;5201;M;1376
1999/2000;Siena Stranieri;5202;F;13
1999/2000;Siena Stranieri;5202;M;4
1999/2000;Teramo;6701;F;854
1999/2000;Teramo;6701;M;812
1999/2000;Torino;101;F;6182
1999/2000;Torino;101;M;3888
1999/2000;Torino Politecnico;102;F;867
1999/2000;Torino Politecnico;102;M;2844
1999/2000;Trento;2201;F;1200
1999/2000;Trento;2201;M;1462
1999/2000;Trieste;3201;F;2102
1999/2000;Trieste;3201;M;1566
1999/2000;Tuscia;5601;F;633
1999/2000;Tuscia;5601;M;901
1999/2000;Udine;3001;F;1513
1999/2000;Udine;3001;M;1434
1999/2000;Urbino;4101;F;1983
1999/2000;Urbino;4101;M;1473
1999/2000;Venezia Iuav;2702;F;389
1999/2000;Venezia Iuav;2702;M;496
1999/2000;Verona;2301;F;2011
1999/2000;Verona;2301;M;1064
1998/1999;Bari;7201;F;5707
1998/1999;Bari;7201;M;3138
1998/1999;Bari Politecnico;7202;F;384
1998/1999;Bari Politecnico;7202;M;1238
1998/1999;Basilicata;7601;F;489
1998/1999;Basilicata;7601;M;436
1998/1999;Bergamo;1601;F;648
1998/1999;Bergamo;1601;M;578
1998/1999;Bologna;3701;F;8088
1998/1999;Bologna;3701;M;7051
1998/1999;Bologna ISEF;3702;F;231
1998/1999;Bologna ISEF;3702;M;239
1998/1999;Bolzano;2101;F;128
1998/1999;Bolzano;2101;M;59
1998/1999;Brescia;1701;F;936
1998/1999;Brescia;1701;M;1055
1998/1999;Ca' Foscari Venezia;2701;F;1766
1998/1999;Ca' Foscari Venezia;2701;M;1221
1998/1999;Cagliari;9201;F;3515
1998/1999;Cagliari;9201;M;2206
1998/1999;Calabria;7801;F;2558
1998/1999;Calabria;7801;M;2204
1998/1999;Camerino;4302;F;469
1998/1999;Camerino;4302;M;664
1998/1999;Cassino;6001;F;1202
1998/1999;Cassino;6001;M;983
1998/1999;Castellanza LIUC;1201;F;126
1998/1999;Castellanza LIUC;1201;M;232
1998/1999;Catania;8701;F;5275
1998/1999;Catania;8701;M;3731
1998/1999;Catanzaro;7901;F;1594
1998/1999;Catanzaro;7901;M;1099
1998/1999;Chieti e Pescara;6901;F;1820
1998/1999;Chieti e Pescara;6901;M;1094
1998/1999;Ferrara;3801;F;1205
1998/1999;Ferrara;3801;M;944
1998/1999;Firenze;4801;F;4815
1998/1999;Firenze;4801;M;3568
1998/1999;Firenze ISEF;4802;F;184
1998/1999;Firenze ISEF;4802;M;279
1998/1999;Genova;1001;F;3105
1998/1999;Genova;1001;M;2490
1998/1999;Insubria;1202;F;619
1998/1999;Insubria;1202;M;491
1998/1999;L'Aquila;6601;F;1236
1998/1999;L'Aquila;6601;M;938
1998/1999;Macerata;4301;F;1250
1998/1999;Macerata;4301;M;656
1998/1999;Marche;4201;F;840
1998/1999;Marche;4201;M;1213
1998/1999;Messina;8301;F;3545
1998/1999;Messina;8301;M;2277
1998/1999;Milano;1501;F;5512
1998/1999;Milano;1501;M;4158
1998/1999;Milano Bicocca;1509;F;3018
1998/1999;Milano Bicocca;1509;M;2256
1998/1999;Milano Bocconi;1503;F;927
1998/1999;Milano Bocconi;1503;M;1247
1998/1999;Milano Cattolica;1504;F;4605
1998/1999;Milano Cattolica;1504;M;2032
1998/1999;Milano ISEF;1506;F;61
1998/1999;Milano ISEF;1506;M;72
1998/1999;Milano ISEF Lombardia;1507;F;128
1998/1999;Milano ISEF Lombardia;1507;M;156
1998/1999;Milano IULM;1505;F;1272
1998/1999;Milano IULM;1505;M;365
1998/1999;Milano Politecnico;1502;F;1602
1998/1999;Milano Politecnico;1502;M;4422
1998/1999;Milano San Raffaele;1508;F;65
1998/1999;Milano San Raffaele;1508;M;43
1998/1999;Modena e Reggio Emilia;3601;F;1379
1998/1999;Modena e Reggio Emilia;3601;M;1337
1998/1999;Molise;7001;F;537
1998/1999;Molise;7001;M;418
1998/1999;Napoli Benincasa;6304;F;1673
1998/1999;Napoli Benincasa;6304;M;382
1998/1999;Napoli Federico II;6301;F;7416
1998/1999;Napoli Federico II;6301;M;7057
1998/1999;Napoli ISEF;6305;F;343
1998/1999;Napoli ISEF;6305;M;369
1998/1999;Napoli L'Orientale;6303;F;1449
1998/1999;Napoli L'Orientale;6303;M;470
