ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;Cod_qualifica;Desc_qualifica;GENERE;Età_MEDIA
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;36
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;38
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;3RU;Ricercatore a tempo indeterminato;F;61
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;3RU;Ricercatore a tempo indeterminato;M;61
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;4AR;Titolare di assegno di ricerca;F;35
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;4AR;Titolare di assegno di ricerca;M;33
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;1PO;Prof. I fascia (ordinario);M;56
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;1PO;Prof. I fascia (ordinario);F;58
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;2PA;Prof. II fascia (associato);F;47
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;2PA;Prof. II fascia (associato);M;46
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 79/2022;F;42
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;3RU;Ricercatore a tempo indeterminato;F;65
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;3RU;Ricercatore a tempo indeterminato;M;60
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;4AR;Titolare di assegno di ricerca;M;32
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;4AR;Titolare di assegno di ricerca;F;32
2023;05201;Siena - Università degli studi;Toscana;CENTRO;1PO;Prof. I fascia (ordinario);F;61
2023;05201;Siena - Università degli studi;Toscana;CENTRO;1PO;Prof. I fascia (ordinario);M;60
2023;05201;Siena - Università degli studi;Toscana;CENTRO;2PA;Prof. II fascia (associato);F;53
2023;05201;Siena - Università degli studi;Toscana;CENTRO;2PA;Prof. II fascia (associato);M;53
2023;05201;Siena - Università degli studi;Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40
2023;05201;Siena - Università degli studi;Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 79/2022;F;37
2023;05201;Siena - Università degli studi;Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;43
2023;05201;Siena - Università degli studi;Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;35
2023;05201;Siena - Università degli studi;Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;36
2023;05201;Siena - Università degli studi;Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 79/2022;M;46
2023;05201;Siena - Università degli studi;Toscana;CENTRO;3RU;Ricercatore a tempo indeterminato;F;59
2023;05201;Siena - Università degli studi;Toscana;CENTRO;3RU;Ricercatore a tempo indeterminato;M;59
2023;05201;Siena - Università degli studi;Toscana;CENTRO;4AR;Titolare di assegno di ricerca;F;33
2023;05201;Siena - Università degli studi;Toscana;CENTRO;4AR;Titolare di assegno di ricerca;M;34
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;1PO;Prof. I fascia (ordinario);F;59
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;1PO;Prof. I fascia (ordinario);M;58
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;2PA;Prof. II fascia (associato);M;51
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;2PA;Prof. II fascia (associato);F;52
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;43
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;44
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;3RU;Ricercatore a tempo indeterminato;F;52
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;3RU;Ricercatore a tempo indeterminato;M;58
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;4AR;Titolare di assegno di ricerca;F;33
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;4AR;Titolare di assegno di ricerca;M;36
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;1PO;Prof. I fascia (ordinario);F;61
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;1PO;Prof. I fascia (ordinario);M;61
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;2PA;Prof. II fascia (associato);M;54
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;2PA;Prof. II fascia (associato);F;53
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;3RU;Ricercatore a tempo indeterminato;F;55
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;3RU;Ricercatore a tempo indeterminato;M;57
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;4AR;Titolare di assegno di ricerca;F;36
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;4AR;Titolare di assegno di ricerca;M;35
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;1PO;Prof. I fascia (ordinario);M;57
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;1PO;Prof. I fascia (ordinario);F;60
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;2PA;Prof. II fascia (associato);M;53
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;2PA;Prof. II fascia (associato);F;54
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;43
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;40
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;45
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;45
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;3RU;Ricercatore a tempo indeterminato;F;54
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;3RU;Ricercatore a tempo indeterminato;M;63
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;4AR;Titolare di assegno di ricerca;M;40
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;4AR;Titolare di assegno di ricerca;F;34
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;62
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;59
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;55
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;53
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;44
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;43
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;57
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;56
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;34
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;36
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;59
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;59
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;54
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;54
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 79/2022;F;38
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 79/2022;M;37
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;42
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;60
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;59
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;34
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;34
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;59
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;60
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;54
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;54
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;43
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;42
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;57
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;57
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;34
2023;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;34
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;59
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;56
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;2PA;Prof. II fascia (associato);M;50
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;2PA;Prof. II fascia (associato);F;49
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;40
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;39
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;59
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;37
2023;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;40
2023;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;58
2023;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;56
2023;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;45
2023;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;50
2023;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;44
2023;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 79/2022;F;36
2023;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37
2023;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 79/2022;M;35
2023;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;33
2023;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;33
2023;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;32
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;66
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;61
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;54
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;55
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;39
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;36
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;52
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;50
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;33
2023;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;33
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;59
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;58
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;50
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;51
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;42
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;57
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;54
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;35
2023;05807;Roma - III Università degli studi;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;34
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;56
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;56
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;50
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;54
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;42
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;47
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;39
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;58
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;57
2023;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;32
