ANNOSCOLASTICO,AREAGEOGRAFICA,REGIONE,PROVINCIA,CODICEISTITUTORIFERIMENTO,DENOMINAZIONEISTITUTORIFERIMENTO,CODICESCUOLA,DENOMINAZIONESCUOLA,INDIRIZZOSCUOLA,CAPSCUOLA,CODICECOMUNESCUOLA,DESCRIZIONECOMUNE,DESCRIZIONECARATTERISTICASCUOLA,DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA,INDICAZIONESEDEDIRETTIVO,INDICAZIONESEDEOMNICOMPRENSIVO,INDIRIZZOEMAILSCUOLA,INDIRIZZOPECSCUOLA,SITOWEBSCUOLA,SEDESCOLASTICA,CAP,average_income_per_capita,income_clean,taxpayers,Track_Type
202526,ISOLE,SICILIA,CATANIA,CTIC880006,IC FELTRE - CATANIA,CTIC880006,IC FELTRE - CATANIA,VIA DURANTE 13,95123,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC880006@istruzione.it,ctic880006@pec.istruzione.it,www.icfeltre.edu.it,NO,95123,21151.818810386474,700548239.0,33120.0,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC83400C,IC FEDERICO II DI SVEVIA,CTMM83401D,VIA DEL SOLE MASSANNUNZIATA,VIA DEL SOLE,95030,F005,MASCALUCIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC83400C@istruzione.it,Non Disponibile,www.fsveviamascalucia.edu.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC84500V,IC DON MILANI PATERNO',CTEE845022,CD IV PATERNO',VIALE KENNEDY 16,95047,G371,PATERNO',NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC84500V@istruzione.it,Non Disponibile,www.paternodonmilani.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AC00B,IC DELEDDA - COPPOLA,CTEE8AC01D,C.D. DELEDDA,PIAZZA MONTESSORI,95124,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AC00B@istruzione.it,Non Disponibile,www.scuoladeledda.it,NO,95124,21758.67941040995,236190465.0,10855.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AX00P,IC MONTESSORI - GOBETTI,CTIC8AX00P,IC MONTESSORI - GOBETTI,VIA MONTESSORI3,95041,B428,CALTAGIRONE,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8AX00P@istruzione.it,ctic8ax00p@pec.istruzione.it,www.icmontessoricaltagirone.edu.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTRH060008,PESTALOZZI,CTRH060008,PESTALOZZI,VIALE SENECA - VILL. S. AGATA ZONA A,95121,C351,CATANIA,NORMALE,IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE,NO,CTIC86200L,CTRH060008@istruzione.it,ctic86200l@pec.istruzione.it,www.omnicomprensivopestalozzi.gov.it,NO,95121,15005.508239789826,502624504.0,33496.0,Altro
202526,ISOLE,SICILIA,CATANIA,CTIS04700P,I.S. SECUSIO CALTAGIRONE,CTSD04702L,CASA CIRCONDARIALE DI CALTAGIRONE,C/O CASA CIRCONDARIALE DI CALTAGIRONE,95041,B428,CALTAGIRONE,SPEC. PER CARCERARI,ISTITUTO D'ARTE,NO,Non Disponibile,CTIS04700P@istruzione.it,Non Disponibile,www.isfermiguttuso.gov.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC88200T,I.C. PITAGORA MISTERBIANCO,CTMM88201V,"I.C. ""PITAGORA""",VIA FRATELLI CERVI N.4,95045,F250,MISTERBIANCO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC88200T@istruzione.it,Non Disponibile,WWW.ICSPITAGORA.COM,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC8AT00B,1? ISTITUTO COMPRENSIVO,CTAA8AT029,VIA GALVANI,VIA GALVANI 1,95024,A028,ACIREALE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AT00B@istruzione.it,Non Disponibile,www.primocomprensivoacireale.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AJ00Q,G.GALILEI - G.MAZZINI,CTAA8AJ02N,PIANO IMMACOLATA,VIA C. SADA,95042,E133,GRAMMICHELE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AJ00Q@istruzione.it,Non Disponibile,www.icgalileimazzinigrammichele.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTMM151004,CPIA CATANIA 2,CTCT71500X,I.C. VIAGRANDE,VIA PACINI62,95029,L828,VIAGRANDE,NORMALE,CENTRO TERRITORIALE,NO,Non Disponibile,CTMM151004@istruzione.it,Non Disponibile,www.cpiacatania2.edu.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIS016003,FRANCESCO REDI,CTIS016003,FRANCESCO REDI,VIA LUCANIA 1,95047,G371,PATERNO',NORMALE,ISTITUTO SUPERIORE,SI,Non Disponibile,CTIS016003@istruzione.it,ctis016003@pec.istruzione.it,Non Disponibile,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC8AJ00Q,G.GALILEI - G.MAZZINI,CTAA8AJ03P,VIA DEI MILLE,VIA DEI MILLE,95042,E133,GRAMMICHELE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AJ00Q@istruzione.it,Non Disponibile,www.icgalileimazzinigrammichele.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTSL01000A,"LICEO ARTISTICO "" EMILIO GRECO"" CATANIA",CTSL01004E,CASA CIRCONDARIALE PIAZZA LANZA,PIAZZA LANZA 11,95100,C351,CATANIA,SPEC. PER CARCERARI,LICEO ARTISTICO,NO,Non Disponibile,CTSL01000A@istruzione.it,Non Disponibile,www.liceoartisticocatania.gov.it,NO,,,,,Liceo
202526,ISOLE,SICILIA,CATANIA,CTIS008004,IS FILIPPO BRUNELLESCHI,CTSL00801B,I.I.S. F. BRUNELLESCHI - LICEO ARTISTICO,CORSO UMBERTO 194,95024,A028,ACIREALE,NORMALE,LICEO ARTISTICO,NO,Non Disponibile,CTIS008004@istruzione.it,Non Disponibile,https//www.iis-brunelleschi.edu.it/,NO,,,,,Liceo
202526,ISOLE,SICILIA,CATANIA,CTIC81100Q,IC L. CAPUANA MINEO,CTEE81103X,DUCEZIO,VIA S. IPPOLITO,95044,F217,MINEO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC81100Q@istruzione.it,Non Disponibile,www.icmineo.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC84500V,IC DON MILANI PATERNO',CTAA84502R,PLESSO ARDIZZONE,VIALE KENNEDY N.16,95047,G371,PATERNO',NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC84500V@istruzione.it,Non Disponibile,www.paternodonmilani.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8BK006,IC LOMBARDO RADICE - VIRGILIO,CTEE8BK018,"C.D. ""G. LOMBARDO RADICE""",VIA BELLIA 166,95047,G371,PATERNO',NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.ICGFAVA.EDU.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC83400C,IC FEDERICO II DI SVEVIA,CTEE83402G,VIA DEL SOLE MASSANNUNZIATA,VIA DEL SOLE,95030,F005,MASCALUCIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC83400C@istruzione.it,Non Disponibile,www.fsveviamascalucia.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AM007,"I.C. "" G.FALCONE"" S.G.LA PUNTA",CTEE8AM019,VIA TEANO,VIA TEANO S.N.,95037,H922,SAN GIOVANNI LA PUNTA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AM007@istruzione.it,Non Disponibile,www.icfalconelapunta.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC880006,IC FELTRE - CATANIA,CTAA880035,VIA VIGO,VIA VIGO 2,95122,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC880006@istruzione.it,Non Disponibile,www.icfeltre.it,NO,95122,16136.755483908111,280279306.0,17369.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8BA00A,I.C. GIOVANNI PAOLO II,CTIC8BA00A,I.C. GIOVANNI PAOLO II,VICO MAJORANA 3,95030,E156,GRAVINA DI CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8BA00A@istruzione.it,CTIC8BA00A@pec.istruzione.it,https//www.icgiovannipaolo2gravinact.edu.it/,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC88200T,I.C. PITAGORA MISTERBIANCO,CTIC88200T,I.C. PITAGORA MISTERBIANCO,VIA FRATELLI CERVI N.4,95045,F250,MISTERBIANCO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC88200T@istruzione.it,ctic88200t@pec.istruzione.it,www.icspitagora.com,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC8AU007,III - I.C. RODARI ACIREALE,CTEE8AU04C,S.GIOVANNI BOSCO,VIA DEL CASTELLO 3,95024,A028,ACIREALE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AU007@istruzione.it,Non Disponibile,www.3icrodari.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIS04700P,I.S. SECUSIO CALTAGIRONE,CTSD04701G,IA ISTITUTO D'ARTE CALTAGIRONE,VIA EX MATRICE N. 153,95041,B428,CALTAGIRONE,NORMALE,ISTITUTO D'ARTE,NO,Non Disponibile,CTIS04700P@istruzione.it,Non Disponibile,www.liceosecusio.gov.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTMM151004,CPIA CATANIA 2,CTEE70501N,ISTITUTO PENALE PER I MINORENNI,VIA G. GOZZANO 8,95024,A028,ACIREALE,SPEC. PER CARCERARI,SCUOLA PRIMARIA,NO,Non Disponibile,CTMM151004@istruzione.it,Non Disponibile,www.cpiacatania2.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AJ00Q,G.GALILEI - G.MAZZINI,CTAA8AJ01L,VIA DE MAIO,VIA DE MAIO,95042,E133,GRAMMICHELE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AJ00Q@istruzione.it,Non Disponibile,www.icgalileimazzinigrammichele.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTSL020001,MUSCO,CTSL020001,MUSCO,VIALE DA VERRAZZANO 101,95100,C351,CATANIA,NORMALE,LICEO ARTISTICO,NO,CTIC881002,CTSL020001@istruzione.it,ctic881002@pec.istruzione.it,www.icmusco.itwww.musco.edu,NO,,,,,Liceo
202526,ISOLE,SICILIA,CATANIA,CTIS01700V,IS G. B. VACCARINI,CTPS017019,VACCARINI,VIA ORCHIDEA N 9,95123,C351,CATANIA,NORMALE,LICEO SCIENTIFICO,NO,Non Disponibile,CTIS01700V@istruzione.it,Non Disponibile,WWW.VACCARINICT.IT,NO,95123,21151.818810386474,700548239.0,33120.0,Liceo
202526,ISOLE,SICILIA,CATANIA,CTIS00900X,IS VEN. IGNAZIO CAPIZZI,CTIS00900X,IS VEN. IGNAZIO CAPIZZI,VIA UMBERTO N.279,95034,B202,BRONTE,NORMALE,ISTITUTO SUPERIORE,SI,Non Disponibile,CTIS00900X@istruzione.it,ctis00900x@pec.istruzione.it,www.iscapizzi.edu.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC84500V,IC DON MILANI PATERNO',CTAA84501Q,VIALE KENNEDY 18,VIALE KENNEDY 18,95047,G371,PATERNO',NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC84500V@istruzione.it,Non Disponibile,www.paternodonmilani.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8BK006,IC LOMBARDO RADICE - VIRGILIO,CTAA8BK013,SCUOLA INFANZIA SEDE CENTRALE,VIA EMANUELE BELLIA 166,95047,G371,PATERNO',NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.ICGFAVA.EDU.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81100Q,IC L. CAPUANA MINEO,CTIC81100Q,IC L. CAPUANA MINEO,VIA SANT'IPPOLITO SN,95044,F217,MINEO,NORMALE,ISTITUTO COMPRENSIVO,NO,CTIS024002,CTIC81100Q@istruzione.it,ctic81100q@pec.istruzione.it,Non Disponibile,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC880006,IC FELTRE - CATANIA,CTMM880017,VIA RACCUGLIA,VIA RACCUGLIA 5,95122,C351,CATANIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC880006@istruzione.it,Non Disponibile,www.icfeltre.edu.it,NO,95122,16136.755483908111,280279306.0,17369.0,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC8BA00A,I.C. GIOVANNI PAOLO II,CTAA8BA028,INFANZIA PLESSO SAN PAOLO,VIA SAN PAOLO 109,95123,E156,GRAVINA DI CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8BA00A@istruzione.it,Non Disponibile,www.icgiovannipaolo2gravinact.edu.it,NO,95123,21151.818810386474,700548239.0,33120.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIS00900X,IS VEN. IGNAZIO CAPIZZI,CTRI00901G,I.P.S.I.A. VEN.I.CAPIZZI,VIALE DELLA REGIONE N. 2,95034,B202,BRONTE,NORMALE,IST PROF INDUSTRIA E ARTIGIANATO,NO,Non Disponibile,CTIS00900X@istruzione.it,Non Disponibile,www.iscapizzi.gov.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC8AU007,III - I.C. RODARI ACIREALE,CTMM8AU018,S.M. SCILLICHENTI - GUARDIA,VIA VANELLACCIA 1 - VIA PATRICA 23/25,95024,A028,ACIREALE,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC8AU007@istruzione.it,Non Disponibile,www.3icrodari.gov.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC83400C,IC FEDERICO II DI SVEVIA,CTIC83400C,IC FEDERICO II DI SVEVIA,VIA DEL SOLE SN,95030,F005,MASCALUCIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC83400C@istruzione.it,ctic83400c@pec.istruzione.it,Non Disponibile,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTMM151004,CPIA CATANIA 2,CTCT719007,I.C. S. VENERINA,VIA ALDO MORO,95015,I314,SANTA VENERINA,NORMALE,CENTRO TERRITORIALE,NO,Non Disponibile,CTMM151004@istruzione.it,Non Disponibile,www.cpiacatania2.edu.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC864008,IC DUSMET - DORIA CATANIA,CTAA864037,SCUOLA INFANZIA VIA PLAIA,VIA PLAIA 193,95121,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC864008@istruzione.it,Non Disponibile,www.icdusmetdoria.gov.it,NO,95121,15005.508239789826,502624504.0,33496.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIS01700V,IS G. B. VACCARINI,CTTL017511,G.B. VACCARINI - SERALE,VIA ORCHIDEA,95123,C351,CATANIA,PERCORSO II LIVELLO,ISTITUTO TECNICO PER GEOMETRI,NO,Non Disponibile,CTIS01700V@istruzione.it,Non Disponibile,WWW.VACCARINICT.IT,NO,95123,21151.818810386474,700548239.0,33120.0,Istituto Tecnico
202526,ISOLE,SICILIA,CATANIA,CTTB01000A,ITAER A. FERRARIN,CTTB01000A,ITAER A. FERRARIN,VIA GALERMO 172,95123,C351,CATANIA,NORMALE,ISTITUTO TECNICO AERONAUTICO,SI,Non Disponibile,CTTB01000A@istruzione.it,cttb01000a@pec.istruzione.it,www.itaerferrarin.edu.it,NO,95123,21151.818810386474,700548239.0,33120.0,Istituto Tecnico
202526,ISOLE,SICILIA,CATANIA,CTIC8AR00A,"I - I.C. ""FABRIZIO DE ANDRE'""",CTAA8AR05B,VIA STAZZONE,VIA STAZZONE,95025,A029,ACI SANT'ANTONIO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AR00A@istruzione.it,Non Disponibile,http//www.icdendreacisantantonio.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC864008,IC DUSMET - DORIA CATANIA,CTEE86401A,PLESSO ELEMENTARE PIGNO,VIA DEGLI AGRUMI 94,95121,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC864008@istruzione.it,Non Disponibile,www.icdusmetdoria.gov.it,NO,95121,15005.508239789826,502624504.0,33496.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81200G,"""G. GALILEI""",CTEE81201N,SCUOLA PRIMARIA,VIA UMBERTO 8/B,95035,E854,MALETTO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC81200G@istruzione.it,Non Disponibile,www.icmaletto.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8BA00A,I.C. GIOVANNI PAOLO II,CTEE8BA01C,SCUOLA PRIMARIA SEDE CENTRALE,VICO MAJORANA 3,95030,E156,GRAVINA DI CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8BA00A@istruzione.it,Non Disponibile,www.icgiovannipaolo2gravinact.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIS00900X,IS VEN. IGNAZIO CAPIZZI,CTPC009017,LICEO CLASSICO E ARTISTICO VEN.I CAPIZZI,VIA UMBERTO 279,95034,B202,BRONTE,NORMALE,LICEO CLASSICO,NO,Non Disponibile,CTIS00900X@istruzione.it,Non Disponibile,www.iscapizzi.edu.it,NO,,,,,Liceo
202526,ISOLE,SICILIA,CATANIA,CTIC8AU007,III - I.C. RODARI ACIREALE,CTEE8AU06E,SCUOLA PRIMARIA SANTA TECLA,VIA CANALE TORTO,95024,A028,ACIREALE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AU007@istruzione.it,Non Disponibile,www.3icrodari.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC835008,"IC ""P.CARRERA"" - MILITELLO V.C.",CTMM835019,"""P.CARRERA"" - MILITELLO V.C.",VIA VITT.E.ORLANDO N 4-6,95043,F209,MILITELLO IN VAL DI CATANIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC835008@istruzione.it,Non Disponibile,www.istitutocarreramilitello.edu.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC8BA00A,I.C. GIOVANNI PAOLO II,CTAA8BA017,INFANZIA SEDE CENTRALE,VICO MAJORANA 3,95030,E156,GRAVINA DI CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8BA00A@istruzione.it,Non Disponibile,https//www.icgiovannipaolo2gravinact.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC84100G,IC G. PONTE - PALAGONIA,CTAA84101C,VIA CIRCONVALLAZIONE,VIA CIRCONVALLAZIONE N.13,95046,G253,PALAGONIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC84100G@istruzione.it,Non Disponibile,www.gponte.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTMM151004,CPIA CATANIA 2,CTCT72300V,C.T. MASCALUCIA,VIA REGIONE SICILIANA 12,95030,F005,MASCALUCIA,NORMALE,CENTRO TERRITORIALE,NO,Non Disponibile,Non Disponibile,Non Disponibile,WWW.CPIACATANIA2.EDU.IT,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC88800R,I.C. LEONARDO SCIASCIA,CTIC88800R,I.C. LEONARDO SCIASCIA,STRADALE S.G.GALERMO S/N,95045,F250,MISTERBIANCO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC88800R@istruzione.it,ctic88800r@pec.istruzione.it,www.icsciasciamisterbianco.gov.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIS01700V,IS G. B. VACCARINI,CTIS01700V,IS G. B. VACCARINI,VIA ORCHIDEA 9,95123,C351,CATANIA,NORMALE,ISTITUTO SUPERIORE,SI,Non Disponibile,CTIS01700V@istruzione.it,ctis01700v@pec.istruzione.it,www.vaccarinict.edu.it,NO,95123,21151.818810386474,700548239.0,33120.0,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC82000E,IC A. BRUNO - BIANCAVILLA,CTAA82001B,CLARA ZAPPALA',VIA PISTOIA,95033,A841,BIANCAVILLA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC82000E@istruzione.it,Non Disponibile,www.icbrunobiancavilla.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTTD160007,"I.T.E.""GIOACCHINO RUSSO""",CTTD16050L,CORSO SERALE,VIA PARINI S.N.,95047,G371,PATERNO',PERCORSO II LIVELLO,ISTITUTO TECNICO COMMERCIALE,NO,Non Disponibile,CTTD160007@istruzione.it,Non Disponibile,www.iterusso.gov.it,NO,,,,,Istituto Tecnico
202526,ISOLE,SICILIA,CATANIA,CTIC864008,IC DUSMET - DORIA CATANIA,CTEE86404D,PRIMARIA SEDE CENTRALE,VIALE CASTAGNOLA 13,95121,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icdusmetdoria.gov.it,NO,95121,15005.508239789826,502624504.0,33496.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AR00A,"I - I.C. ""FABRIZIO DE ANDRE'""",CTEE8AR08Q,VIA DANTE ALIGHIERI,VIA DANTE ALIGHIERI,95025,A029,ACI SANT'ANTONIO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AR00A@ISTRUZIONE.IT,Non Disponibile,icdeandreacisantantonio.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC835008,"IC ""P.CARRERA"" - MILITELLO V.C.",CTAA835015,V.LE REGINA MARGHERITA,V.LE REGINA MARGHERITA 15,95043,F209,MILITELLO IN VAL DI CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC835008@istruzione.it,Non Disponibile,http//istitutocarreramilitello.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AU007,III - I.C. RODARI ACIREALE,CTAA8AU014,GUARDIA,VIA PATRICA29,95024,A028,ACIREALE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AU007@istruzione.it,Non Disponibile,www.3icrodari.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81200G,"""G. GALILEI""",CTAA81201C,SCUOLA DELL'INFANZIA,VIALE LAZIO 5,95035,E854,MALETTO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC81200G@istruzione.it,Non Disponibile,ww.icmaletto.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC835008,"IC ""P.CARRERA"" - MILITELLO V.C.",CTEE83502B,PLESSO BISICCHIA,PLESSO BISICCHIA,95043,F209,MILITELLO IN VAL DI CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC835008@istruzione.it,Non Disponibile,www.istitutocarreramilitello.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIS001009,I.S. AMARI-RIZZO-PANTANO GIARRE-RIPOSTO,CTTD001511,SERALE ISTITUTO TECNICO COMMERCIALE,VIA ROMA 66,95018,H325,RIPOSTO,PERCORSO II LIVELLO,ISTITUTO TECNICO COMMERCIALE,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.FERMIEREDIA.IT,NO,,,,,Istituto Tecnico
202526,ISOLE,SICILIA,CATANIA,CTIC8BA00A,I.C. GIOVANNI PAOLO II,CTMM8BA01B,SCUOLA SECONDARIA I GRADO,VIA CRISPI,95030,E156,GRAVINA DI CATANIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC8BA00A@istruzione.it,Non Disponibile,www.icgiovannipaolo2gravinact.edu.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC84100G,IC G. PONTE - PALAGONIA,CTAA84104G,ARCHI,VIA ARCHI,95046,G253,PALAGONIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC84100G@istruzione.it,Non Disponibile,www.gponte.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTMM151004,CPIA CATANIA 2,CTCT72600A,C.T. SANTA MARIA DI LICODIA,VIA SOLFERINO 63,95038,I240,SANTA MARIA DI LICODIA,NORMALE,CENTRO TERRITORIALE,NO,Non Disponibile,Non Disponibile,Non Disponibile,WWW.CPIACATANIA2.EDU.IT,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC88800R,I.C. LEONARDO SCIASCIA,CTEE88802X,I.C. LEONARDO SCIASCIA,VIA PUGLIA S.N.,95045,F250,MISTERBIANCO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC88800R@istruzione.it,Non Disponibile,www.icsciasciamisterbianco.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIS01700V,IS G. B. VACCARINI,CTTL01701G,G. B. VACCARINI,VIA ORCHIDEA 9,95123,C351,CATANIA,NORMALE,ISTITUTO TECNICO PER GEOMETRI,NO,Non Disponibile,CTIS01700V@istruzione.it,Non Disponibile,www.vaccarinict.it/,NO,95123,21151.818810386474,700548239.0,33120.0,Istituto Tecnico
202526,ISOLE,SICILIA,CATANIA,CTIC8A300B,IC LEONARDO DA VINCI-MASCALUCIA,CTIC8A300B,IC LEONARDO DA VINCI-MASCALUCIA,VIA REGIONE SICILIANA N. 12,95030,F005,MASCALUCIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8A300B@istruzione.it,ctic8a300b@pec.istruzione.it,www.vincimascalucia.gov.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC84100G,IC G. PONTE - PALAGONIA,CTMM84101L,G. PONTE - PALAGONIA,VIA CIRCONVALLAZIONE 15,95046,G253,PALAGONIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC84100G@istruzione.it,Non Disponibile,www.gponte.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTMM151004,CPIA CATANIA 2,CTCT72200E,C.T. SAN PIETRO CLARENZA,VIA DUSMET 24,95030,I098,SAN PIETRO CLARENZA,NORMALE,CENTRO TERRITORIALE,NO,Non Disponibile,Non Disponibile,Non Disponibile,WWW.CPIACATANIA2.EDU.IT,NO,,,,,Altro
