ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,TIPOPERCORSO,PERCORSO,INDIRIZZO,ALUNNIMASCHI,ALUNNIFEMMINE
202425,LTTH00701Q,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,116,19
202425,MNRC014011,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,14,21
202425,MORC00201B,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,16,52
202425,FITF010003,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,ENERGIA,11,0
202425,NATD037012,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,28,8
202425,TORC01201R,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,2,31
202425,LTRA01602G,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,26,11
202425,MOPM01000T,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,22,66
202425,CSRH08402Q,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,SERVIZI,ENOGASTRONOMIA - TRIENNIO,15,4
202425,TVPS00301T,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,55,24
202425,BRTD00901P,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,23,17
202425,TRPS001011,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,21,21
202425,BGRC01101A,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,20,35
202425,PZTF02202T,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,57,3
202425,FOTD02000L,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,61,70
202425,ANPS00201B,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,17,7
202425,ENPS00201V,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE,0,14
202425,PETD010008,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,RELAZIONI INTERNAZIONALI PER IL MARKETING,18,19
202425,PVTD009023,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,TURISMO,7,17
202425,FGPC180008,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,8,13
202425,VATD210003,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,14,3
202425,SOTD070002,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,9,12
202425,TATD08000P,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,28,48
202425,NATF15000E,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,CHIM. MATER. BIOTECN. - BIENNIO COMUNE,5,10
202425,TARF044013,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,15,29
202425,TVTD02401P,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,ELETTROTECNICA,12,1
202425,METF020001,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,ELETTRONICA,22,0
202425,AGPS08000A,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,7,2
202425,FGRI02050D,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,INDUSTRIA E ARTIGIANATO,PROD. INDUSTR. ARTIG. - BIENNIO COMUNE,0,2
202425,PTRC010007,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,23,81
202425,CLPS012015,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,22,8
202425,MIPS04301X,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,33,100
202425,TPPM03000Q,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE,5,86
202425,VERH04050V,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,SERVIZI,ENOGASTRONOMIA - TRIENNIO,2,5
202425,PAPS007017,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,19,5
202425,ENRF017518,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,SERVIZI,SERVIZI SOCIO-SANITARI,0,3
202425,TETD00151E,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,9,13
202425,ATTD00202P,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,TURISMO,6,22
202425,TORC07201C,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI CULTURALI E DELLO SPETTACOLO,26,15
202425,TATF04101B,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,INFORMATICA,32,1
202425,PVTA01000P,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,CHIM. MATER. BIOTECN. - BIENNIO COMUNE,10,27
202425,AGPS02000P,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,31,9
202425,LUPS02301G,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,50,16
202425,NAPM02601R,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,4,25
202425,VISL01901G,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,SCENOGRAFIA,2,5
202425,NAPM39000N,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,9,6
202425,MSTD01751C,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,2,1
202425,CATF01601V,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,BIOTECNOLOGIE AMBIENTALI,6,7
202425,RMTB02000G,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,LOGISTICA,23,3
202425,RCPS01701R,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,0,10
202425,TPPS10000Q,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,37,8
202425,MBPS042011,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,11,69
202425,BRPS030007,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,70,62
202425,NATD13401B,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,8,1
202425,BGPS01301D,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,11,16
202425,NATD099019,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,TURISMO,7,17
202425,MIPS340002,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,19,39
202425,RMPC02401X,SCUOLA SECONDARIA II GRADO,4,LICEO,CLASSICO,CLASSICO,6,27
202425,PRRC00401A,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,4,54
202425,MNTF011013,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,CHIM. MATER. BIOTECN. - BIENNIO COMUNE,32,23
202425,FRTF020002,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,62,0
202425,FIPM02701C,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,14,65
202425,TETF009012,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,31,0
202425,CHPM02000G,SCUOLA SECONDARIA II GRADO,4,LICEO,LINGUISTICO,LICEO LINGUISTICO - ESABAC,2,16
202425,SASL040008,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,TEATRO,3,17
202425,CZTA021013,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,PRODUZIONI E TRASFORMAZIONI,16,0
202425,RGPS01000R,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,50,38
202425,MITF270003,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,32,19
202425,TEPC030005,SCUOLA SECONDARIA II GRADO,4,LICEO,CLASSICO,CLASSICO,7,25
202425,COSD02000R,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,DESIGN - ARREDAMENTO E LEGNO,0,7
202425,SPSL00201B,SCUOLA SECONDARIA II GRADO,5,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,14,10
202425,COTD00201N,SCUOLA SECONDARIA II GRADO,2,LICEO,LINGUISTICO,LINGUISTICO,2,28
202425,VVPM01000T,SCUOLA SECONDARIA II GRADO,2,LICEO,LINGUISTICO,LINGUISTICO,13,59
202425,NOPS010004,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,14,35
202425,KRRC00202R,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,7,16
202425,VRTF018019,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,CHIMICA E MATERIALI,5,6
202425,CLTL006014,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,7,0
202425,SOPS050001,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,13,11
202425,TOTF06601P,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,BIOTECNOLOGIE SANITARIE,28,50
202425,TOTF100509,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,ELETTRONICA,15,2
202425,MITE01000V,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,BIOTECNOLOGIE SANITARIE,33,40
202425,FEPC020005,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,6,22
202425,VVSD00750R,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,ARTI FIGURATIVE - GRAFICO-PITTORICO,3,5
202425,BRRF010008,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: ODONTOTECNICO,5,17
202425,RCRI032014,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,33,0
202425,RMPC250005,SCUOLA SECONDARIA II GRADO,1,LICEO,CLASSICO,CLASSICO,28,87
202425,RMRC048014,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,14,7
202425,TOPM120004,SCUOLA SECONDARIA II GRADO,4,LICEO,LINGUISTICO,LICEO LINGUISTICO - ESABAC,6,32
202425,MBPS10000P,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,13,33
202425,APRI011023,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: OTTICO,2,7
202425,PISD05000L,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO PITTORICO,3,11
202425,CHPS01702R,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,17,14
202425,BGPM03401G,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE,4,68
202425,RMRH06000V,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,69,82
202425,COTD00101T,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,TURISMO,12,16
202425,LIPS030007,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,45,19
202425,PNRC00801T,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,4,37
202425,RMPC07000L,SCUOLA SECONDARIA II GRADO,1,LICEO,CLASSICO,CLASSICO,47,69
202425,MITF19000B,SCUOLA SECONDARIA II GRADO,1,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,18,21
202425,LCTD00701E,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,41,2
202425,CTPS020004,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,79,39
202425,PDSD01801X,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,AUDIOVISIVO MULTIMEDIA,4,16
202425,TPTD03000E,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,80,32
202425,PDTD019015,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,RELAZIONI INTERNAZIONALI PER IL MARKETING,11,12
202425,BATD03701R,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,30,33
202425,TOPS270001,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,LICEO SCIENTIFICO - ESABAC,5,13
202425,NATF004011,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,56,8
202425,RMTF108014,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,ELETTR. ED ELETTROTEC.- BIENNIO COMUNE,41,1
202425,GEPS02000C,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,65,56
202425,GOTD008017,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,3,3
202425,UDTD011011,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,RELAZIONI INTERNAZIONALI PER IL MARKETING,2,11
202425,SITD008016,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,RELAZIONI INTERNAZIONALI PER IL MARKETING,13,8
202425,GEPC020009,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,27,58
202425,FOPS010006,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,87,64
202425,SSTD016022,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,5,3
202425,FERI01201G,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: OTTICO,7,7
202425,VTTD001018,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,TURISMO,6,15
202425,BAPM05001C,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,13,8
202425,VBTD00401N,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,18,18
202425,NARI141519,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,SERVIZI,SERVIZI COMMERCIALI,6,14
202425,FOTA03000R,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,PRODUZIONI E TRASFORMAZIONI,77,43
202425,TOTD038018,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,"AMMINISTRAZIONE, FINANZA E MARKETING - ART. 'RELAZIONI INTERNAZIONALI' - ESABAC TECHNO",4,14
202425,VRTD004015,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,RELAZIONI INTERNAZIONALI PER IL MARKETING,12,14
202425,VIPC04000X,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,62,19
202425,CSRA07351D,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,SERVIZI,SERVIZI PER L'AGRICOLTURA E LO SVILUPPO RURALE,16,16
202425,BSTD009016,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,15,19
202425,NATF14000X,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,BIOTECNOLOGIE SANITARIE,6,4
202425,METH01000T,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,LOGISTICA,31,3
202425,NAPS00401V,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE,14,52
202425,FOPS010028,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,11,5
202425,CZTL06000D,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,ELETTROTECNICA,11,0
202425,RMPS37000A,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,69,70
202425,MITD400008,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,AUTOMAZIONE,17,0
202425,LCTL013018,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,23,3
202425,LCTD011016,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,13,13
202425,SATF03601V,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,18,3
202425,BOTF01901C,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,INFORMATICA,77,6
202425,RMTF009013,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,84,30
202425,RMPS06401D,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,96,80
202425,ISPC012014,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,5,19
202425,COTF01000T,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,INFORMATICA,76,8
202425,PNTL012017,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,"COSTR., AMB. E TERRITORIO - BIENNIO COM.",66,44
202425,TOPS20000P,SCUOLA SECONDARIA II GRADO,3,LICEO,INTERNAZIONALE,LICEO SCIENTIFICO INTERNAZIONALE - OPZIONE CINESE,5,12
202425,SARI18000X,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: ODONTOTECNICO,10,9
202425,LOPM010008,SCUOLA SECONDARIA II GRADO,5,LICEO,LINGUISTICO,LINGUISTICO,7,33
202425,VTPM010007,SCUOLA SECONDARIA II GRADO,4,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,8,6
202425,RGTL02101E,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,15,1
202425,CESD021015,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,GRAFICA,7,15
202425,SORI013018,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,26,1
202425,SRTF01451D,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,ELETTRONICA,9,6
202425,ISPS012017,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,36,16
202425,MESD03101R,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,SCENOGRAFIA,4,8
202425,LTRA01602G,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,28,15
202425,RCTF038508,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,"TESSILE, ABBIGLIAMENTO E MODA",0,11
202425,MERI01102B,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,10,5
202425,REPS00601G,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,12,53
202425,RCTF03801X,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,CHIMICA MATERIALI E BIOTECNOLOGIE ART. BIOTECNOLOGIE AMBIENTALI QUADRIENNALE,4,10
202425,BRPS130004,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,12,22
202425,BAPC030002,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,14,43
202425,VTPS010006,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,18,6
202425,AQTF014011,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,CHIMICA E MATERIALI,7,9
202425,CRTA00204D,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,GESTIONE DELL'AMBIENTE E DEL TERRITORIO,28,16
202425,CSPC02801D,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,7,20
202425,RMTF020506,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,INFORMATICA,28,11
202425,FRPC02101N,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,6,19
202425,LIPS001018,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,INDUSTRIA E ARTIGIANATO,MANUTENZIONE E ASSISTENZA TECNICA,21,0
202425,TOPC00101P,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,21,11
202425,SSPS024014,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,7,6
202425,LOTA01000L,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,VITICOLTURA ED ENOLOGIA,11,3
202425,PGRH028013,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,28,14
202425,VRTD01601B,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,16,2
202425,CSPS02701R,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,17,26
202425,CSRI07302R,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,CHIM. MATER. BIOTECN. - BIENNIO COMUNE,15,7
202425,FITD03101V,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,TURISMO,13,21
202425,PDTE029017,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,BIOTECNOLOGIE SANITARIE,20,51
202425,MEPS008019,SCUOLA SECONDARIA II GRADO,5,LICEO,LINGUISTICO,LINGUISTICO,4,8
202425,NUPS018022,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,14,13
202425,PATD03201Q,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,RELAZIONI INTERNAZIONALI PER IL MARKETING,7,3
202425,RMTN12401N,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,TURISMO QUADRIENNALE,4,8
202425,ARTD022018,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,8,6
202425,AGRA027014,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,"AGRICOLTURA, SVILUPPO RURALE, VALORIZZAZIONE DEI PRODOTTI DEL TERRITORIO E GESTIONE DELLE RISORSE FORESTALI E MONTANE",15,0
202425,PEPS011019,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,8,22
202425,NAPS032013,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,46,17
202425,ALTF01000R,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,COSTRUZIONI AERONAUTICHE - OPZIONE,14,1
202425,BGPS02000G,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,56,76
202425,NURH03005D,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI - OPZIONE,4,0
202425,RMPM160003,SCUOLA SECONDARIA II GRADO,2,LICEO,LINGUISTICO,LINGUISTICO,8,27
202425,VATF020006,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,CHIMICA E MATERIALI,31,11
202425,BGTF01701V,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,TURISMO,14,28
202425,RORA003016,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,16,9
