ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,TIPOPERCORSO,PERCORSO,INDIRIZZO,ALUNNIMASCHI,ALUNNIFEMMINE
202425,MIPC09500C,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,5,6
202425,CEPM195000,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE,5,2
202425,NAPM115006,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE,1,13
202425,PSTF005006,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,17,0
202425,PAPS3Q5009,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,1,3
202425,NAPM05500Q,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,8,17
202425,VRPMPR500A,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,11,13
202425,GEPS70500C,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,25,5
202425,RMPC545008,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,1,3
202425,MBPS1Q500V,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,20,4
202425,NATDPA500D,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,0,4
202425,RMPLA6500S,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,2,10
202425,BSPS13500P,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,8,8
202425,SARFD1500N,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,2,2
202425,CETFOD5002,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,6,4
202425,SATD25500P,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,37,33
202425,TOPS04500E,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,13,13
202425,VARFR75004,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: ODONTOTECNICO,2,1
202425,NATDB75009,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,RELAZIONI INTERNAZIONALI PER IL MARKETING,0,1
202425,TOPL03500P,SCUOLA SECONDARIA II GRADO,1,LICEO,EUROPEO,LINGUISTICO MODERNO (LICEI LINGUISTICI EUROPEI PARITARI),0,1
202425,BGPMNC5002,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE,6,15
202425,CETD115003,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,3,3
202425,VEPL04500N,SCUOLA SECONDARIA II GRADO,1,LICEO,EUROPEO,GIURIDICO ECONOMICO (LICEI LINGUISTICI EUROPEI PARITARI),1,0
202425,PVPS01500C,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,17,8
202425,TOPM09500L,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,3,4
202425,RMSL3L500Q,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,GRAFICA,6,11
202425,RMPMR25005,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,1,5
202425,FIPS035009,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,9,2
202425,MESD01500T,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,DESIGN - CERAMICA,1,1
202425,CSPM04500A,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,3,12
202425,VAPS5H500H,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,2,2
202425,RMPSPG500N,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,13,6
202425,CERHP55001,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,10,1
202425,PVTL025009,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,5,2
202425,MOTD01500Q,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,16,7
202425,RMPC33500X,SCUOLA SECONDARIA II GRADO,4,LICEO,CLASSICO,CLASSICO,3,6
202425,MOTD02500A,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,18,9
202425,CERH325008,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,4,1
202425,BGSD01500E,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO PITTORICO,1,19
202425,AVTN0D5004,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,TURISMO,1,0
202425,CTPSNQ5002,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,2,4
202425,RMPL07500N,SCUOLA SECONDARIA II GRADO,4,LICEO,EUROPEO,LINGUISTICO MODERNO (LING.EUROPEI PARITARI) - ESABAC,0,3
202425,BGPSAF500M,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO QUADRIENNALE,8,0
202425,NATFP25004,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,3,1
202425,TOSLUR500P,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,ARCHITETTURA E AMBIENTE,0,2
202425,VEPC02500E,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,5,6
202425,BOPM8F500M,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,10,12
202425,VAPLB6500A,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,3,10
202425,RMPM3Q500P,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE,9,8
202425,SATAFU500S,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,GESTIONE DELL'AMBIENTE E DEL TERRITORIO,51,19
202425,MCPM505001,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,2,8
202425,MIPC125003,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,11,12
202425,BGPMVO500T,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,16,29
202425,NARHRH500P,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,3,12
202425,RMPM3G5002,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,4,13
202425,BSPM6Z500C,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,6,8
202425,MITF11500N,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,INFORMATICA,62,2
202425,RMTD355004,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,9,2
202425,BOPSPA5006,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO OPZIONE SCIENZE APPLICATE QUADRIENNALE,12,9
202425,RMPC235003,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,8,4
202425,CZPM00500Q,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,6,11
202425,FIPS00500D,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,16,5
202425,MBRHV6500I,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA QUADRIENNALE,20,11
202425,VRPC025006,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,6,9
202425,TVTD02500D,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,13,7
202425,LTTDPM500P,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,22,15
202425,MESL0P500H,SCUOLA SECONDARIA II GRADO,1,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,0,1
202425,CTTE01500X,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,1,5
202425,PATD87500G,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,5,5
202425,APTFZ6500L,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,3,0
202425,VRPS09500G,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,5,6
202425,RMPC285004,SCUOLA SECONDARIA II GRADO,3,LICEO,EUROPEO,LICEO CLASSICO EUROPEO (BUSINESS ADMINISTRATION) - VILLA FLAMINIA,9,17
202425,NATHES5002,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI - OPZIONE,4,0
202425,FIPL06500X,SCUOLA SECONDARIA II GRADO,2,LICEO,EUROPEO,LINGUISTICO MODERNO (LICEI LINGUISTICI EUROPEI PARITARI),7,3
202425,TOPS105001,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,50,32
202425,PGPS00500G,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,1,1
202425,FIPS04500X,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,11,11
202425,SVPS015002,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,11,12
202425,RMPS505001,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,15,4
202425,BATD01500V,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,6,0
202425,NARFZO500E,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,3,7
202425,TOPM09500L,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE,2,7
202425,PDPS77500P,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,13,8
202425,NATDLL500Z,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,4,5
202425,MIPS20500T,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,16,8
202425,RMPC44500B,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,6,4
202425,LCPC00500V,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,5,9
202425,BSPS6Z5004,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,22,8
202425,VARH025001,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,14,4
202425,LUPL01500A,SCUOLA SECONDARIA II GRADO,5,LICEO,LINGUISTICO,LINGUISTICO,6,3
202425,MISL075007,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,AUDIOVISIVO MULTIMEDIA,11,12
202425,PAPS10500B,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,4,0
202425,SATF6U5006,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,MECC. MECCATRON. ENER. - BIENNIO COMUNE,3,0
202425,PVPM025004,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,5,11
202425,BGTD085006,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,18,13
202425,RMSL02500P,SCUOLA SECONDARIA II GRADO,2,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,2,5
202425,SATFVA500L,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,2,0
202425,COPL08500X,SCUOLA SECONDARIA II GRADO,3,LICEO,EUROPEO,LINGUISTICO MODERNO (LICEI LINGUISTICI EUROPEI PARITARI),2,9
202425,PGPS00500G,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,7,2
202425,TPTD075004,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,13,11
202425,RMPC24500N,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,1,1
202425,MCRF3O5008,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,13,17
202425,AVTF005001,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,MECC. MECCATRON. ENER. - BIENNIO COMUNE,1,1
202425,CETF8R5001,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,3,2
202425,NATDZR500T,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,1,4
202425,VAPS1O500A,SCUOLA SECONDARIA II GRADO,4,LICEO,INTERNAZIONALE,LICEO INTERNAZIONALE ECONOMICO SOCIALE QUADRIENNALE,6,7
202425,MITDOT5002,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING QUADRIENNALE,13,1
202425,MIPSRS500B,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,16,2
202425,TETD00500B,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,10,7
202425,BSPME1500B,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,6,12
202425,BGPSQZ500T,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,10,2
202425,VEPMLV5000,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE,2,18
202425,VAPS6M5003,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,55,15
202425,PEPC8E500U,SCUOLA SECONDARIA II GRADO,1,LICEO,CLASSICO,CLASSICO,4,6
202425,REPM01500A,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,4,13
202425,NATD1E500I,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,7,1
202425,SATFTV500U,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,ELETTR. ED ELETTROTEC.- BIENNIO COMUNE,13,5
202425,CTPS09500D,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,1,2
202425,PGPS00500G,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,3,0
202425,CTPL00500R,SCUOLA SECONDARIA II GRADO,4,LICEO,LINGUISTICO,LINGUISTICO,2,5
202425,PATDAH500E,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,1,0
202425,MIPSRF5008,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,1,0
202425,GEPL01500Q,SCUOLA SECONDARIA II GRADO,4,LICEO,LINGUISTICO,LINGUISTICO,18,102
202425,NATFGP5005,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,2,1
202425,MBPS365007,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,10,5
202425,UDTF00500V,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,13,1
202425,SATFHG5004,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,45,0
202425,LCPS025007,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,4,5
202425,UDPS01500B,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,10,10
202425,NATDBQ500Q,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,6,5
202425,VAPL10500N,SCUOLA SECONDARIA II GRADO,2,LICEO,LINGUISTICO,LINGUISTICO,1,3
202425,SAPS8F500U,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,5,2
202425,SATD13500L,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,2,2
202425,NARHTO500T,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,3,2
202425,NATD9Z5006,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,2,12
202425,PGPC00500C,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,0,3
202425,MIPS735002,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,12,9
202425,CETD4C500S,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,9,1
202425,RMPC19500T,SCUOLA SECONDARIA II GRADO,4,LICEO,CLASSICO,CLASSICO,11,14
202425,RMPS49500G,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,16,14
202425,AVTDAS5006,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,5,3
202425,RGRHH6500Z,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,5,9
202425,SAPL3T500R,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,1,1
202425,SATDR35003,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,22,12
202425,VIPLVN5005,SCUOLA SECONDARIA II GRADO,2,LICEO,LINGUISTICO,LINGUISTICO QUADRIENNALE,11,8
202425,CHTL31500X,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,2,0
202425,RMPS46500Q,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,10,3
202425,VAPS5H500H,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,15,14
202425,CSTDIB500Z,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,3,5
202425,NATD455002,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,1,2
202425,NARF2D500G,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,2,2
202425,TVPSN55005,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,16,5
202425,NOTD035008,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,2,1
202425,NATD255008,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,48,17
202425,LETD075009,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,3,1
202425,SRPM475001,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE,7,4
202425,MIPS295009,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,25,16
202425,BATD665005,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,2,0
202425,BSPSS1500O,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,41,17
202425,TVPMVC5000,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE,4,15
202425,VRTN025003,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,8,4
202425,SATNC2500G,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,TURISMO,0,9
202425,COTAV75005,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,GESTIONE DELL'AMBIENTE E DEL TERRITORIO,18,9
202425,CHTD07500E,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,1,0
202425,BLPSMD500A,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,11,4
202425,MIPS09500G,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,38,28
202425,MIPS1R500A,SCUOLA SECONDARIA II GRADO,4,LICEO,CLASSICO,CLASSICO QUADRIENNALE,4,8
202425,TOPST1500C,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,4,5
202425,NARHZ8500V,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,5,4
202425,CORC43500S,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,14,7
202425,MIPSIG500R,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,39,11
202425,MIPM1R500Q,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,7,16
202425,SATFVH500A,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,3,1
202425,SAPMSZ500D,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,2,3
202425,TVPS035008,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,21,6
202425,VTPLR35005,SCUOLA SECONDARIA II GRADO,4,LICEO,LINGUISTICO,LINGUISTICO,1,6
202425,SRPL005001,SCUOLA SECONDARIA II GRADO,4,LICEO,LINGUISTICO,LINGUISTICO,3,5
202425,SASLFZ5001,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,GRAFICA,14,23
202425,CRPC035004,SCUOLA SECONDARIA II GRADO,1,LICEO,CLASSICO,CLASSICO,1,11
202425,CAPS005009,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,12,4
202425,TOTF01500R,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,22,1
202425,ALPS005007,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,4,3
202425,RMTF285009,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,INFORMATICA,37,9
202425,VRPS055005,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,14,15
202425,TVPMRQ500V,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,2,21
202425,RMPLB3500E,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,1,4
202425,PATD43500N,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,1,0
202425,LTTD035005,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,16,10
202425,AGPSFG5009,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,5,1
202425,VAPS2O5006,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,1,3
202425,LOPS01500A,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,6,3
