ANNO_ACCADEMICO;Area_Istituto;TIPO_ISTITUTO;NOME_ISTITUTO;COMUNE_ISTITUTO;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';ISCRITTIx ETA'
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Felice E. Dall'Abaco;VERONA;7208;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;53
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Felice E. Dall'Abaco;VERONA;7208;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;22
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Felice E. Dall'Abaco;VERONA;7208;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;31
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Felice E. Dall'Abaco;VERONA;7208;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;21
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Felice E. Dall'Abaco;VERONA;7208;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;24
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Felice E. Dall'Abaco;VERONA;7208;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;23
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 12 a 14 anni;3
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 19 anni;73
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;79
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;8
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;5
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Diploma accademico 1L;da 15 a 19 anni;73
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;182
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;135
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;65
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;84
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;69
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;69
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 12 a 14 anni;1
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 19 anni;32
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;42
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;8
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;5
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Diploma accademico 1L;da 15 a 19 anni;32
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;97
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;39
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;70
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Diploma accademico 2L;da 15 a 19 anni;2
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;39
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;37
2016-2017;Area Musicale/Coreutica;Conservatorio di Musica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;37
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 19 anni;8
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;12
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;2
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;da 15 a 19 anni;14
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;16
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;2
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;5
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;7
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;4
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 19 anni;10
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;3
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 15 a 19 anni;12
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;49
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;12
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;17
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;16
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;9
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 19 anni;1
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 1L;da 15 a 19 anni;43
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;64
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;25
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;16
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 2L;da 15 a 19 anni;3
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;29
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;23
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;24
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Sudi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 19 anni;8
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Sudi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;30
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Sudi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Sudi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 1L;da 15 a 19 anni;84
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Sudi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;180
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Sudi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;71
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Sudi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;42
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Sudi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 2L;da 15 a 19 anni;1
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Sudi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;45
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Sudi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;37
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Sudi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;16
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 19 anni;1
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;3
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;2
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 15 a 19 anni;2
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;6
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;7
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;9
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;4
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;11
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giacomo Puccini;GALLARATE (VA);7323;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 19 anni;4
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giacomo Puccini;GALLARATE (VA);7323;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;4
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giacomo Puccini;GALLARATE (VA);7323;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 15 a 19 anni;8
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giacomo Puccini;GALLARATE (VA);7323;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;6
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giacomo Puccini;GALLARATE (VA);7323;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;4
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giacomo Puccini;GALLARATE (VA);7323;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 15 a 19 anni;1
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 19 anni;16
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;14
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Diploma accademico 1L;da 15 a 19 anni;26
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;65
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;25
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;23
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;14
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;6
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;4
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);da 20 a 24 anni;7
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);da 25 a 29 anni;7
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);30 anni e oltre;1
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 12 a 14 anni;4
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 19 anni;14
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;9
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Diploma accademico 1L;da 15 a 19 anni;14
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;35
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;46
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;11
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;38
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;5
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 19 anni;13
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;9
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 15 a 19 anni;20
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;29
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;10
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;11
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;30
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;16
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;8
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);da 20 a 24 anni;2
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);da 25 a 29 anni;6
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);30 anni e oltre;17
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 12 a 14 anni;1
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 19 anni;20
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;23
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;7
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;5
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Diploma accademico 1L;da 15 a 19 anni;57
2016-2017;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;80
