ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,ALUNNI,ALUNNICITTADINANZAITALIANA,ALUNNICITTADINANZANONITALIANA,ALUNNICITTADINANZANONITALIANAPAESIUE,ALUNNICITTADINANZANONITALIANAPAESINONUE
202425,VR1E00600P,SCUOLA PRIMARIA,4,42,38,4,1,3
202425,NARHRH500P,SCUOLA SECONDARIA II GRADO,1,14,13,1,0,1
202425,AVRFHT5000,SCUOLA SECONDARIA II GRADO,3,8,8,0,0,0
202425,LCPSU45004,SCUOLA SECONDARIA II GRADO,1,25,25,0,0,0
202425,BLPSD7500D,SCUOLA SECONDARIA II GRADO,4,15,15,0,0,0
202425,RM1E180002,SCUOLA PRIMARIA,2,28,25,3,0,3
202425,TS1E00300T,SCUOLA PRIMARIA,2,20,19,1,1,0
202425,SARF17500D,SCUOLA SECONDARIA II GRADO,2,8,8,0,0,0
202425,MIPL265008,SCUOLA SECONDARIA II GRADO,5,16,16,0,0,0
202425,NAPMUF500A,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
202425,RMPM3G5002,SCUOLA SECONDARIA II GRADO,1,11,10,1,0,1
202425,BG1E01700E,SCUOLA PRIMARIA,5,13,7,6,0,6
202425,RE1E002002,SCUOLA PRIMARIA,4,55,50,5,0,5
202425,SRTD06500N,SCUOLA SECONDARIA II GRADO,4,8,8,0,0,0
202425,MI1E01400N,SCUOLA PRIMARIA,2,36,34,2,1,1
202425,SA1E018001,SCUOLA PRIMARIA,2,14,13,1,1,0
202425,REPS00500P,SCUOLA SECONDARIA II GRADO,5,7,6,1,1,0
202425,BOPS525001,SCUOLA SECONDARIA II GRADO,5,20,20,0,0,0
202425,FI1E027005,SCUOLA PRIMARIA,4,21,19,2,0,2
202425,CT1E00100D,SCUOLA PRIMARIA,1,24,24,0,0,0
202425,LI1E00200T,SCUOLA PRIMARIA,2,28,28,0,0,0
202425,MBPL315001,SCUOLA SECONDARIA II GRADO,2,27,27,0,0,0
202425,PDPS02500G,SCUOLA SECONDARIA II GRADO,3,56,56,0,0,0
202425,SATDR35003,SCUOLA SECONDARIA II GRADO,5,44,39,5,0,5
202425,PE1E00400X,SCUOLA PRIMARIA,1,26,26,0,0,0
202425,RMTD355004,SCUOLA SECONDARIA II GRADO,3,18,18,0,0,0
202425,BS1M005002,SCUOLA SECONDARIA I GRADO,1,63,63,0,0,0
202425,PD1M01000T,SCUOLA SECONDARIA I GRADO,1,66,63,3,0,3
202425,RMTF18500C,SCUOLA SECONDARIA II GRADO,1,6,6,0,0,0
202425,NA1E27400L,SCUOLA PRIMARIA,4,45,45,0,0,0
202425,CTTDG7500Z,SCUOLA SECONDARIA II GRADO,4,1,1,0,0,0
202425,LTTF9N5007,SCUOLA SECONDARIA II GRADO,3,1,1,0,0,0
202425,MNPC015004,SCUOLA SECONDARIA II GRADO,1,3,3,0,0,0
202425,RE1E00400N,SCUOLA PRIMARIA,5,19,18,1,1,0
202425,SP1E003004,SCUOLA PRIMARIA,5,35,35,0,0,0
202425,RMPSNS500T,SCUOLA SECONDARIA II GRADO,5,5,5,0,0,0
202425,PAPS10500B,SCUOLA SECONDARIA II GRADO,2,2,2,0,0,0
202425,PR1M010004,SCUOLA SECONDARIA I GRADO,3,33,33,0,0,0
202425,RMPS305007,SCUOLA SECONDARIA II GRADO,2,2,2,0,0,0
202425,VA1E003005,SCUOLA PRIMARIA,4,9,9,0,0,0
202425,PA1E03900C,SCUOLA PRIMARIA,3,21,21,0,0,0
202425,MO1E00900B,SCUOLA PRIMARIA,2,17,17,0,0,0
202425,MI1M07800T,SCUOLA SECONDARIA I GRADO,1,85,82,3,0,3
202425,BSSL2A500P,SCUOLA SECONDARIA II GRADO,3,19,19,0,0,0
202425,RM1E05400L,SCUOLA PRIMARIA,1,12,9,3,3,0
202425,PO1E005008,SCUOLA PRIMARIA,4,18,14,4,0,4
202425,MIPM58500Q,SCUOLA SECONDARIA II GRADO,3,24,23,1,0,1
202425,RMPM5R5008,SCUOLA SECONDARIA II GRADO,3,10,9,1,0,1
202425,FI1E063008,SCUOLA PRIMARIA,1,13,13,0,0,0
202425,RN1E4B500R,SCUOLA PRIMARIA,1,10,8,2,1,1
202425,LE1E005002,SCUOLA PRIMARIA,3,19,13,6,0,6
202425,RMPS56500L,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
202425,TV1E00900E,SCUOLA PRIMARIA,4,19,16,3,1,2
202425,TO1E05100L,SCUOLA PRIMARIA,4,17,17,0,0,0
202425,BSPS6Z5004,SCUOLA SECONDARIA II GRADO,5,15,14,1,0,1
202425,SV1E00300E,SCUOLA PRIMARIA,4,24,22,2,2,0
202425,SATD30500E,SCUOLA SECONDARIA II GRADO,2,5,5,0,0,0
202425,NATF25500E,SCUOLA SECONDARIA II GRADO,1,3,3,0,0,0
202425,VA1E01800V,SCUOLA PRIMARIA,1,14,13,1,0,1
202425,SP1E00400X,SCUOLA PRIMARIA,1,34,32,2,0,2
202425,MB1E09200Q,SCUOLA PRIMARIA,3,33,33,0,0,0
202425,NATD455002,SCUOLA SECONDARIA II GRADO,5,70,64,6,2,4
202425,PI1E00200G,SCUOLA PRIMARIA,4,22,22,0,0,0
202425,SAPMFG500M,SCUOLA SECONDARIA II GRADO,5,133,123,10,2,8
202425,TVPS02500N,SCUOLA SECONDARIA II GRADO,4,26,25,1,0,1
202425,RMPS46500Q,SCUOLA SECONDARIA II GRADO,4,25,21,4,0,4
202425,MI1E8P5009,SCUOLA PRIMARIA,4,13,11,2,1,1
202425,LCPS01500L,SCUOLA SECONDARIA II GRADO,4,28,28,0,0,0
202425,BSPLLZ5006,SCUOLA SECONDARIA II GRADO,2,36,36,0,0,0
202425,TO1E01500D,SCUOLA PRIMARIA,2,20,20,0,0,0
202425,TO1E01400N,SCUOLA PRIMARIA,2,18,16,2,2,0
202425,MC1E001003,SCUOLA PRIMARIA,4,22,21,1,0,1
202425,NAPS92500P,SCUOLA SECONDARIA II GRADO,3,30,19,11,0,11
202425,CTPS075008,SCUOLA SECONDARIA II GRADO,4,35,35,0,0,0
202425,SATABS5008,SCUOLA SECONDARIA II GRADO,1,17,17,0,0,0
202425,PO1E00300L,SCUOLA PRIMARIA,5,41,30,11,0,11
202425,PR1E00500B,SCUOLA PRIMARIA,5,41,39,2,0,2
202425,SA1E01900R,SCUOLA PRIMARIA,1,8,8,0,0,0
202425,SAPMNI5000,SCUOLA SECONDARIA II GRADO,5,60,57,3,0,3
202425,CSTF6C500B,SCUOLA SECONDARIA II GRADO,2,2,2,0,0,0
202425,TVPS035008,SCUOLA SECONDARIA II GRADO,5,27,27,0,0,0
202425,RM1E06900A,SCUOLA PRIMARIA,1,5,5,0,0,0
202425,TO1E016009,SCUOLA PRIMARIA,3,21,21,0,0,0
202425,FIPMP9500U,SCUOLA SECONDARIA II GRADO,1,8,8,0,0,0
202425,RM1E17400P,SCUOLA PRIMARIA,2,24,22,2,1,1
202425,NA1E01900A,SCUOLA PRIMARIA,1,14,13,1,0,1
202425,RN1E00900L,SCUOLA PRIMARIA,1,26,22,4,1,3
202425,NA1E11100L,SCUOLA PRIMARIA,2,11,10,1,0,1
202425,NA1E122003,SCUOLA PRIMARIA,2,29,29,0,0,0
202425,RGTD11500L,SCUOLA SECONDARIA II GRADO,2,5,5,0,0,0
202425,RE1E007005,SCUOLA PRIMARIA,2,15,15,0,0,0
202425,VA1M017008,SCUOLA SECONDARIA I GRADO,2,93,91,2,0,2
202425,RM1M13400D,SCUOLA SECONDARIA I GRADO,1,33,33,0,0,0
202425,GE1E027002,SCUOLA PRIMARIA,3,16,16,0,0,0
202425,BOPS02500L,SCUOLA SECONDARIA II GRADO,4,50,49,1,1,0
202425,RM1M07600P,SCUOLA SECONDARIA I GRADO,3,51,51,0,0,0
202425,BS1E01400G,SCUOLA PRIMARIA,1,24,24,0,0,0
202425,MB1EVP500T,SCUOLA PRIMARIA,3,25,25,0,0,0
202425,PDRHMH500P,SCUOLA SECONDARIA II GRADO,3,18,18,0,0,0
202425,RM1ES55005,SCUOLA PRIMARIA,2,21,21,0,0,0
202425,RM1E04200A,SCUOLA PRIMARIA,4,23,20,3,0,3
202425,FIPMT8500I,SCUOLA SECONDARIA II GRADO,5,13,13,0,0,0
202425,BS1EUE5000,SCUOLA PRIMARIA,2,14,14,0,0,0
202425,MITD11500B,SCUOLA SECONDARIA II GRADO,1,2,2,0,0,0
202425,MI1E08600G,SCUOLA PRIMARIA,1,51,46,5,1,4
202425,CTPS09500D,SCUOLA SECONDARIA II GRADO,2,13,13,0,0,0
202425,NA1E25700V,SCUOLA PRIMARIA,4,13,13,0,0,0
202425,GE1E01600G,SCUOLA PRIMARIA,1,15,11,4,0,4
202425,BSPS2O5007,SCUOLA SECONDARIA II GRADO,3,21,18,3,1,2
202425,LIPL035005,SCUOLA SECONDARIA II GRADO,4,14,14,0,0,0
202425,VAPS4N5008,SCUOLA SECONDARIA II GRADO,4,17,17,0,0,0
202425,PS1E003007,SCUOLA PRIMARIA,3,20,19,1,0,1
202425,AP1E00200Q,SCUOLA PRIMARIA,1,13,13,0,0,0
202425,GR1E74500I,SCUOLA PRIMARIA,1,4,4,0,0,0
202425,NA1E21000N,SCUOLA PRIMARIA,3,27,27,0,0,0
202425,GEPS70500C,SCUOLA SECONDARIA II GRADO,3,53,52,1,0,1
202425,RMPMQB5004,SCUOLA SECONDARIA II GRADO,3,26,26,0,0,0
202425,PA1E00900L,SCUOLA PRIMARIA,1,18,14,4,0,4
202425,NA1E128002,SCUOLA PRIMARIA,2,10,10,0,0,0
202425,NARHV2500V,SCUOLA SECONDARIA II GRADO,1,15,14,1,0,1
202425,NA1E130002,SCUOLA PRIMARIA,4,13,13,0,0,0
202425,PV1E00500L,SCUOLA PRIMARIA,1,25,21,4,0,4
202425,BO1E018008,SCUOLA PRIMARIA,2,13,13,0,0,0
202425,BSPME1500B,SCUOLA SECONDARIA II GRADO,2,30,25,5,0,5
202425,PS1M00200L,SCUOLA SECONDARIA I GRADO,3,22,22,0,0,0
202425,SATD22500V,SCUOLA SECONDARIA II GRADO,4,8,8,0,0,0
202425,VTTD015005,SCUOLA SECONDARIA II GRADO,4,24,21,3,1,2
202425,NAPS065009,SCUOLA SECONDARIA II GRADO,3,6,6,0,0,0
202425,FIPSCR500M,SCUOLA SECONDARIA II GRADO,5,10,8,2,0,2
202425,GE1E033009,SCUOLA PRIMARIA,1,33,32,1,0,1
202425,PO1E006004,SCUOLA PRIMARIA,5,26,20,6,0,6
202425,MIPM07500B,SCUOLA SECONDARIA II GRADO,5,25,25,0,0,0
202425,BGPC02500G,SCUOLA SECONDARIA II GRADO,1,12,12,0,0,0
202425,NATD2T5008,SCUOLA SECONDARIA II GRADO,4,3,3,0,0,0
202425,RMPS235006,SCUOLA SECONDARIA II GRADO,1,18,17,1,0,1
202425,VE1E00300G,SCUOLA PRIMARIA,2,10,7,3,0,3
202425,CS1E002006,SCUOLA PRIMARIA,1,13,12,1,1,0
202425,BGPSBT5004,SCUOLA SECONDARIA II GRADO,4,14,14,0,0,0
202425,RNPC015002,SCUOLA SECONDARIA II GRADO,3,17,16,1,0,1
202425,MIPS735002,SCUOLA SECONDARIA II GRADO,1,8,7,1,0,1
202425,MI1EGH5005,SCUOLA PRIMARIA,2,26,25,1,1,0
202425,NATD1E500I,SCUOLA SECONDARIA II GRADO,5,32,31,1,1,0
202425,LC1E009004,SCUOLA PRIMARIA,2,50,49,1,0,1
202425,PE1M00100N,SCUOLA SECONDARIA I GRADO,2,11,10,1,0,1
202425,PERF71500A,SCUOLA SECONDARIA II GRADO,4,4,3,1,0,1
202425,CZ1E002002,SCUOLA PRIMARIA,2,23,23,0,0,0
202425,SATD4D500E,SCUOLA SECONDARIA II GRADO,5,62,53,9,1,8
202425,FO1E001006,SCUOLA PRIMARIA,3,13,11,2,0,2
202425,GE1M02300X,SCUOLA SECONDARIA I GRADO,3,27,22,5,1,4
202425,CEPS875001,SCUOLA SECONDARIA II GRADO,2,23,22,1,0,1
202425,SAPLLV500D,SCUOLA SECONDARIA II GRADO,2,12,12,0,0,0
202425,MBPS345002,SCUOLA SECONDARIA II GRADO,3,27,27,0,0,0
202425,CS1E010005,SCUOLA PRIMARIA,3,6,6,0,0,0
202425,MIPS09500G,SCUOLA SECONDARIA II GRADO,4,64,60,4,0,4
202425,RM1E15800R,SCUOLA PRIMARIA,5,16,6,10,0,10
202425,AVPM10500T,SCUOLA SECONDARIA II GRADO,5,62,59,3,2,1
202425,BSPC01500D,SCUOLA SECONDARIA II GRADO,5,11,11,0,0,0
202425,CAPS02500E,SCUOLA SECONDARIA II GRADO,4,15,15,0,0,0
202425,TO1E012002,SCUOLA PRIMARIA,2,10,10,0,0,0
202425,MERH015005,SCUOLA SECONDARIA II GRADO,5,26,26,0,0,0
202425,CT1M02400B,SCUOLA SECONDARIA I GRADO,1,72,70,2,1,1
202425,BSTF4M5001,SCUOLA SECONDARIA II GRADO,5,8,7,1,1,0
202425,NA1E185006,SCUOLA PRIMARIA,3,17,17,0,0,0
202425,MI1E009006,SCUOLA PRIMARIA,2,121,118,3,1,2
202425,BS1E01800V,SCUOLA PRIMARIA,2,34,34,0,0,0
202425,TO1MB25008,SCUOLA SECONDARIA I GRADO,1,34,28,6,1,5
202425,METAR6500G,SCUOLA SECONDARIA II GRADO,2,1,1,0,0,0
202425,PCPSD7500T,SCUOLA SECONDARIA II GRADO,3,61,61,0,0,0
202425,NATDS2500B,SCUOLA SECONDARIA II GRADO,1,10,10,0,0,0
202425,RM1E15200T,SCUOLA PRIMARIA,2,15,14,1,1,0
202425,RMPSII500C,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
202425,BGPMC0500F,SCUOLA SECONDARIA II GRADO,1,11,10,1,0,1
202425,CERIN35009,SCUOLA SECONDARIA II GRADO,3,19,17,2,0,2
202425,NA1E022006,SCUOLA PRIMARIA,1,29,29,0,0,0
202425,BOTB02500D,SCUOLA SECONDARIA II GRADO,3,10,9,1,0,1
202425,NARHZ8500V,SCUOLA SECONDARIA II GRADO,3,10,10,0,0,0
202425,PA1E043004,SCUOLA PRIMARIA,1,19,16,3,0,3
202425,CHTL31500X,SCUOLA SECONDARIA II GRADO,1,1,1,0,0,0
202425,TO1MSF500T,SCUOLA SECONDARIA I GRADO,1,36,32,4,1,3
202425,MI1E14100V,SCUOLA PRIMARIA,5,62,54,8,0,8
202425,BSPLMR500P,SCUOLA SECONDARIA II GRADO,3,28,28,0,0,0
202425,NAPSAV500Q,SCUOLA SECONDARIA II GRADO,3,9,9,0,0,0
202425,BA1MDT500L,SCUOLA SECONDARIA I GRADO,2,14,14,0,0,0
202425,RM1E04000P,SCUOLA PRIMARIA,5,26,21,5,0,5
202425,MCTD00500B,SCUOLA SECONDARIA II GRADO,3,3,1,2,0,2
202425,PTPM02500D,SCUOLA SECONDARIA II GRADO,5,31,28,3,0,3
202425,PR1E001004,SCUOLA PRIMARIA,2,46,46,0,0,0
202425,PR1E00900P,SCUOLA PRIMARIA,5,29,29,0,0,0
202425,VE1E014002,SCUOLA PRIMARIA,4,23,23,0,0,0
202425,NATDB75009,SCUOLA SECONDARIA II GRADO,5,112,106,6,1,5
202425,VA1E01400G,SCUOLA PRIMARIA,4,10,9,1,0,1
202425,NA1E04600P,SCUOLA PRIMARIA,1,12,11,1,1,0
202425,MSPC01500B,SCUOLA SECONDARIA II GRADO,4,19,18,1,0,1
202425,MIPSD2500P,SCUOLA SECONDARIA II GRADO,2,15,14,1,0,1
202425,PETD06500C,SCUOLA SECONDARIA II GRADO,1,2,2,0,0,0
202425,RMTD665009,SCUOLA SECONDARIA II GRADO,2,8,8,0,0,0
202425,FR1E010004,SCUOLA PRIMARIA,4,12,12,0,0,0
202425,VRTN025003,SCUOLA SECONDARIA II GRADO,2,22,22,0,0,0
202425,NARFRT500R,SCUOLA SECONDARIA II GRADO,4,5,4,1,0,1
202425,RM1E001004,SCUOLA PRIMARIA,4,26,24,2,0,2
202425,CERH325008,SCUOLA SECONDARIA II GRADO,4,5,5,0,0,0
202425,TV1E00200Q,SCUOLA PRIMARIA,2,47,43,4,0,4
202425,PA1MS3500I,SCUOLA SECONDARIA I GRADO,2,9,9,0,0,0
202425,BG1M01800G,SCUOLA SECONDARIA I GRADO,3,58,56,2,0,2
202425,BOPLUH500M,SCUOLA SECONDARIA II GRADO,2,29,28,1,0,1
202425,FI1M015004,SCUOLA SECONDARIA I GRADO,1,25,25,0,0,0
202425,RM1M07200B,SCUOLA SECONDARIA I GRADO,1,10,7,3,0,3
202425,MBPS245005,SCUOLA SECONDARIA II GRADO,1,13,13,0,0,0
202425,RM1E08800Q,SCUOLA PRIMARIA,4,12,11,1,1,0
202425,BS1M00700N,SCUOLA SECONDARIA I GRADO,2,11,11,0,0,0
202425,MIRF6M5002,SCUOLA SECONDARIA II GRADO,2,18,6,12,1,11
202425,NA1E26500T,SCUOLA PRIMARIA,1,12,11,1,0,1
202425,RM1E204009,SCUOLA PRIMARIA,5,19,19,0,0,0
202425,NARFZO500E,SCUOLA SECONDARIA II GRADO,5,54,52,2,0,2
202425,ME1EOF500O,SCUOLA PRIMARIA,1,41,41,0,0,0
202425,TOTF01500R,SCUOLA SECONDARIA II GRADO,1,71,68,3,1,2
202425,NA1E21500R,SCUOLA PRIMARIA,2,10,10,0,0,0
202425,TOPC11500C,SCUOLA SECONDARIA II GRADO,2,5,5,0,0,0
202425,NA1E18700T,SCUOLA PRIMARIA,5,34,25,9,7,2
202425,MBPS0G5007,SCUOLA SECONDARIA II GRADO,3,39,39,0,0,0
202425,UD1E001008,SCUOLA PRIMARIA,1,9,7,2,0,2
202425,CN1M001008,SCUOLA SECONDARIA I GRADO,2,55,50,5,0,5
202425,RMPS335003,SCUOLA SECONDARIA II GRADO,5,25,25,0,0,0
202425,RM1E155009,SCUOLA PRIMARIA,3,27,26,1,0,1
202425,NA1E13300D,SCUOLA PRIMARIA,4,21,20,1,0,1
202425,CA1M013008,SCUOLA SECONDARIA I GRADO,2,17,16,1,1,0
202425,MERHOV500E,SCUOLA SECONDARIA II GRADO,2,1,1,0,0,0
202425,MI1E070002,SCUOLA PRIMARIA,4,17,16,1,0,1
202425,LI1M00300V,SCUOLA SECONDARIA I GRADO,2,21,20,1,1,0
202425,VARFIU5007,SCUOLA SECONDARIA II GRADO,3,16,9,7,3,4
202425,RMPLA6500S,SCUOLA SECONDARIA II GRADO,1,12,12,0,0,0
202425,VRPLHM500A,SCUOLA SECONDARIA II GRADO,1,30,30,0,0,0
202425,NA1E23200E,SCUOLA PRIMARIA,2,15,15,0,0,0
202425,AL1E6U500H,SCUOLA PRIMARIA,5,12,11,1,1,0
202425,RM1M02100E,SCUOLA SECONDARIA I GRADO,3,79,78,1,1,0
202425,RNPS00500E,SCUOLA SECONDARIA II GRADO,3,19,15,4,0,4
202425,NA1E15300P,SCUOLA PRIMARIA,2,6,4,2,0,2
202425,FIPS04500X,SCUOLA SECONDARIA II GRADO,5,41,40,1,1,0
202425,GE1E026006,SCUOLA PRIMARIA,5,19,18,1,0,1
202425,PVPS1S500G,SCUOLA SECONDARIA II GRADO,2,9,9,0,0,0
202425,BSRF3E5000,SCUOLA SECONDARIA II GRADO,2,9,9,0,0,0
202425,ME1E00500G,SCUOLA PRIMARIA,5,12,12,0,0,0
202425,CO1E00100Q,SCUOLA PRIMARIA,2,40,39,1,0,1
202425,VR1M01500P,SCUOLA SECONDARIA I GRADO,1,62,58,4,1,3
202425,SAPSNV500C,SCUOLA SECONDARIA II GRADO,5,68,63,5,1,4
202425,PCPM79500U,SCUOLA SECONDARIA II GRADO,2,10,10,0,0,0
202425,SARH13500E,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
202425,RM1E12900R,SCUOLA PRIMARIA,2,15,15,0,0,0
202425,RM1E09700E,SCUOLA PRIMARIA,3,37,36,1,0,1
202425,LC1E00500R,SCUOLA PRIMARIA,1,52,49,3,2,1
202425,SA1M012007,SCUOLA SECONDARIA I GRADO,2,4,4,0,0,0
202425,CHTD035004,SCUOLA SECONDARIA II GRADO,1,5,4,1,0,1
202425,NA1E19600L,SCUOLA PRIMARIA,1,14,14,0,0,0
202425,LEPS1Q500E,SCUOLA SECONDARIA II GRADO,2,12,11,1,0,1
202425,RM1E064007,SCUOLA PRIMARIA,5,20,20,0,0,0
202425,TO1E04200T,SCUOLA PRIMARIA,2,28,25,3,2,1
202425,RMTF145002,SCUOLA SECONDARIA II GRADO,5,67,62,5,1,4
202425,LTTF9N5007,SCUOLA SECONDARIA II GRADO,4,7,5,2,1,1
202425,RM1E09500V,SCUOLA PRIMARIA,3,26,24,2,0,2
202425,BO1MZN5006,SCUOLA SECONDARIA I GRADO,1,37,34,3,0,3
202425,FI1E01000Q,SCUOLA PRIMARIA,4,30,30,0,0,0
202425,FI1M01600X,SCUOLA SECONDARIA I GRADO,2,44,41,3,2,1
202425,PIPS02500D,SCUOLA SECONDARIA II GRADO,2,12,11,1,1,0
202425,VR1E017005,SCUOLA PRIMARIA,3,27,27,0,0,0
202425,MBPC27500T,SCUOLA SECONDARIA II GRADO,2,26,26,0,0,0
202425,NA1EAN500C,SCUOLA PRIMARIA,5,17,13,4,0,4
202425,TO1E004003,SCUOLA PRIMARIA,5,12,10,2,1,1
202425,BG1E006004,SCUOLA PRIMARIA,4,45,45,0,0,0
202425,LUPSGN5009,SCUOLA SECONDARIA II GRADO,3,9,7,2,1,1
202425,BG1M01200L,SCUOLA SECONDARIA I GRADO,1,41,41,0,0,0
202425,RM1M101006,SCUOLA SECONDARIA I GRADO,2,12,12,0,0,0
202425,NA1E20800N,SCUOLA PRIMARIA,2,15,15,0,0,0
202425,MO1M0B500E,SCUOLA SECONDARIA I GRADO,1,8,8,0,0,0
202425,RMPM5R5008,SCUOLA SECONDARIA II GRADO,2,17,16,1,0,1
202425,VITB15500E,SCUOLA SECONDARIA II GRADO,2,7,7,0,0,0
202425,UD1EM3500M,SCUOLA PRIMARIA,5,23,22,1,0,1
202425,SAPMSZ500D,SCUOLA SECONDARIA II GRADO,5,68,61,7,1,6
202425,FI1E030001,SCUOLA PRIMARIA,5,7,7,0,0,0
202425,BGTF9O500Q,SCUOLA SECONDARIA II GRADO,4,11,11,0,0,0
202425,MO1EF4500G,SCUOLA PRIMARIA,1,11,11,0,0,0
202425,MBPC215006,SCUOLA SECONDARIA II GRADO,1,11,11,0,0,0
202425,BGTF015006,SCUOLA SECONDARIA II GRADO,1,13,11,2,1,1
202425,LC1M10100G,SCUOLA SECONDARIA I GRADO,3,54,54,0,0,0
202425,RMPS59500C,SCUOLA SECONDARIA II GRADO,2,6,6,0,0,0
202425,NA1MR7500R,SCUOLA SECONDARIA I GRADO,2,11,7,4,1,3
202425,TO1E01900R,SCUOLA PRIMARIA,3,26,26,0,0,0
202425,NAPSF2500E,SCUOLA SECONDARIA II GRADO,4,17,17,0,0,0
202425,BO1EL9500N,SCUOLA PRIMARIA,4,18,18,0,0,0
202425,SV1E005006,SCUOLA PRIMARIA,4,35,32,3,0,3
202425,VA1M004006,SCUOLA SECONDARIA I GRADO,3,34,33,1,0,1
202425,BOPSVN5005,SCUOLA SECONDARIA II GRADO,2,15,15,0,0,0
202425,BG1E00900G,SCUOLA PRIMARIA,2,18,17,1,1,0
202425,FI1E00300L,SCUOLA PRIMARIA,4,23,22,1,1,0
202425,NOPL6T5005,SCUOLA SECONDARIA II GRADO,5,16,16,0,0,0
202425,TOPS07500A,SCUOLA SECONDARIA II GRADO,5,21,19,2,2,0
202425,CETDN5500U,SCUOLA SECONDARIA II GRADO,2,5,4,1,0,1
202425,BS1E6L5004,SCUOLA PRIMARIA,5,23,23,0,0,0
202425,CSPSVN500O,SCUOLA SECONDARIA II GRADO,2,1,1,0,0,0
202425,SATF53500Q,SCUOLA SECONDARIA II GRADO,1,7,7,0,0,0
202425,RMPC185007,SCUOLA SECONDARIA II GRADO,3,28,28,0,0,0
202425,NA1MT6500T,SCUOLA SECONDARIA I GRADO,2,6,5,1,0,1
202425,FIPL8A500L,SCUOLA SECONDARIA II GRADO,2,10,8,2,1,1
202425,MI1E09300P,SCUOLA PRIMARIA,1,15,13,2,1,1
202425,BSTD355007,SCUOLA SECONDARIA II GRADO,4,6,5,1,0,1
202425,PATDAH500E,SCUOLA SECONDARIA II GRADO,5,36,36,0,0,0
202425,SATA2M500B,SCUOLA SECONDARIA II GRADO,5,48,46,2,1,1
202425,NATFD05003,SCUOLA SECONDARIA II GRADO,1,3,3,0,0,0
202425,MO1M005009,SCUOLA SECONDARIA I GRADO,3,76,76,0,0,0
202425,GO1EUT5002,SCUOLA PRIMARIA,3,4,4,0,0,0
202425,CERHT0500Q,SCUOLA SECONDARIA II GRADO,1,6,6,0,0,0
202425,NA1E23000V,SCUOLA PRIMARIA,2,13,13,0,0,0
202425,SA1E02200L,SCUOLA PRIMARIA,4,10,10,0,0,0
202425,MB1M017007,SCUOLA SECONDARIA I GRADO,2,40,37,3,1,2
202425,BN1E002002,SCUOLA PRIMARIA,2,22,22,0,0,0
202425,RM1E19400X,SCUOLA PRIMARIA,1,14,11,3,0,3
202425,CTSL0V500E,SCUOLA SECONDARIA II GRADO,4,13,11,2,1,1
202425,BSPS125004,SCUOLA SECONDARIA II GRADO,2,8,8,0,0,0
202425,GE1E01700B,SCUOLA PRIMARIA,1,13,10,3,2,1
202425,ENSD01500A,SCUOLA SECONDARIA II GRADO,5,26,26,0,0,0
202425,PSPS005004,SCUOLA SECONDARIA II GRADO,1,6,5,1,0,1
202425,NAPM5I5007,SCUOLA SECONDARIA II GRADO,2,8,8,0,0,0
202425,NAPMS6500L,SCUOLA SECONDARIA II GRADO,4,6,6,0,0,0
202425,VA1E02200E,SCUOLA PRIMARIA,2,39,38,1,0,1
202425,MIPC10500T,SCUOLA SECONDARIA II GRADO,1,22,21,1,0,1
202425,GE1ELE500C,SCUOLA PRIMARIA,1,21,19,2,0,2
202425,BGPM15500V,SCUOLA SECONDARIA II GRADO,2,10,8,2,2,0
202425,CETF01500C,SCUOLA SECONDARIA II GRADO,1,17,16,1,0,1
202425,RMPS03500C,SCUOLA SECONDARIA II GRADO,1,15,15,0,0,0
202425,MB1E058008,SCUOLA PRIMARIA,4,28,28,0,0,0
202425,PGTDEI500F,SCUOLA SECONDARIA II GRADO,4,3,3,0,0,0
202425,NA1E05000A,SCUOLA PRIMARIA,2,14,9,5,0,5
202425,MIPS535008,SCUOLA SECONDARIA II GRADO,5,13,13,0,0,0
202425,TVPS065004,SCUOLA SECONDARIA II GRADO,5,19,19,0,0,0
202425,CN1MMA500M,SCUOLA SECONDARIA I GRADO,2,23,22,1,0,1
202425,RM1E21500Q,SCUOLA PRIMARIA,1,9,8,1,0,1
202425,VATFQS5007,SCUOLA SECONDARIA II GRADO,5,21,20,1,0,1
202425,BL1M00100R,SCUOLA SECONDARIA I GRADO,3,32,31,1,0,1
202425,PDTD1N5003,SCUOLA SECONDARIA II GRADO,3,14,12,2,0,2
202425,VB1E00300Q,SCUOLA PRIMARIA,1,27,27,0,0,0
202425,MI1E07900C,SCUOLA PRIMARIA,1,23,20,3,0,3
202425,NAPS555009,SCUOLA SECONDARIA II GRADO,5,2,2,0,0,0
202425,TV1E01100E,SCUOLA PRIMARIA,4,15,14,1,0,1
202425,MBRFZ6500C,SCUOLA SECONDARIA II GRADO,5,26,25,1,0,1
202425,BO1E012009,SCUOLA PRIMARIA,3,40,35,5,0,5
202425,SSPS00500N,SCUOLA SECONDARIA II GRADO,4,7,7,0,0,0
202425,VA1M4Z500Q,SCUOLA SECONDARIA I GRADO,1,49,45,4,0,4
202425,RMTB00500D,SCUOLA SECONDARIA II GRADO,4,13,12,1,1,0
