STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ008_SQ003,Support social enterprises-Procurement authority,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ003_SQ004,"Innovation procurement-Others, please specify",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ004_SQ002,Gender equality and responsiveness-Conduct cost-benefits analysis in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ013_SQ005,Increased resilience (securing supply chains)-An independent organisation,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_B4,Are there cooling-off periods for procurement officials moving to the private sector from a public position that may raise a conflict of interest or for private employees moving to the public sector to a position raising conflict-of-interest concerns?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_B1,Does your country’s public procurement regulatory framework include the following provisions and/or mechanisms?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ009_SQ005,Indigenous people-An independent organisation,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_J2-SQ004,Regulatory and compliance risks,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ009_SQ007,Indigenous people-We put in place a different institutional structure,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ004_SQ003,Gender equality and responsiveness-Conduct business cases in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ013_SQ004,"Increased resilience (securing supply chains)-Others, please specify",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_A7-SQ002,Summary of preliminary market consultation(s),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ003_SQ003,Innovation procurement-Conduct business cases in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ009_SQ006,Indigenous people-Competence centre* or similar,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ006_SQ008,Support small and medium-sized enterprises (SMEs)-Not clear/Not sure,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_B5-SQ005,Certifications (e.g. ISO),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_C5-SQ001,Women-owned businesses,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_H1-SQ006,No entities are in charge of capacity-building initiatives,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_C5-SQ006,No,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_J3,"Please, provide further details on how the strategy/tools has(-ve) been communicated to the public procurement workforce and other stakeholders.",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ012_SQ002,Support for re-industrialisation-Inter-ministerial body,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ012_SQ004,"Support for re-industrialisation-Others, please specify",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ007_SQ003,Support responsible business conduct-Conduct business cases in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ003_SQ006,Innovation procurement-Competence centre* or similar,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_E3,Which mechanisms do you use to enable citizen’s participation in public procurement?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ001_SQ007,Green public procurement-We put in place a different institutional structure,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_B2-SQ005,Public procurement officials have to disclose their meeting agendas,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_K1-SQ001,Ex ante control procedures (internal and external),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ001_SQ005,Green public procurement-No prioritisation of objectives,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_C6-SQ007,Set aside measures,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_A1-SQ010,Contracts from uncompetitive procedures,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_B3,Please provide an estimation of the average submission rate of interest declarations by public procurement officials over the past three years?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ010_SQ001,Promoting accessibility-Line ministry,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_F2-SQ004_SQ004,Trainings-Not applicable,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_G6,"Please, select the e-government systems that are integrated with your e-procurement system(s).",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ008_SQ001,Support social enterprises-Prioritisation based on product categories,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ010_SQ002,Promoting accessibility-Inter-ministerial body,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ007_SQ002,Support responsible business conduct-Conduct cost-benefits analysis in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_I5,Which data and information are collected at the central level?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_J2-SQ005,Sustainability risks,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ008_SQ007,Support social enterprises-We put in place a different institutional structure,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ005_SQ007,Human and labour rights-We put in place a different institutional structure,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ006_SQ002,Support small and medium-sized enterprises (SMEs)-Conduct cost-benefits analysis in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ011_SQ004,"Addressing long-term unemployment-Others, please specify",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ013_SQ003,Increased resilience (securing supply chains)-Procurement authority,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_H10,What is the purpose of the certificate?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ011_SQ007,Addressing long-term unemployment-We put in place a different institutional structure,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_D2-SQ010,Promoting accessibility,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_H6,What is the structure of the competency matrix?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ002_SQ007,Circular public procurement-We put in place a different institutional structure,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_F1,"Does your country have CPB(s)? If yes, please indicate the number of CPBs and their sector.",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ012_SQ001,Support for re-industrialisation-Prioritisation based on product categories,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_G10-SQ008,Supply chain due diligence,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_H4-SQ007,Technical specifications,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ005_SQ006,Human and labour rights-Competence centre* or similar,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_B2-SQ003,"Public procurement officials have to declare their private interests (If yes, please also specify how regularly and to which authority they have to declare them, as well as whether this requirement is a general requirement for public officials or public procurement official-specific)",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_L1,To what extent is public procurement integrated with public financial management?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_H13-SQ004,Performance-based bonus,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_J4-SQ004,Red flag systems,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ007_SQ005,Support responsible business conduct-No prioritisation of objectives,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_F2-SQ005_SQ004,Technical advice on individual procurement-Not applicable,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ007_SQ007,Support responsible business conduct-We put in place a different institutional structure,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ001_SQ004,"Green public procurement-Others, please specify",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ013_SQ001,Increased resilience (securing supply chains)-Prioritisation based on product categories,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ012_SQ001,Support for re-industrialisation-Line ministry,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_C6-SQ003,Encouraging Joint-bidding/consortia,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_C6-SQ006,Grant-schemes for SMEs,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ009_SQ004,Indigenous people-Central purchasing body (CPB),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_K7-SQ008,All emergency procurement is carried out electronically,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ010_SQ001,Promoting accessibility-Prioritisation based on product categories,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_C6-SQ009,Other,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ012_SQ004,Support for re-industrialisation-Central purchasing body (CPB),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ006_SQ003,Support small and medium-sized enterprises (SMEs)-Procurement authority,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_C1-SQ003,No,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ004_SQ006,Gender equality and responsiveness-Competence centre* or similar,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_H8,Which institution acts as a certifying authority?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ002_SQ002,Circular public procurement-Inter-ministerial body,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ011_SQ003,Addressing long-term unemployment-Conduct business cases in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_D2-SQ002,Circular public procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_B2-SQ010,None,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ006_SQ002,Support small and medium-sized enterprises (SMEs)-Inter-ministerial body,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ005_SQ003,Human and labour rights-Conduct business cases in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ008_SQ006,Support social enterprises-Competence centre* or similar,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_B1-SQ006,Other integrity provisions and/or mechanisms,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_B2-SQ009,"Other policies and mechanisms to identify, prevent and manage conflict-of-interest of public procurement officials",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ004_SQ004,Gender equality and responsiveness-Central purchasing body (CPB),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_LD_G7,Does the integration allow for the real time exchange between the e-procurement system(s) and other e-government systems?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ010_SQ004,Promoting accessibility-Central purchasing body (CPB),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ013_SQ004,Increased resilience (securing supply chains)-Central purchasing body (CPB),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_I2,What categories of indicators are defined?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D3-SQ004_SQ004,"Gender equality and responsiveness-Others, please specify",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_B5-SQ003,Integrity training requirements for suppliers,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_D2-SQ008,Support social enterprises,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MC_D9-SQ005,The impact is not currently evaluated,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_MCC_K7-SQ002,Transparency requirements,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ISL,Iceland,A,Annual,Q_AN_D4-SQ013_SQ001,Increased resilience (securing supply chains)-Line ministry,2024,,,,A,Normal value,0,Units
