ANNO_ACCADEMICO;TIPO_ISTITUTO;Area_Istituto;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA;CLASSE;CORSO;GENERE;ISCRITTI
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;M;18
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;STRUMENTI A PERCUSSIONE;DCSL44;STRUMENTI A PERCUSSIONE;M;6
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;STRUMENTI A PERCUSSIONE;DCSL44;STRUMENTI A PERCUSSIONE;F;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;ARPA;DCPL01;ARPA;M;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;ARPA;DCPL01;ARPA;F;3
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;CHITARRA;F;8
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;CHITARRA;M;24
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CONTRABBASSO;DCPL16;CONTRABBASSO;F;3
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CONTRABBASSO;DCPL16;CONTRABBASSO;M;4
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;LIUTO;DCPL30;LIUTO;M;3
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;LIUTO;DCPL30;LIUTO;F;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLA;DCPL52;VIOLA;F;8
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLA;DCPL52;VIOLA;M;4
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLA DA GAMBA;DCPL53;VIOLA DA GAMBA;M;2
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;F;32
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;M;24
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;VIOLONCELLO;F;6
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;VIOLONCELLO;M;7
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;ARPA;DCSL01;ARPA;M;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;ARPA;DCSL01;ARPA;F;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;CHITARRA;DCSL09;CHITARRA;M;10
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;CHITARRA;DCSL09;CHITARRA;F;6
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;CONTRABBASSO;DCSL16;CONTRABBASSO;F;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;CONTRABBASSO;DCSL16;CONTRABBASSO;M;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;LIUTO;DCSL30;LIUTO;F;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;LIUTO;DCSL30;LIUTO;M;3
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLA;DCSL52;VIOLA;M;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLA;DCSL52;VIOLA;F;3
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLA DA GAMBA;DCSL53;VIOLA DA GAMBA;F;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLA DA GAMBA;DCSL53;VIOLA DA GAMBA;M;2
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;22
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;M;12
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL55;VIOLINO BAROCCO;F;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL55;VIOLINO BAROCCO;M;2
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLONCELLO;DCSL57;VIOLONCELLO;F;7
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLONCELLO;DCSL57;VIOLONCELLO;M;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE;M;24
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE PER LA MUSICA APPLICATA;M;11
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE PER LA MUSICA APPLICATA;F;3
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15/A;DISCIPLINE STORICHE, CRITICHE E ANALITICHE DELLA MUSICA;F;3
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15/A;DISCIPLINE STORICHE, CRITICHE E ANALITICHE DELLA MUSICA;M;2
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;DIREZIONE D'ORCHESTRA;DCPL22;DIREZIONE D'ORCHESTRA;M;4
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;MUSICA CORALE E DIREZIONE DI CORO;DCPL33;DIREZIONE DI CORO E COMPOSIZIONE CORALE;M;3
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;STRUMENTAZIONE PER BANDA;DCPL43;STRUMENTAZIONE PER ORCHESTRA DI FIATI;M;5
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;STRUMENTAZIONE PER BANDA;DCPL43;STRUMENTAZIONE PER ORCHESTRA DI FIATI;F;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;COMPOSIZIONE;DCSL15;COMPOSIZIONE;M;18
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;COMPOSIZIONE;DCSL15/A;DISCIPLINE STORICHE, CRITICHE E ANALITICHE DELLA MUSICA;M;6
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;COMPOSIZIONE;DCSL15/A;DISCIPLINE STORICHE, CRITICHE E ANALITICHE DELLA MUSICA;F;7
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;DIREZIONE D'ORCHESTRA;DCSL22;DIREZIONE D'ORCHESTRA;M;6
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;DIREZIONE D'ORCHESTRA;DCSL99;DIREZIONE DEL REPERTORIO VOCALE E SACRO;M;4
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;MUSICA CORALE E DIREZIONE DI CORO;DCSL33;MUSICA CORALE E DIREZIONE CORO;M;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;STRUMENTAZIONE PER BANDA;DCSL43;STRUMENTAZIONE PER ORCHESTRA DI FIATI;F;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;STRUMENTAZIONE PER BANDA;DCSL43;STRUMENTAZIONE PER ORCHESTRA DI FIATI;M;1
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico di Perfezionamento/Master II liv.;DISCIPLINE MUSICALI;Master 2L;ARTISTIC RESEARCH IN MUSIC (AReMUS);F;6
2023-2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico di Perfezionamento/Master II liv.;DISCIPLINE MUSICALI;Master 2L;ARTISTIC RESEARCH IN MUSIC (AReMUS);M;5
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;18
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;10
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Musica d'insieme;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA D'INSIEME - Musica da camera;F;2
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Musica d'insieme;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA D'INSIEME - Musica da camera;M;2
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL03;BASSO ELETTRICO;M;1
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL07;CANTO JAZZ;F;9
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL10;CHITARRA JAZZ;F;1
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL10;CHITARRA JAZZ;M;8
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL40;PIANOFORTE JAZZ;M;2
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL42;SAXOFONO JAZZ;M;1
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL47;TROMBA JAZZ;M;3
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL60;MUSICA APPLICATA;F;1
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL60;MUSICA APPLICATA;M;14
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL61;TECNICO DEL SUONO;M;7
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;BASSO TUBA;DCPL04;BASSO TUBA;M;1
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;CLARINETTO;F;1
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;CLARINETTO;M;5
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CORNO;DCPL19;CORNO;M;3
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FAGOTTO;DCPL24;FAGOTTO;F;1
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FAGOTTO;DCPL24;FAGOTTO;M;1
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;FLAUTO;F;3
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;FLAUTO;M;2
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;OBOE;DCPL36;OBOE;F;2
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;SAXOFONO;DCPL41;SAXOFONO;F;1
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;SAXOFONO;DCPL41;SAXOFONO;M;4
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;TROMBA;DCPL46;TROMBA;M;3
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;TROMBA;DCPL46;TROMBA;F;2
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;TROMBONE;DCPL49;TROMBONE;M;2
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;FISARMONICA;DCPL26;FISARMONICA;F;1
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;4
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;M;3
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;STRUMENTI A PERCUSSIONE;DCPL44;STRUMENTI A PERCUSSIONE;M;3
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;STRUMENTI A PERCUSSIONE;DCPL44;STRUMENTI A PERCUSSIONE;F;1
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;M;2
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;1
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;ARPA;DCPL01;ARPA;F;3
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;CHITARRA;F;3
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CONTRABBASSO;DCPL16;CONTRABBASSO;M;3
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLA;DCPL52;VIOLA;F;6
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLA;DCPL52;VIOLA;M;2
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLA DA GAMBA;DCPL53;VIOLA DA GAMBA;F;1
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;F;11
2023-2024;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;M;7
