ANNO_ACCADEMICO;TIPO_ISTITUTO;Area_Istituto;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;ISCRITTI-I-ANNO
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);NUOVE TECNOLOGIE PER L’ARTE;-;Arti multimediali delle reti net art;M;5
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);NUOVE TECNOLOGIE PER L’ARTE;-;Arti multimediali delle reti net art;F;3
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);NUOVE TECNOLOGIE PER L’ARTE;-;Arti multimediali interattive e performative;M;3
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);NUOVE TECNOLOGIE PER L’ARTE;-;Arti multimediali interattive e performative;F;1
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Fashion Design;F;32
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Fashion Design;M;7
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Fotografia;F;14
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Fotografia;M;7
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Product Design;F;35
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Product Design;M;21
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);SCENOGRAFIA;-;Scenografia - Ind. Cinema e Televisione;F;8
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);SCENOGRAFIA;-;Scenografia - Ind. Cinema e Televisione;M;3
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);SCENOGRAFIA;-;Scenografia - Ind. Costume per lo spettacolo;F;11
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);SCENOGRAFIA;-;Scenografia - Ind. Costume per lo spettacolo;M;1
2015-2016;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);SCENOGRAFIA;-;Scenografia - Ind. Teatro;F;7
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;F;1
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;M;1
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica d'Arte e Progettazione;F;8
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica d'Arte e Progettazione;M;14
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;16
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;11
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;F;4
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;M;2
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);GRAFICA;-;Grafica d'Arte e Progettazione;F;4
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);GRAFICA;-;Grafica d'Arte e Progettazione;M;3
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PITTURA;-;Pittura;F;7
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PITTURA;-;Pittura;M;4
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;DIDATTICA DELL'ARTE;DAPL10;Didattica dell'Arte;F;10
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;DIDATTICA DELL'ARTE;DAPL10;Didattica dell'Arte;M;3
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Arte e Media;F;14
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Arte e Media;M;11
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;8
2015-2016;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;M;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;M;15
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;F;28
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;14
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;6
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);GRAFICA;-;Grafica;F;13
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);GRAFICA;-;Grafica;M;7
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PITTURA;-;Pittura;F;19
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PITTURA;-;Pittura;M;5
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Design;F;94
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Design;M;30
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Nuove Tecnologie dell'Arte;F;5
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Nuove Tecnologie dell'Arte;M;6
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);NUOVE TECNOLOGIE PER L’ARTE;-;Arte e Media;F;8
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);NUOVE TECNOLOGIE PER L’ARTE;-;Arte e Media;M;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Grafica e Fotografia di Moda, Design e Arredamento;F;18
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Grafica e Fotografia di Moda, Design e Arredamento;M;8
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;RAVENNA;7291;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Mosaico;F;19
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;RAVENNA;7291;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Mosaico;M;11
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;RAVENNA;7291;EMILIA ROMAGNA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);DECORAZIONE;-;Mosaico;F;6
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;;RAVENNA;7291;EMILIA ROMAGNA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);DECORAZIONE;-;Mosaico;M;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;MILANO;7308;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;8
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;MILANO;7308;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;4
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;MILANO;7308;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Nuove Tecnologie dell'Arte;F;6
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;MILANO;7308;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Nuove Tecnologie dell'Arte;M;5
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;MILANO;7308;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Progettazione Artistica per l'Impresa;M;8
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;MILANO;7308;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Progettazione Artistica per l'Impresa;F;20
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;MILANO;7308;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;RESTAURO;DAPL07;Restauro;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;MILANO;7308;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;12
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;MILANO;7308;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;M;6
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;NOVARA;7221;PIEMONTE;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;NOVARA;7221;PIEMONTE;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;M;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;NOVARA;7221;PIEMONTE;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;NOVARA;7221;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Nuove Tecnologie dell'Arte;M;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;NOVARA;7221;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Nuove Tecnologie dell'Arte;F;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;NOVARA;7221;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Progettazione Artistica per l'Impresa;M;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;NOVARA;7221;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Progettazione Artistica per l'Impresa;F;16
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;NOVARA;7221;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;RESTAURO;DAPL07;Restauro;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;NOVARA;7221;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;RESTAURO;DAPL07;Restauro;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;NOVARA;7221;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;7
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;A.C.M.E;NOVARA;7221;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;ABADIR Accademia di Belle Arti e Restauro;S.AGATA LI BATTIATI (CT);7236;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Progettazione Artistica per l'Impresa;F;13
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;ABADIR Accademia di Belle Arti e Restauro;S.AGATA LI BATTIATI (CT);7236;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Progettazione Artistica per l'Impresa;M;7
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;7
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;6
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;F;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);GRAFICA;-;Grafica d'Arte;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);GRAFICA;-;Grafica d'Arte;F;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PITTURA;-;Pittura;F;5
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PITTURA;-;Pittura;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Cinema;F;17
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Cinema;M;24
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Design;F;27
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Design;M;17
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fotografia;M;7
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fotografia;F;20
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Graphic Design;M;27
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Graphic Design;F;25
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;6
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;M;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);NUOVE TECNOLOGIE PER L’ARTE;-;Arte Cinematografica;F;4
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);NUOVE TECNOLOGIE PER L’ARTE;-;Arte Cinematografica;M;4
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);SCENOGRAFIA;-;Scenografia;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Visual and Innovation Design;F;10
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Visual and Innovation Design;M;6
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Santagiulia;BRESCIA;7228;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;F;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Santagiulia;BRESCIA;7228;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;F;23
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Santagiulia;BRESCIA;7228;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;M;16
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Santagiulia;BRESCIA;7228;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Interior Design;F;25
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Santagiulia;BRESCIA;7228;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Interior Design;M;10
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Santagiulia;BRESCIA;7228;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;7
