freq,territorio,ind_type,measure,sesso,decimals,time_period,obs_value,year
A,ITG1,GRAD_RATE_I,1,2,1,2011,34.7,2011
A,ITG1,GRAD_RATE_I,1,2,1,2012,36.5,2012
A,ITG1,GRAD_RATE_I,1,2,1,2013,34.7,2013
A,ITG1,GRAD_RATE_I,1,2,1,2014,37.4,2014
A,ITG1,GRAD_RATE_I,1,2,1,2015,35.7,2015
A,ITG1,GRAD_RATE_I,1,2,1,2016,36.2,2016
A,ITG1,GRAD_RATE_I,1,2,1,2017,37.1,2017
A,ITG1,GRAD_RATE_I,1,9,1,2010,31.4,2010
A,ITG1,GRAD_RATE_I,1,9,1,2011,29.3,2011
A,ITG1,GRAD_RATE_I,1,9,1,2012,30.2,2012
A,ITG1,GRAD_RATE_I,1,9,1,2013,29.0,2013
A,ITG1,GRAD_RATE_I,1,9,1,2014,30.6,2014
A,ITG1,GRAD_RATE_I,1,9,1,2015,29.3,2015
A,ITG1,GRAD_RATE_I,1,9,1,2016,30.1,2016
A,ITG1,GRAD_RATE_I,1,9,1,2017,30.8,2017
A,ITG1,GRAD_RATE_II,1,1,1,2010,12.7,2010
A,ITG1,GRAD_RATE_II,1,1,1,2011,13.4,2011
A,ITG1,GRAD_RATE_II,1,1,1,2012,14.1,2012
A,ITG1,GRAD_RATE_II,1,1,1,2013,13.5,2013
A,ITG1,GRAD_RATE_II,1,1,1,2014,13.6,2014
A,ITG1,GRAD_RATE_II,1,1,1,2015,13.3,2015
A,ITG1,GRAD_RATE_II,1,1,1,2016,14.3,2016
A,ITG1,GRAD_RATE_II,1,1,1,2017,15.5,2017
A,ITG1,GRAD_RATE_II,1,2,1,2010,18.6,2010
A,ITG1,GRAD_RATE_II,1,2,1,2011,20.2,2011
A,ITG1,GRAD_RATE_II,1,2,1,2012,22.4,2012
A,ITG1,GRAD_RATE_II,1,2,1,2013,21.9,2013
A,ITG1,GRAD_RATE_II,1,2,1,2014,21.9,2014
A,ITG1,GRAD_RATE_II,1,2,1,2015,20.7,2015
A,ITG1,GRAD_RATE_II,1,2,1,2016,22.9,2016
A,ITG1,GRAD_RATE_II,1,2,1,2017,23.6,2017
A,ITG1,GRAD_RATE_II,1,9,1,2010,15.7,2010
A,ITG1,GRAD_RATE_II,1,9,1,2011,16.7,2011
A,ITG1,GRAD_RATE_II,1,9,1,2012,18.1,2012
A,ITG1,GRAD_RATE_II,1,9,1,2013,17.6,2013
A,ITG1,GRAD_RATE_II,1,9,1,2014,17.7,2014
A,ITG1,GRAD_RATE_II,1,9,1,2015,17.0,2015
A,ITG1,GRAD_RATE_II,1,9,1,2016,18.6,2016
A,ITG1,GRAD_RATE_II,1,9,1,2017,19.4,2017
A,ITG2,ENT_RATE_TER,1,1,1,2010,56.1,2010
A,ITG2,ENT_RATE_TER,1,1,1,2011,64.5,2011
A,ITG2,ENT_RATE_TER,1,1,1,2012,51.5,2012
A,ITG2,ENT_RATE_TER,1,1,1,2013,52.6,2013
A,ITG2,ENT_RATE_TER,1,1,1,2014,41.5,2014
A,ITG2,ENT_RATE_TER,1,1,1,2015,40.9,2015
A,ITG2,ENT_RATE_TER,1,1,1,2016,42.9,2016
A,ITG2,ENT_RATE_TER,1,1,1,2017,43.2,2017
A,ITG2,ENT_RATE_TER,1,2,1,2010,64.3,2010
A,ITG2,ENT_RATE_TER,1,2,1,2011,64.5,2011
A,ITG2,ENT_RATE_TER,1,2,1,2012,62.2,2012
A,ITG2,ENT_RATE_TER,1,2,1,2013,62.8,2013
A,ITG2,ENT_RATE_TER,1,2,1,2014,50.0,2014
A,ITG2,ENT_RATE_TER,1,2,1,2015,48.8,2015
A,ITG2,ENT_RATE_TER,1,2,1,2016,52.0,2016
A,ITG2,ENT_RATE_TER,1,2,1,2017,53.7,2017
A,ITG2,ENT_RATE_TER,1,9,1,2010,60.7,2010
A,ITG2,ENT_RATE_TER,1,9,1,2011,60.0,2011
A,ITG2,ENT_RATE_TER,1,9,1,2012,57.4,2012
A,ITG2,ENT_RATE_TER,1,9,1,2013,58.1,2013
A,ITG2,ENT_RATE_TER,1,9,1,2014,46.1,2014
A,ITG2,ENT_RATE_TER,1,9,1,2015,45.1,2015
A,ITG2,ENT_RATE_TER,1,9,1,2016,47.6,2016
A,ITG2,ENT_RATE_TER,1,9,1,2017,48.7,2017
A,ITG2,ENR_RATE,1,1,1,2010,33.1,2010
A,ITG2,ENR_RATE,1,1,1,2011,32.7,2011
A,ITG2,ENR_RATE,1,1,1,2012,31.8,2012
A,ITG2,ENR_RATE,1,1,1,2013,33.0,2013
A,ITG2,ENR_RATE,1,1,1,2014,32.3,2014
A,ITG2,ENR_RATE,1,1,1,2015,32.4,2015
A,ITG2,ENR_RATE,1,1,1,2016,33.0,2016
A,ITG2,ENR_RATE,1,1,1,2017,34.1,2017
A,ITG2,ENR_RATE,1,2,1,2010,55.5,2010
A,ITG2,ENR_RATE,1,2,1,2011,54.6,2011
A,ITG2,ENR_RATE,1,2,1,2012,52.7,2012
A,ITG2,ENR_RATE,1,2,1,2013,53.4,2013
A,ITG2,ENR_RATE,1,2,1,2014,51.7,2014
A,ITG2,ENR_RATE,1,2,1,2015,51.4,2015
A,ITG2,ENR_RATE,1,2,1,2016,51.9,2016
A,ITG2,ENR_RATE,1,2,1,2017,53.7,2017
A,ITG2,ENR_RATE,1,9,1,2010,44.0,2010
A,ITG2,ENR_RATE,1,9,1,2011,43.4,2011
A,ITG2,ENR_RATE,1,9,1,2012,42.0,2012
A,ITG2,ENR_RATE,1,9,1,2013,42.9,2013
A,ITG2,ENR_RATE,1,9,1,2014,41.7,2014
A,ITG2,ENR_RATE,1,9,1,2015,41.6,2015
A,ITG2,ENR_RATE,1,9,1,2016,42.1,2016
A,ITG2,ENR_RATE,1,9,1,2017,43.4,2017
A,ITG2,GRAD_RATE_I,1,1,1,2010,23.7,2010
A,ITG2,GRAD_RATE_I,1,1,1,2011,21.0,2011
A,ITG2,GRAD_RATE_I,1,1,1,2012,23.6,2012
A,ITG2,GRAD_RATE_I,1,1,1,2013,22.6,2013
A,ITG2,GRAD_RATE_I,1,1,1,2014,22.7,2014
A,ITG2,GRAD_RATE_I,1,1,1,2015,22.6,2015
A,ITG2,GRAD_RATE_I,1,1,1,2016,22.2,2016
A,ITG2,GRAD_RATE_I,1,1,1,2017,22.4,2017
A,ITG2,GRAD_RATE_I,1,2,1,2010,39.6,2010
A,ITG2,GRAD_RATE_I,1,2,1,2011,36.8,2011
A,ITG2,GRAD_RATE_I,1,2,1,2012,43.5,2012
A,ITG2,GRAD_RATE_I,1,2,1,2013,41.9,2013
A,ITG2,GRAD_RATE_I,1,2,1,2014,42.8,2014
A,ITG2,GRAD_RATE_I,1,2,1,2015,40.5,2015
A,ITG2,GRAD_RATE_I,1,2,1,2016,40.2,2016
A,ITG2,GRAD_RATE_I,1,2,1,2017,38.8,2017
A,ITG2,GRAD_RATE_I,1,9,1,2010,31.4,2010
A,ITG2,GRAD_RATE_I,1,9,1,2011,28.8,2011
A,ITG2,GRAD_RATE_I,1,9,1,2012,33.4,2012
A,ITG2,GRAD_RATE_I,1,9,1,2013,32.0,2013
A,ITG2,GRAD_RATE_I,1,9,1,2014,32.5,2014
A,ITG2,GRAD_RATE_I,1,9,1,2015,31.3,2015
A,ITG2,GRAD_RATE_I,1,9,1,2016,30.9,2016
A,ITG2,GRAD_RATE_I,1,9,1,2017,30.4,2017
A,ITG2,GRAD_RATE_II,1,1,1,2010,13.2,2010
A,ITG2,GRAD_RATE_II,1,1,1,2011,12.6,2011
A,ITG2,GRAD_RATE_II,1,1,1,2012,14.8,2012
A,ITG2,GRAD_RATE_II,1,1,1,2013,14.3,2013
A,ITG2,GRAD_RATE_II,1,1,1,2014,13.9,2014
A,ITG2,GRAD_RATE_II,1,1,1,2015,13.4,2015
A,ITG2,GRAD_RATE_II,1,1,1,2016,13.7,2016
A,ITG2,GRAD_RATE_II,1,1,1,2017,13.3,2017
A,ITG2,GRAD_RATE_II,1,2,1,2010,24.6,2010
A,ITG2,GRAD_RATE_II,1,2,1,2011,23.8,2011
A,ITG2,GRAD_RATE_II,1,2,1,2012,26.3,2012
A,ITG2,GRAD_RATE_II,1,2,1,2013,26.4,2013
A,ITG2,GRAD_RATE_II,1,2,1,2014,25.1,2014
A,ITG2,GRAD_RATE_II,1,2,1,2015,23.5,2015
A,ITG2,GRAD_RATE_II,1,2,1,2016,24.1,2016
A,ITG2,GRAD_RATE_II,1,2,1,2017,22.5,2017
A,ITG2,GRAD_RATE_II,1,9,1,2010,18.7,2010
A,ITG2,GRAD_RATE_II,1,9,1,2011,18.1,2011
A,ITG2,GRAD_RATE_II,1,9,1,2012,20.5,2012
A,ITG2,GRAD_RATE_II,1,9,1,2013,20.2,2013
A,ITG2,GRAD_RATE_II,1,9,1,2014,19.4,2014
A,ITG2,GRAD_RATE_II,1,9,1,2015,18.3,2015
A,ITG2,GRAD_RATE_II,1,9,1,2016,18.8,2016
A,ITG2,GRAD_RATE_II,1,9,1,2017,17.8,2017
