ANNO_ACCADEMICO;Area_Istituto;TIPO_ISTITUTO;NOME_ISTITUTO;COMUNE_ISTITUTO;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';ISCRITTIx ETA'
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Giacomo Puccini;LA SPEZIA;7246 ;LIGURIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;39
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Giacomo Puccini;LA SPEZIA;7246 ;LIGURIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;34
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;14
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;42
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;90
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;39
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 1L;fino a 11 anni;1
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;50
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;47
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;48
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;67
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Ottorino Respighi;LATINA;7286 ;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;42
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Ottorino Respighi;LATINA;7286 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;23
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Ottorino Respighi;LATINA;7286 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;76
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Ottorino Respighi;LATINA;7286 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;5
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Ottorino Respighi;LATINA;7286 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;31
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Ottorino Respighi;LATINA;7286 ;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;27
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Ottorino Respighi;LATINA;7286 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Ottorino Respighi;LATINA;7286 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;28
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Ottorino Respighi;LATINA;7286 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;16
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;57
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;11
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;35
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;124
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;34
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;54
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;41
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;36
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;7
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;9
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;10
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;9
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;2
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;6
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Pietro Mascagni;LIVORNO;54172;TOSCANA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;13
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Pietro Mascagni;LIVORNO;54172;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;35
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Pietro Mascagni;LIVORNO;54172;TOSCANA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;2
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Pietro Mascagni;LIVORNO;54172;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;48
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Pietro Mascagni;LIVORNO;54172;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;43
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Pietro Mascagni;LIVORNO;54172;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;35
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Pietro Mascagni;LIVORNO;54172;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;20
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Pietro Mascagni;LIVORNO;54172;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;31
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Luigi Boccherini;LUCCA;54183;TOSCANA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;3
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Luigi Boccherini;LUCCA;54183;TOSCANA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;51
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Luigi Boccherini;LUCCA;54183;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;63
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Luigi Boccherini;LUCCA;54183;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;3
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Luigi Boccherini;LUCCA;54183;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;8
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Luigi Boccherini;LUCCA;54183;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;65
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Luigi Boccherini;LUCCA;54183;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;25
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Lucio Campiani;MANTOVA;7333 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;4
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Lucio Campiani;MANTOVA;7333 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;21
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Lucio Campiani;MANTOVA;7333 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;48
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Lucio Campiani;MANTOVA;7333 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;17
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Lucio Campiani;MANTOVA;7333 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;26
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Lucio Campiani;MANTOVA;7333 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;38
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Lucio Campiani;MANTOVA;7333 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;35
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Lucio Campiani;MANTOVA;7333 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;27
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Egidio R. Duni;MATERA;7271 ;BASILICATA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;14
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Egidio R. Duni;MATERA;7271 ;BASILICATA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;12
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Egidio R. Duni;MATERA;7271 ;BASILICATA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;46
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Egidio R. Duni;MATERA;7271 ;BASILICATA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;124
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Egidio R. Duni;MATERA;7271 ;BASILICATA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;15
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Egidio R. Duni;MATERA;7271 ;BASILICATA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;28
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Egidio R. Duni;MATERA;7271 ;BASILICATA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;73
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Egidio R. Duni;MATERA;7271 ;BASILICATA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;46
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Egidio R. Duni;MATERA;7271 ;BASILICATA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;2
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Egidio R. Duni;MATERA;7271 ;BASILICATA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Egidio R. Duni;MATERA;7271 ;BASILICATA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;48
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 12 a 14 anni;1
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;28
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;72
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;138
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;43
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;82
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;53
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;48
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;4
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;103
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;67
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;36
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;118
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;403
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;213
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;240
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;100
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;6
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);54182;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;56
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);54182;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;9
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);54182;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;10
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);54182;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;11
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);54182;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;6
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);54182;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;10
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);54182;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);54182;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;40
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);54182;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;12
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Nino Rota;MONOPOLI (BA);7259 ;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;36
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Nino Rota;MONOPOLI (BA);7259 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 12 a 14 anni;1
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Nino Rota;MONOPOLI (BA);7259 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;18
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Nino Rota;MONOPOLI (BA);7259 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;49
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Nino Rota;MONOPOLI (BA);7259 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;102
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Nino Rota;MONOPOLI (BA);7259 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;33
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Nino Rota;MONOPOLI (BA);7259 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;38
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Nino Rota;MONOPOLI (BA);7259 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;44
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Nino Rota;MONOPOLI (BA);7259 ;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;28
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Nino Rota;MONOPOLI (BA);7259 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;Nino Rota;MONOPOLI (BA);7259 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;2
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;97
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;63
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;25
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;112
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;304
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;86
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;82
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;123
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;4
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;56
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;70
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;129
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;27
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;131
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;AFAM_Corso Diploma accademico 1L;da 12 a 14 anni;1
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;92
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;2
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;54
2022-2023;Area Musicale/Coreutica;Conservatorio di Musica statale;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;56
