ANNO_ACCADEMICO;TIPO_ISTITUTO;AREA ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;ISCR_STRANIERI
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Rome University of fine arts"" Libera Accademia di Belle Arti di Roma";ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Design;F;7
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Rome University of fine arts"" Libera Accademia di Belle Arti di Roma";ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fotografia;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Rome University of fine arts"" Libera Accademia di Belle Arti di Roma";ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fotografia;F;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Rome University of fine arts"" Libera Accademia di Belle Arti di Roma";ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Graphic Design;F;4
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Rome University of fine arts"" Libera Accademia di Belle Arti di Roma";ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Graphic Design;M;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Rome University of fine arts"" Libera Accademia di Belle Arti di Roma";ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Rome University of fine arts"" Libera Accademia di Belle Arti di Roma";ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);NUOVE TECNOLOGIE PER L’ARTE;-;Arte Cinematografica;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Rome University of fine arts"" Libera Accademia di Belle Arti di Roma";ROMA;7330;LAZIO;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);SCENOGRAFIA;-;Scenografia;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Interior Design;F;6
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Interior Design;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;F;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);DECORAZIONE;-;Decorazione - Ind. Interior & Urban Design;M;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;Comunicazione e didattica dell'arte;AFAM_Corso sperimentale biennale_2L (ad esaurim.);DIDATTICA DELL'ARTE;-;Comunicazione e Didattica dell'arte;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Nuove Tecnologie dell'Arte;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Progettazione Artistica per l'Impresa;F;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;F;16
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;M;6
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica d'Arte;F;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica d'Arte;M;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;7
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;5
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;F;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;M;4
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);DECORAZIONE;-;Decorazione;M;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);DECORAZIONE;-;Decorazione;F;10
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PITTURA;-;Pittura;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PITTURA;-;Pittura;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Graphic Design;F;8
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Graphic Design;M;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;M;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;M;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;F;4
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;15
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;7
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;F;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;M;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PITTURA;-;Atelier Direction. Mediazione culturale dell'arte;F;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Design;F;16
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Design;M;13
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;M;5
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;12
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;RESTAURO;DASLQ01;Restauratore dei Beni Culturali - ciclo unico abilitante;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;RESTAURO;DASLQ01;Restauratore dei Beni Culturali - ciclo unico abilitante;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Art Direction;F;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"Accademia di Belle Arti di Sanremo ""Istituto I. Duncan""";SANREMO (IM);7251;LIGURIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"Accademia di Belle Arti di Sanremo ""Istituto I. Duncan""";SANREMO (IM);7251;LIGURIA;Arti visive;AFAM_Corso sperimentale triennale_1L (ad esaurim.);GRAFICA;-;Grafica - Ind. Illustrazione;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"Accademia di Belle Arti di Sanremo ""Istituto I. Duncan""";SANREMO (IM);7251;LIGURIA;Progettazione e arti applicate;AFAM_Corso sperimentale triennale_1L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Architettura d'interni e Design;F;5
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;"Accademia di Belle Arti di Sanremo ""Istituto I. Duncan""";SANREMO (IM);7251;LIGURIA;Progettazione e arti applicate;AFAM_Corso sperimentale triennale_1L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Architettura d'interni e Design;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Aldo Galli;COMO;7231;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;10
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Aldo Galli;COMO;7231;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;6
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Aldo Galli;COMO;7231;LOMBARDIA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PITTURA;-;Pittura;F;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Aldo Galli;COMO;7231;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fashion and Textile Design;F;9
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Aldo Galli;COMO;7231;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fashion and Textile Design;M;4
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Aldo Galli;COMO;7231;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;RESTAURO;DASLQ01;Restauratore dei Beni Culturali - ciclo unico abilitante;M;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Carrara;BERGAMO;7313;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Carrara;BERGAMO;7313;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Nuove Tecnologie dell'Arte;F;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Carrara;BERGAMO;7313;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Nuove Tecnologie dell'Arte;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Fidia;STEFANACONI (VV);7302;CALABRIA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PITTURA;-;Pittura;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Fidia;STEFANACONI (VV);7302;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Cinema;F;4
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Fidia;STEFANACONI (VV);7302;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Cinema;M;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;F;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;M;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;6
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;4
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Design;M;34
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Design;F;46
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fotografia;F;5
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fotografia;M;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Graphic Design - Ind. Multimedia;F;8
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Graphic Design - Ind. Multimedia;M;6
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Cinema e Audiovisivo;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Design;F;4
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Design;M;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Graphic Design - Ind. Multimedia;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso sperimentale triennale_1L (ad esaurim.);NUOVE TECNOLOGIE PER L’ARTE;-;Nuove Tecnologie dell'Arte;F;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Lorenzo da Viterbo;VITERBO;7266;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fashion Design;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Lorenzo da Viterbo;VITERBO;7266;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;RESTAURO;DAPL07;Restauro;F;1
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti di Milano;MILANO;7232;LOMBARDIA;Altro - perfezionamento;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Fashion Styling & Visual Merchandising (in lingua inglese) - master I livello;F;18
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti di Milano;MILANO;7232;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura e Arti visive;F;16
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti di Milano;MILANO;7232;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura e Arti visive;M;5
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti di Milano;MILANO;7232;LOMBARDIA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PITTURA;-;Pittura;M;8
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti di Milano;MILANO;7232;LOMBARDIA;Arti visive;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PITTURA;-;Pittura;F;9
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti di Milano;MILANO;7232;LOMBARDIA;Management;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;FASHION MANAGEMENT;-;Fashion Management (in lingua inglese) - master I livello;F;27
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti di Milano;MILANO;7232;LOMBARDIA;Management;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;FASHION MANAGEMENT;-;Fashion Management (in lingua inglese) - master I livello;M;2
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti di Milano;MILANO;7232;LOMBARDIA;Management;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;FASHION MANAGEMENT;-;Luxury Brand Management (in lingua inglese) - master I livello;F;30
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti di Milano;MILANO;7232;LOMBARDIA;Management;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;FASHION MANAGEMENT;-;Luxury Brand Management (in lingua inglese) - master I livello;M;8
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti di Milano;MILANO;7232;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Media Design e Arti Multimediali;F;3
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti di Milano;MILANO;7232;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Media Design e Arti Multimediali;M;8
2015-2016;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti di Milano;MILANO;7232;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Design;F;36
