ANNO_ACCADEMICO;AREA_ISTITUTO;CONTINENTE;PROVENIENZA;GENERE;ISCR_STRANIERI
2014-2015;Area Musicale/Coreutica;EUROPA UE;Polonia;M;6
2014-2015;Area Musicale/Coreutica;EUROPA UE;Portogallo;F;2
2014-2015;Area Musicale/Coreutica;EUROPA UE;Portogallo;M;2
2014-2015;Area Musicale/Coreutica;EUROPA UE;Regno Unito;F;8
2014-2015;Area Musicale/Coreutica;EUROPA UE;Regno Unito;M;7
2014-2015;Area Musicale/Coreutica;EUROPA UE;Repubblica Ceca;F;4
2014-2015;Area Musicale/Coreutica;EUROPA UE;Repubblica Ceca;M;2
2014-2015;Area Musicale/Coreutica;EUROPA UE;Romania;M;15
2014-2015;Area Musicale/Coreutica;EUROPA UE;Romania;F;38
2014-2015;Area Musicale/Coreutica;EUROPA UE;Slovacchia;M;1
2014-2015;Area Musicale/Coreutica;EUROPA UE;Slovacchia;F;6
2014-2015;Area Musicale/Coreutica;EUROPA UE;Slovenia;F;12
2014-2015;Area Musicale/Coreutica;EUROPA UE;Slovenia;M;11
2014-2015;Area Musicale/Coreutica;EUROPA UE;Spagna;F;28
2014-2015;Area Musicale/Coreutica;EUROPA UE;Spagna;M;23
2014-2015;Area Musicale/Coreutica;EUROPA UE;Svezia;F;2
2014-2015;Area Musicale/Coreutica;EUROPA UE;Ungheria;F;12
2014-2015;Area Musicale/Coreutica;EUROPA UE;Ungheria;M;7
2014-2015;Area Musicale/Coreutica;NON DEFINITO;Stato non definito;F;3
2014-2015;Area Musicale/Coreutica;NON DEFINITO;Stato non definito;M;2
2014-2015;Area Musicale/Coreutica;NORD AMERICA;Canada;F;2
2014-2015;Area Musicale/Coreutica;NORD AMERICA;Costa Rica;F;5
2014-2015;Area Musicale/Coreutica;NORD AMERICA;Costa Rica;M;2
2014-2015;Area Musicale/Coreutica;NORD AMERICA;Cuba;F;3
2014-2015;Area Musicale/Coreutica;NORD AMERICA;Honduras;M;1
2014-2015;Area Musicale/Coreutica;NORD AMERICA;Messico;F;15
2014-2015;Area Musicale/Coreutica;NORD AMERICA;Messico;M;20
2014-2015;Area Musicale/Coreutica;NORD AMERICA;Panama;F;1
2014-2015;Area Musicale/Coreutica;NORD AMERICA;Stati Uniti di America;F;6
2014-2015;Area Musicale/Coreutica;NORD AMERICA;Stati Uniti di America;M;7
2014-2015;Area Musicale/Coreutica;OCEANIA;Australia;F;6
2014-2015;Area Musicale/Coreutica;OCEANIA;Australia;M;4
2014-2015;Area Musicale/Coreutica;OCEANIA;Nuova Zelanda;F;1
2014-2015;Area Musicale/Coreutica;OCEANIA;Nuova Zelanda;M;2
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Argentina;F;8
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Argentina;M;9
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Bolivia;M;1
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Brasile;F;8
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Brasile;M;20
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Cile;F;2
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Cile;M;8
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Colombia;F;13
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Colombia;M;14
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Ecuador;F;4
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Ecuador;M;3
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Paraguay;F;1
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Paraguay;M;3
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Perù;F;4
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Perù;M;4
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Uruguay;M;1
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Uruguay;F;1
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Venezuela;F;3
2014-2015;Area Musicale/Coreutica;SUD AMERICA;Venezuela;M;10
2013-2014;Area Artistica;AFRICA;Camerun;F;3
2013-2014;Area Artistica;AFRICA;Camerun;M;2
2013-2014;Area Artistica;AFRICA;Costa d Avorio;F;2
2013-2014;Area Artistica;AFRICA;Costa d Avorio;M;1
2013-2014;Area Artistica;AFRICA;Egitto;F;7
2013-2014;Area Artistica;AFRICA;Egitto;M;5
2013-2014;Area Artistica;AFRICA;Etiopia;M;2
2013-2014;Area Artistica;AFRICA;Etiopia;F;2
2013-2014;Area Artistica;AFRICA;Ghana;M;4
2013-2014;Area Artistica;AFRICA;Ghana;F;1
2013-2014;Area Artistica;AFRICA;Kenya;F;2
2013-2014;Area Artistica;AFRICA;Libia;F;3
2013-2014;Area Artistica;AFRICA;Marocco;F;12
2013-2014;Area Artistica;AFRICA;Marocco;M;5
2013-2014;Area Artistica;AFRICA;Repubblica Democratica del Congo (ex Zaire);F;1
2013-2014;Area Artistica;AFRICA;Sud Africa;F;4
2013-2014;Area Artistica;AFRICA;Sud Africa;M;1
2013-2014;Area Artistica;AFRICA;Tunisia;F;2
2013-2014;Area Artistica;AFRICA;Tunisia;M;1
2013-2014;Area Artistica;AFRICA;Uganda;F;1
2013-2014;Area Artistica;AFRICA;Zimbabwe;M;1
2013-2014;Area Artistica;ASIA;Arabia Saudita;M;2
2013-2014;Area Artistica;ASIA;Armenia;M;3
2013-2014;Area Artistica;ASIA;Armenia;F;7
2013-2014;Area Artistica;ASIA;Azerbaigian;F;1
2013-2014;Area Artistica;ASIA;Azerbaigian;M;4
2013-2014;Area Artistica;ASIA;Bangladesh;F;1
2013-2014;Area Artistica;ASIA;Bangladesh;M;1
2013-2014;Area Artistica;ASIA;Cambogia;M;1
2013-2014;Area Artistica;ASIA;Cina;F;2146
2013-2014;Area Artistica;ASIA;Cina;M;1309
2013-2014;Area Artistica;ASIA;Corea del Sud;F;89
2013-2014;Area Artistica;ASIA;Corea del Sud;M;34
2013-2014;Area Artistica;ASIA;Emirati Arabi Uniti;F;1
2013-2014;Area Artistica;ASIA;Emirati Arabi Uniti;M;1
2013-2014;Area Artistica;ASIA;Filippine;F;4
2013-2014;Area Artistica;ASIA;Filippine;M;4
2013-2014;Area Artistica;ASIA;Georgia;F;9
2013-2014;Area Artistica;ASIA;Georgia;M;1
2013-2014;Area Artistica;ASIA;Giappone;F;38
2013-2014;Area Artistica;ASIA;Giappone;M;9
2013-2014;Area Artistica;ASIA;Giordania;F;2
2013-2014;Area Artistica;ASIA;Hong Kong (Cina);F;2
2013-2014;Area Artistica;ASIA;India;F;33
2013-2014;Area Artistica;ASIA;India;M;19
2013-2014;Area Artistica;ASIA;Indonesia;F;20
2013-2014;Area Artistica;ASIA;Indonesia;M;4
2013-2014;Area Artistica;ASIA;Iran;M;138
2013-2014;Area Artistica;ASIA;Iran;F;406
2013-2014;Area Artistica;ASIA;Iraq;F;1
2013-2014;Area Artistica;ASIA;Iraq;M;1
2013-2014;Area Artistica;ASIA;Israele;F;20
2013-2014;Area Artistica;ASIA;Israele;M;13
2013-2014;Area Artistica;ASIA;Kazakistan;F;10
2013-2014;Area Artistica;ASIA;Kazakistan;M;4
2013-2014;Area Artistica;ASIA;Libano;F;15
2013-2014;Area Artistica;ASIA;Libano;M;6
2013-2014;Area Artistica;ASIA;Mongolia;M;2
2013-2014;Area Artistica;ASIA;Mongolia;F;6
2013-2014;Area Artistica;ASIA;Oman;F;1
2013-2014;Area Artistica;ASIA;Pakistan;F;3
2013-2014;Area Artistica;ASIA;Pakistan;M;1
2013-2014;Area Artistica;ASIA;Palestina;F;1
2013-2014;Area Artistica;ASIA;Siria;F;3
2013-2014;Area Artistica;ASIA;Siria;M;7
2013-2014;Area Artistica;ASIA;Sri Lanka;F;3
2013-2014;Area Artistica;ASIA;Sri Lanka;M;2
2013-2014;Area Artistica;ASIA;Taiwan;F;18
2013-2014;Area Artistica;ASIA;Taiwan;M;8
2013-2014;Area Artistica;ASIA;Thailandia;F;8
2013-2014;Area Artistica;ASIA;Thailandia;M;7
2013-2014;Area Artistica;ASIA;Vietnam;F;1
2013-2014;Area Artistica;EUROPA extra UE;Albania;F;88
2013-2014;Area Artistica;EUROPA extra UE;Albania;M;68
2013-2014;Area Artistica;EUROPA extra UE;Bielorussia;F;14
2013-2014;Area Artistica;EUROPA extra UE;Bielorussia;M;1
2013-2014;Area Artistica;EUROPA extra UE;Bosnia-Erzegovina;F;3
2013-2014;Area Artistica;EUROPA extra UE;Bosnia-Erzegovina;M;3
2013-2014;Area Artistica;EUROPA extra UE;Federazione Russa;F;136
2013-2014;Area Artistica;EUROPA extra UE;Federazione Russa;M;20
2013-2014;Area Artistica;EUROPA extra UE;Islanda;F;17
2013-2014;Area Artistica;EUROPA extra UE;Islanda;M;2
2013-2014;Area Artistica;EUROPA extra UE;Kosovo;F;2
2013-2014;Area Artistica;EUROPA extra UE;Kosovo;M;1
2013-2014;Area Artistica;EUROPA extra UE;Macedonia del Nord;F;7
2013-2014;Area Artistica;EUROPA extra UE;Macedonia del Nord;M;5
2013-2014;Area Artistica;EUROPA extra UE;Moldavia;F;22
2013-2014;Area Artistica;EUROPA extra UE;Moldavia;M;13
2013-2014;Area Artistica;EUROPA extra UE;Monaco;M;1
2013-2014;Area Artistica;EUROPA extra UE;Montenegro;F;1
2013-2014;Area Artistica;EUROPA extra UE;Montenegro;M;2
2013-2014;Area Artistica;EUROPA extra UE;Norvegia;F;38
2013-2014;Area Artistica;EUROPA extra UE;Norvegia;M;10
2013-2014;Area Artistica;EUROPA extra UE;San Marino;F;14
2013-2014;Area Artistica;EUROPA extra UE;San Marino;M;3
2013-2014;Area Artistica;EUROPA extra UE;Serbia;F;14
2013-2014;Area Artistica;EUROPA extra UE;Serbia;M;12
2013-2014;Area Artistica;EUROPA extra UE;Serbia e Montenegro (ex Jugoslavia);F;24
2013-2014;Area Artistica;EUROPA extra UE;Serbia e Montenegro (ex Jugoslavia);M;7
2013-2014;Area Artistica;EUROPA extra UE;Svizzera;M;34
2013-2014;Area Artistica;EUROPA extra UE;Svizzera;F;73
2013-2014;Area Artistica;EUROPA extra UE;Turchia;F;100
2013-2014;Area Artistica;EUROPA extra UE;Turchia;M;50
2013-2014;Area Artistica;EUROPA extra UE;Ucraina;F;50
2013-2014;Area Artistica;EUROPA extra UE;Ucraina;M;17
2013-2014;Area Artistica;EUROPA UE;Austria;F;8
2013-2014;Area Artistica;EUROPA UE;Austria;M;3
2013-2014;Area Artistica;EUROPA UE;Belgio;F;6
2013-2014;Area Artistica;EUROPA UE;Belgio;M;5
2013-2014;Area Artistica;EUROPA UE;Bulgaria;M;20
2013-2014;Area Artistica;EUROPA UE;Bulgaria;F;51
2013-2014;Area Artistica;EUROPA UE;Cipro;M;11
2013-2014;Area Artistica;EUROPA UE;Cipro;F;34
2013-2014;Area Artistica;EUROPA UE;Croazia;F;24
2013-2014;Area Artistica;EUROPA UE;Croazia;M;7
2013-2014;Area Artistica;EUROPA UE;Estonia;F;5
2013-2014;Area Artistica;EUROPA UE;Finlandia;F;9
2013-2014;Area Artistica;EUROPA UE;Francia;F;43
2013-2014;Area Artistica;EUROPA UE;Francia;M;12
2013-2014;Area Artistica;EUROPA UE;Germania;F;35
2013-2014;Area Artistica;EUROPA UE;Germania;M;17
2013-2014;Area Artistica;EUROPA UE;Grecia;F;25
2013-2014;Area Artistica;EUROPA UE;Grecia;M;16
2013-2014;Area Artistica;EUROPA UE;Irlanda;F;3
2013-2014;Area Artistica;EUROPA UE;Lettonia;F;6
2013-2014;Area Artistica;EUROPA UE;Lettonia;M;1
2013-2014;Area Artistica;EUROPA UE;Lituania;F;12
2013-2014;Area Artistica;EUROPA UE;Lussemburgo;F;2
2013-2014;Area Artistica;EUROPA UE;Lussemburgo;M;1
2013-2014;Area Artistica;EUROPA UE;Malta;F;1
2013-2014;Area Artistica;EUROPA UE;Paesi Bassi - Olanda;F;8
2013-2014;Area Artistica;EUROPA UE;Paesi Bassi - Olanda;M;4
2013-2014;Area Artistica;EUROPA UE;Polonia;F;35
2013-2014;Area Artistica;EUROPA UE;Polonia;M;4
2013-2014;Area Artistica;EUROPA UE;Portogallo;F;9
2013-2014;Area Artistica;EUROPA UE;Portogallo;M;5
2013-2014;Area Artistica;EUROPA UE;Regno Unito;F;8
2013-2014;Area Artistica;EUROPA UE;Regno Unito;M;4
2013-2014;Area Artistica;EUROPA UE;Repubblica Ceca;F;5
2013-2014;Area Artistica;EUROPA UE;Repubblica Ceca;M;1
2013-2014;Area Artistica;EUROPA UE;Romania;F;88
2013-2014;Area Artistica;EUROPA UE;Romania;M;41
2013-2014;Area Artistica;EUROPA UE;Slovacchia;F;10
2013-2014;Area Artistica;EUROPA UE;Slovenia;F;17
2013-2014;Area Artistica;EUROPA UE;Slovenia;M;6
2013-2014;Area Artistica;EUROPA UE;Spagna;F;35
2013-2014;Area Artistica;EUROPA UE;Spagna;M;8
2013-2014;Area Artistica;EUROPA UE;Svezia;M;6
2013-2014;Area Artistica;EUROPA UE;Svezia;F;19
2013-2014;Area Artistica;EUROPA UE;Ungheria;F;4
2013-2014;Area Artistica;EUROPA UE;Ungheria;M;2
2013-2014;Area Artistica;NON DEFINITO;Stato non definito;F;3
2013-2014;Area Artistica;NON DEFINITO;Stato non definito;M;1
2013-2014;Area Artistica;NORD AMERICA;Bahamas;F;1
2013-2014;Area Artistica;NORD AMERICA;Canada;F;9
2013-2014;Area Artistica;NORD AMERICA;Canada;M;2
2013-2014;Area Artistica;NORD AMERICA;Cuba;F;5
2013-2014;Area Artistica;NORD AMERICA;Cuba;M;2
2013-2014;Area Artistica;NORD AMERICA;El Salvador;F;6
2013-2014;Area Artistica;NORD AMERICA;Giamaica;F;1
2013-2014;Area Artistica;NORD AMERICA;Guatemala;F;2
2013-2014;Area Artistica;NORD AMERICA;Honduras;M;2
2013-2014;Area Artistica;NORD AMERICA;Messico;M;19
2013-2014;Area Artistica;NORD AMERICA;Messico;F;32
2013-2014;Area Artistica;NORD AMERICA;Nicaragua;M;2
2013-2014;Area Artistica;NORD AMERICA;Repubblica Dominicana;F;6
2013-2014;Area Artistica;NORD AMERICA;Stati Uniti di America;F;46
2013-2014;Area Artistica;NORD AMERICA;Stati Uniti di America;M;18
2013-2014;Area Artistica;OCEANIA;Australia;F;6
2013-2014;Area Artistica;OCEANIA;Australia;M;1
2013-2014;Area Artistica;OCEANIA;Nuova Zelanda;F;1
2013-2014;Area Artistica;SUD AMERICA;Argentina;F;16
2013-2014;Area Artistica;SUD AMERICA;Argentina;M;10
2013-2014;Area Artistica;SUD AMERICA;Bolivia;M;2
2013-2014;Area Artistica;SUD AMERICA;Bolivia;F;3
2013-2014;Area Artistica;SUD AMERICA;Brasile;F;43
2013-2014;Area Artistica;SUD AMERICA;Brasile;M;20
2013-2014;Area Artistica;SUD AMERICA;Cile;F;7
2013-2014;Area Artistica;SUD AMERICA;Cile;M;2
2013-2014;Area Artistica;SUD AMERICA;Colombia;F;37
2013-2014;Area Artistica;SUD AMERICA;Colombia;M;20
2013-2014;Area Artistica;SUD AMERICA;Ecuador;F;11
2013-2014;Area Artistica;SUD AMERICA;Ecuador;M;16
2013-2014;Area Artistica;SUD AMERICA;Perù;F;17
2013-2014;Area Artistica;SUD AMERICA;Perù;M;21
2013-2014;Area Artistica;SUD AMERICA;Uruguay;M;1
2013-2014;Area Artistica;SUD AMERICA;Venezuela;F;4
2013-2014;Area Musicale/Coreutica;AFRICA;Algeria;M;4
2013-2014;Area Musicale/Coreutica;AFRICA;Camerun;M;2
2013-2014;Area Musicale/Coreutica;AFRICA;Costa d Avorio;M;1
2013-2014;Area Musicale/Coreutica;AFRICA;Egitto;M;1
2013-2014;Area Musicale/Coreutica;AFRICA;Madagascar;F;1
2013-2014;Area Musicale/Coreutica;AFRICA;Repubblica Democratica del Congo (ex Zaire);M;1
2013-2014;Area Musicale/Coreutica;AFRICA;Somalia;F;1
2013-2014;Area Musicale/Coreutica;ASIA;Armenia;F;6
2013-2014;Area Musicale/Coreutica;ASIA;Armenia;M;2
2013-2014;Area Musicale/Coreutica;ASIA;Azerbaigian;F;1
2013-2014;Area Musicale/Coreutica;ASIA;Cina;F;346
2013-2014;Area Musicale/Coreutica;ASIA;Cina;M;221
2013-2014;Area Musicale/Coreutica;ASIA;Corea del Nord;M;1
2013-2014;Area Musicale/Coreutica;ASIA;Corea del Sud;F;230
2013-2014;Area Musicale/Coreutica;ASIA;Corea del Sud;M;135
2013-2014;Area Musicale/Coreutica;ASIA;Filippine;F;1
2013-2014;Area Musicale/Coreutica;ASIA;Georgia;F;11
2013-2014;Area Musicale/Coreutica;ASIA;Giappone;F;84
2013-2014;Area Musicale/Coreutica;ASIA;Giappone;M;20
2013-2014;Area Musicale/Coreutica;ASIA;Hong Kong (Cina);F;1
2013-2014;Area Musicale/Coreutica;ASIA;Hong Kong (Cina);M;1
2013-2014;Area Musicale/Coreutica;ASIA;India;F;1
2013-2014;Area Musicale/Coreutica;ASIA;Indonesia;F;1
2013-2014;Area Musicale/Coreutica;ASIA;Indonesia;M;1
2013-2014;Area Musicale/Coreutica;ASIA;Iran;F;10
2013-2014;Area Musicale/Coreutica;ASIA;Iran;M;39
2013-2014;Area Musicale/Coreutica;ASIA;Israele;F;2
2013-2014;Area Musicale/Coreutica;ASIA;Israele;M;4
2013-2014;Area Musicale/Coreutica;ASIA;Kazakistan;F;7
2013-2014;Area Musicale/Coreutica;ASIA;Kazakistan;M;2
2013-2014;Area Musicale/Coreutica;ASIA;Libano;F;1
2013-2014;Area Musicale/Coreutica;ASIA;Libano;M;3
2013-2014;Area Musicale/Coreutica;ASIA;Mongolia;F;3
2013-2014;Area Musicale/Coreutica;ASIA;Mongolia;M;3
2013-2014;Area Musicale/Coreutica;ASIA;Palestina;M;3
2013-2014;Area Musicale/Coreutica;ASIA;Singapore;F;1
2013-2014;Area Musicale/Coreutica;ASIA;Singapore;M;1
2013-2014;Area Musicale/Coreutica;ASIA;Siria;F;2
2013-2014;Area Musicale/Coreutica;ASIA;Siria;M;1
2013-2014;Area Musicale/Coreutica;ASIA;Tagikistan;M;1
2013-2014;Area Musicale/Coreutica;ASIA;Taiwan;F;11
2013-2014;Area Musicale/Coreutica;ASIA;Taiwan;M;2
2013-2014;Area Musicale/Coreutica;ASIA;Uzbekistan;F;2
2013-2014;Area Musicale/Coreutica;ASIA;Uzbekistan;M;1
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Albania;F;16
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Albania;M;17
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Bielorussia;F;5
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Bosnia-Erzegovina;F;2
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Federazione Russa;F;56
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Federazione Russa;M;12
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Islanda;F;1
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Islanda;M;2
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Kosovo;M;1
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Macedonia del Nord;M;6
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Macedonia del Nord;F;2
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Moldavia;F;12
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Moldavia;M;2
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Montenegro;F;1
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Montenegro;M;1
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Norvegia;F;2
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;San Marino;F;4
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;San Marino;M;9
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Serbia;F;8
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Serbia;M;6
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Serbia e Montenegro (ex Jugoslavia);F;3
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Serbia e Montenegro (ex Jugoslavia);M;3
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Svizzera;M;3
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Svizzera;F;7
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Turchia;F;14
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Turchia;M;8
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Ucraina;F;28
2013-2014;Area Musicale/Coreutica;EUROPA extra UE;Ucraina;M;10
2013-2014;Area Musicale/Coreutica;EUROPA UE;Austria;F;3
2013-2014;Area Musicale/Coreutica;EUROPA UE;Austria;M;2
2013-2014;Area Musicale/Coreutica;EUROPA UE;Belgio;F;2
2013-2014;Area Musicale/Coreutica;EUROPA UE;Belgio;M;1
2013-2014;Area Musicale/Coreutica;EUROPA UE;Bulgaria;M;2
2013-2014;Area Musicale/Coreutica;EUROPA UE;Bulgaria;F;12
2013-2014;Area Musicale/Coreutica;EUROPA UE;Cipro;M;1
2013-2014;Area Musicale/Coreutica;EUROPA UE;Croazia;F;13
2013-2014;Area Musicale/Coreutica;EUROPA UE;Croazia;M;13
2013-2014;Area Musicale/Coreutica;EUROPA UE;Danimarca;F;2
2013-2014;Area Musicale/Coreutica;EUROPA UE;Estonia;F;1
2013-2014;Area Musicale/Coreutica;EUROPA UE;Estonia;M;2
2013-2014;Area Musicale/Coreutica;EUROPA UE;Finlandia;F;4
2013-2014;Area Musicale/Coreutica;EUROPA UE;Francia;F;14
2013-2014;Area Musicale/Coreutica;EUROPA UE;Francia;M;11
2013-2014;Area Musicale/Coreutica;EUROPA UE;Germania;F;18
2013-2014;Area Musicale/Coreutica;EUROPA UE;Germania;M;8
2013-2014;Area Musicale/Coreutica;EUROPA UE;Grecia;M;3
2013-2014;Area Musicale/Coreutica;EUROPA UE;Grecia;F;5
2013-2014;Area Musicale/Coreutica;EUROPA UE;Lettonia;F;6
2013-2014;Area Musicale/Coreutica;EUROPA UE;Lettonia;M;3
2013-2014;Area Musicale/Coreutica;EUROPA UE;Lituania;F;2
2013-2014;Area Musicale/Coreutica;EUROPA UE;Lituania;M;3
2013-2014;Area Musicale/Coreutica;EUROPA UE;Malta;F;1
2013-2014;Area Musicale/Coreutica;EUROPA UE;Malta;M;1
2013-2014;Area Musicale/Coreutica;EUROPA UE;Paesi Bassi - Olanda;F;2
2013-2014;Area Musicale/Coreutica;EUROPA UE;Polonia;F;18
2013-2014;Area Musicale/Coreutica;EUROPA UE;Polonia;M;7
2013-2014;Area Musicale/Coreutica;EUROPA UE;Portogallo;F;1
2013-2014;Area Musicale/Coreutica;EUROPA UE;Portogallo;M;2
2013-2014;Area Musicale/Coreutica;EUROPA UE;Regno Unito;M;5
2013-2014;Area Musicale/Coreutica;EUROPA UE;Regno Unito;F;8
2013-2014;Area Musicale/Coreutica;EUROPA UE;Repubblica Ceca;M;2
2013-2014;Area Musicale/Coreutica;EUROPA UE;Repubblica Ceca;F;3
2013-2014;Area Musicale/Coreutica;EUROPA UE;Romania;F;31
2013-2014;Area Musicale/Coreutica;EUROPA UE;Romania;M;16
2013-2014;Area Musicale/Coreutica;EUROPA UE;Slovacchia;F;6
2013-2014;Area Musicale/Coreutica;EUROPA UE;Slovacchia;M;2
2013-2014;Area Musicale/Coreutica;EUROPA UE;Slovenia;F;9
2013-2014;Area Musicale/Coreutica;EUROPA UE;Slovenia;M;11
2013-2014;Area Musicale/Coreutica;EUROPA UE;Spagna;F;21
2013-2014;Area Musicale/Coreutica;EUROPA UE;Spagna;M;26
2013-2014;Area Musicale/Coreutica;EUROPA UE;Svezia;M;2
2013-2014;Area Musicale/Coreutica;EUROPA UE;Svezia;F;2
2013-2014;Area Musicale/Coreutica;EUROPA UE;Ungheria;F;9
2013-2014;Area Musicale/Coreutica;EUROPA UE;Ungheria;M;4
2013-2014;Area Musicale/Coreutica;NORD AMERICA;Canada;F;2
2013-2014;Area Musicale/Coreutica;NORD AMERICA;Costa Rica;F;4
2013-2014;Area Musicale/Coreutica;NORD AMERICA;Costa Rica;M;2
2013-2014;Area Musicale/Coreutica;NORD AMERICA;Cuba;F;3
2013-2014;Area Musicale/Coreutica;NORD AMERICA;Cuba;M;1
2013-2014;Area Musicale/Coreutica;NORD AMERICA;Honduras;M;1
2013-2014;Area Musicale/Coreutica;NORD AMERICA;Messico;F;12
2013-2014;Area Musicale/Coreutica;NORD AMERICA;Messico;M;21
2013-2014;Area Musicale/Coreutica;NORD AMERICA;Stati Uniti di America;F;9
2013-2014;Area Musicale/Coreutica;NORD AMERICA;Stati Uniti di America;M;7
2013-2014;Area Musicale/Coreutica;OCEANIA;Australia;F;4
2013-2014;Area Musicale/Coreutica;OCEANIA;Australia;M;3
2013-2014;Area Musicale/Coreutica;OCEANIA;Nuova Zelanda;M;1
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Argentina;F;8
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Argentina;M;6
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Bolivia;M;1
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Brasile;F;10
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Brasile;M;20
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Cile;F;2
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Cile;M;8
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Colombia;F;8
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Colombia;M;11
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Ecuador;M;1
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Ecuador;F;4
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Paraguay;F;1
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Perù;M;6
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Perù;F;4
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Uruguay;F;1
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Uruguay;M;1
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Venezuela;F;2
2013-2014;Area Musicale/Coreutica;SUD AMERICA;Venezuela;M;12
2012-2013;Area Artistica;AFRICA;Algeria;F;1
2012-2013;Area Artistica;AFRICA;Camerun;F;4
2012-2013;Area Artistica;AFRICA;Camerun;M;1
2012-2013;Area Artistica;AFRICA;Costa d Avorio;F;2
2012-2013;Area Artistica;AFRICA;Costa d Avorio;M;1
2012-2013;Area Artistica;AFRICA;Egitto;F;3
2012-2013;Area Artistica;AFRICA;Egitto;M;2
2012-2013;Area Artistica;AFRICA;Etiopia;F;2
2012-2013;Area Artistica;AFRICA;Etiopia;M;1
2012-2013;Area Artistica;AFRICA;Ghana;F;1
2012-2013;Area Artistica;AFRICA;Ghana;M;3
2012-2013;Area Artistica;AFRICA;Libia;F;1
2012-2013;Area Artistica;AFRICA;Libia;M;1
2012-2013;Area Artistica;AFRICA;Marocco;F;6
2012-2013;Area Artistica;AFRICA;Marocco;M;3
2012-2013;Area Artistica;AFRICA;Repubblica Democratica del Congo (ex Zaire);F;1
2012-2013;Area Artistica;AFRICA;Senegal;M;1
2012-2013;Area Artistica;AFRICA;Tunisia;F;3
2012-2013;Area Artistica;AFRICA;Tunisia;M;1
2012-2013;Area Artistica;ASIA;Afghanistan;M;1
2012-2013;Area Artistica;ASIA;Arabia Saudita;M;1
2012-2013;Area Artistica;ASIA;Armenia;F;10
2012-2013;Area Artistica;ASIA;Armenia;M;7
2012-2013;Area Artistica;ASIA;Azerbaigian;M;1
