ANNO_ACCADEMICO;TIPO_ISTITUTO;AREA ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;ISCR_STRANIERI
2022-2023;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;F;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;M;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA;F;2
2022-2023;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;DIDATTICA DELL'ARTE;DAPL10;COMUNICAZIONE E DIDATTICA DELL'ARTE;F;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;COMUNICAZIONE E DIDATTICA DELL'ARTE;F;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVI LINGUAGGI DELLA COMUNICAZIONE;F;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVI LINGUAGGI DELLA COMUNICAZIONE;M;3
2022-2023;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;ILLUSTRAZIONE E FUMETTO;M;5
2022-2023;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;ILLUSTRAZIONE E FUMETTO;F;8
2022-2023;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;PROGETTAZIONE DELLA MODA;F;6
2022-2023;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;2
2022-2023;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;PROGETTAZIONE DELLA MODA;F;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA;F;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;F;19
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;M;16
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE - Arte e Ambiente;F;12
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE - Arte e Ambiente;M;15
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE - Arti visive per gli spazi architettonici e il paesaggio;F;8
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE - Arti visive per gli spazi architettonici e il paesaggio;M;5
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA - Grafica d'arte;F;16
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA - Grafica d'arte;M;8
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;61
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;M;61
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;M;11
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;F;10
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE;F;19
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE;M;9
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE - Arte ambientale e linguaggi sperimentali;F;12
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE - Arte ambientale e linguaggi sperimentali;M;9
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA D'ARTE;F;9
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA D'ARTE;M;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA D'ARTE - Illustrazione ed Editoria d'Arte;F;11
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA D'ARTE - Illustrazione ed Editoria d'Arte;M;7
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;F;39
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;M;21
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA - Scultura ambientale e lapis Tiburtinus;F;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA - Scultura ambientale e lapis Tiburtinus;M;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA E ARTE PUBBLICA;F;2
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA E ARTE PUBBLICA;M;3
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA E NUOVE TECNOLOGIE;F;3
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DAPL09;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;F;3
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;DIDATTICA DELL'ARTE;DAPL10;DIDATTICA E COMUNICAZIONE DELL'ARTE;F;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DASL09;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;F;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;ARTE PER LA TERAPIA;F;5
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;ARTE PER LA TERAPIA;M;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;DIDATTICA DELL'ARTE - Curatoriale;F;5
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;DIDATTICA DELL'ARTE - Curatoriale;M;2
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;DIDATTICA DELL'ARTE - Didattica del Museo e degli eventi espositivi;F;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;ARTI MULTIMEDIALI E TECNOLOGICHE;F;20
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;ARTI MULTIMEDIALI E TECNOLOGICHE;M;18
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;FOTOGRAFIA E VIDEO;F;9
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;FOTOGRAFIA E VIDEO;M;9
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;TEORIE E TECNICHE DELL'AUDIOVISIVO;F;5
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;TEORIE E TECNICHE DELL'AUDIOVISIVO;M;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;CULTURE E TECNOLOGIE DELLA MODA;F;97
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;CULTURE E TECNOLOGIE DELLA MODA;M;24
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN;F;7
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN;M;16
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAFICA EDITORIALE;F;54
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAFICA EDITORIALE;M;34
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;36
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;M;10
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DASL11;TEORIE E TECNICHE DELL'AUDIOVISIVO;F;3
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DASL11;TEORIE E TECNICHE DELL'AUDIOVISIVO;M;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;ARTI MULTIMEDIALI E TECNOLOGICHE;F;3
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;ARTI MULTIMEDIALI E TECNOLOGICHE;M;2
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;ARTI MULTIMEDIALI E TECNOLOGICHE - Nuovi Linguaggi dell’Arte;F;2
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;ARTI MULTIMEDIALI E TECNOLOGICHE - Nuovi Linguaggi dell’Arte;M;8
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;NUOVE TECNOLOGIE DELL'ARTE - Cinematografia e spettacolo;M;3
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;CULTURE E TECNOLOGIE DELLA MODA - Costume per lo spettacolo;F;55
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;CULTURE E TECNOLOGIE DELLA MODA - Fashion Design;M;8
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;CULTURE E TECNOLOGIE DELLA MODA - Fashion Design;F;33
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;GRAFICA E FOTOGRAFIA - Fotografia editoriale;F;4
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;GRAFICA E FOTOGRAFIA - Fotografia editoriale;M;6
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;GRAFICA E FOTOGRAFIA - Graphic design;F;40
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;GRAFICA E FOTOGRAFIA - Graphic design;M;18
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA - Multimediale;F;9
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA - Multimediale;M;10
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA - Teatro;F;5
2022-2023;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA - Teatro;M;13
2022-2023;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;F;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA;F;4
2022-2023;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA;M;2
2022-2023;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;M;2
2022-2023;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;7
2022-2023;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;M;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA - Edizioni e Illustrazione per la Grafica d'Arte;F;4
2022-2023;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA - Scultura ambientale e tecnologie produttive;F;2
2022-2023;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA - Scultura ambientale e tecnologie produttive;M;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;F;3
2022-2023;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;M;9
2022-2023;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;M;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;2
2022-2023;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;VISUAL E MOTION DESIGN;F;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;F;12
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;M;5
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA - Grafica d'arte;F;26
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA - Grafica d'arte;M;17
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;65
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;M;47
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;F;7
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;M;4
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE - Decorazione;M;4
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE - Decorazione;F;7
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA D'ARTE - Disegno;F;8
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA D'ARTE - Edizioni e Illustrazione per il Libro e la Grafica d'Arte;F;8
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA D'ARTE - Edizioni e Illustrazione per il Libro e la Grafica d'Arte;M;1
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA D'ARTE - Illustrazione e fumetto;F;3
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;F;32
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;M;19
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA;F;3
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA;M;5
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;ARTE E LINGUAGGI DELLA COMUNICAZIONE;F;16
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;ARTE E LINGUAGGI DELLA COMUNICAZIONE;M;6
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;ARTI MULTIMEDIALI;F;26
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;ARTI MULTIMEDIALI;M;14
2022-2023;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA E ARCHITETTURA DI SCENA;F;13
