ANNO_SOLARE;TIPO_ISTITUTO;AREA_ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;DIPL_STRANIERI
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;TROMBONE;DCSL49;TROMBONE - Trombone basso;M;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;CLARINETTO;M;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;CLAVICEMBALO;DCSL14;CLAVICEMBALO E TASTIERE STORICHE;M;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL31;MAESTRO COLLABORATORE;F;5
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL31;MAESTRO COLLABORATORE;M;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;ORGANO E COMPOSIZIONE ORGANISTICA;DCSL38;ORGANO;F;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;M;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;6
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;STRUMENTI A PERCUSSIONE;DCSL44;STRUMENTI A PERCUSSIONE;M;2
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL31;MAESTRO COLLABORATORE;F;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;M;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;STRUMENTI A PERCUSSIONE;DCPL44;STRUMENTI A PERCUSSIONE;M;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;M;2
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL55;VIOLINO BAROCCO;F;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLA;DCPL52;VIOLA;M;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;F;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico di Perfezionamento/Master II liv.;DISCIPLINE MUSICALI;Master 2L;ARTISTIC RESEARCH IN MUSIC (AReMUS);F;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE;M;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;MUSICA CORALE E DIREZIONE DI CORO;DCSL33;DIREZIONE DI CORO E COMPOSIZIONE CORALE;F;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;3
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CATANIA;54170;SICILIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;2
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CATANIA;54170;SICILIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;M;1
2022;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;M;1
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;FAENZA (RA);7303 ;EMILIA ROMAGNA;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;DISEGNO INDUSTRIALE E PROGETTAZIONE CON MATERIALI CERAMICI AVANZATI;M;1
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;FIRENZE;7197 ;TOSCANA;Disegno industriale;AFAM_Corso Diploma accademico 2L;DESIGN;DISL02;DESIGN - Design del prodotto industriale e dei sistemi - Design della comunicazione e del prodotto digitale;F;2
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;FIRENZE;7197 ;TOSCANA;Disegno industriale;AFAM_Corso Diploma accademico 2L;DESIGN;DISL02;DESIGN DEL PRODOTTO;F;1
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;FIRENZE;7197 ;TOSCANA;Disegno industriale;AFAM_Corso Diploma accademico 2L;DESIGN;DISL02;DESIGN DELLA COMUNICAZIONE;F;1
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;PESCARA;34050;ABRUZZO;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;DESIGN DEL PRODOTTO E DELLA COMUNICAZIONE;M;1
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;ROMA;7241 ;LAZIO;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;DESIGN DEL PRODOTTO;F;3
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;ROMA;7241 ;LAZIO;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;DESIGN DEL PRODOTTO;M;2
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;URBINO (PU);7252 ;MARCHE;Disegno industriale;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE GRAFICA ED EDITORIALE;DISL01;PROGETTAZIONE GRAFICA ED EDITORIALE - Illustrazione;F;1
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;URBINO (PU);7252 ;MARCHE;Disegno industriale;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE GRAFICA ED EDITORIALE;DIPL01;PROGETTAZIONE GRAFICA E COMUNICAZIONE VISIVA;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;34890;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN DELLA MODA;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;34890;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN DELLA MODA;F;3
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia della Moda di NAPOLI;NAPOLI;16006;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN DELLA MODA;F;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia della Moda di NAPOLI;NAPOLI;16006;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN DELLA MODA;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Belle Arti Michelangelo di AGRIGENTO;AGRIGENTO;35471;SICILIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Belle Arti Michelangelo di AGRIGENTO;AGRIGENTO;35471;SICILIA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Belle Arti Michelangelo di AGRIGENTO;AGRIGENTO;35471;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;2
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Costume e Moda di MILANO (sede decentrata dell'Accademia di Costume e Moda di ROMA);MILANO;52392;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;FASHION COMMUNICATION & ART DIRECTION;F;3
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Costume e Moda di ROMA;ROMA;12161;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;ALTA MODA, FASHION DESIGN;F;2
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Costume e Moda di ROMA;ROMA;12161;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;ALTA MODA, FASHION DESIGN;M;2
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Costume e Moda di ROMA;ROMA;12161;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;DESIGN DEGLI ACCESSORI;F;5
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Costume e Moda di ROMA;ROMA;12161;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;DESIGN DEGLI ACCESSORI;M;4
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Costume e Moda di ROMA;ROMA;12161;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;FABRICS INNOVATION DESIGN;F;3
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Costume e Moda di ROMA;ROMA;12161;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;FABRICS INNOVATION DESIGN;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Costume e Moda di ROMA;ROMA;12161;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;L’ARTE E IL MESTIERE DEL COSTUMISTA;F;2
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Costume e Moda di ROMA;ROMA;12161;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;MAGLIERIA, CREATIVE KNITWEAR DESIGN;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Costume e Moda di ROMA;ROMA;12161;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;MAGLIERIA, CREATIVE KNITWEAR DESIGN;F;2
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Costume e Moda di ROMA;ROMA;12161;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;COSTUME E MODA;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Costume e Moda di ROMA;ROMA;12161;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;COSTUME E MODA;F;3
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia Internazionale di Teatro di ROMA;ROMA;30555;LAZIO;Arti del teatro;AFAM_Corso Diploma accademico 1L;RECITAZIONE;DADPL02;RECITAZIONE;F;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia Italiana di Arte, Moda e Design - sede di FIRENZE;FIRENZE;15848;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN;F;4
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia Italiana di Arte, Moda e Design - sede di FIRENZE;FIRENZE;15848;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia Italiana di Arte, Moda e Design - sede di FIRENZE;FIRENZE;15848;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;F;6
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia Italiana di Arte, Moda e Design - sede di FIRENZE;FIRENZE;15848;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FOTOGRAFIA;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia Italiana di Arte, Moda e Design - sede di FIRENZE;FIRENZE;15848;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN;F;6
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia Italiana di Arte, Moda e Design - sede di FIRENZE;FIRENZE;15848;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN;M;3
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia Italiana di Arte, Moda e Design - sede di ROMA;ROMA;15850;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;F;3
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;DESIGN DEI MEZZI DI TRASPORTO - Transportation Design;F;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;DESIGN DEI MEZZI DI TRASPORTO - Transportation Design;M;7
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE GRAFICA ED EDITORIALE;DIPL01;DESIGN DELLA COMUNICAZIONE;F;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE GRAFICA ED EDITORIALE;DIPL01;DESIGN DELLA COMUNICAZIONE;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;INTERIOR DESIGN;F;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;PRODUCT DESIGN;F;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto DUOFIN ART - Accademia delle Arti e Nuove Tecnologie di ROMA;ROMA;33531;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di FIRENZE;FIRENZE;33932;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;COMUNICAZIONE PUBBLICITARIA;M;2
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di FIRENZE;FIRENZE;33932;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;COMUNICAZIONE PUBBLICITARIA;F;2
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di FIRENZE;FIRENZE;33932;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN - Interior design;F;5
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di FIRENZE;FIRENZE;33932;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;F;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di MILANO;MILANO;11892;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA - Illustrazione;F;2
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di MILANO;MILANO;11892;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;COMPUTER GENERATED ANIMATION;F;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di MILANO;MILANO;11892;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;COMPUTER GENERATED ANIMATION;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di MILANO;MILANO;11892;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN - Interior design;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di MILANO;MILANO;11892;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN - Interior design;F;10
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di MILANO;MILANO;11892;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN - Product design;F;5
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di MILANO;MILANO;11892;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN - Product design;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di MILANO;MILANO;11892;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN DEL GIOIELLO;F;5
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di MILANO;MILANO;11892;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN DEL GIOIELLO;M;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di MILANO;MILANO;11892;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN DELLA COMUNICAZIONE;F;4
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di MILANO;MILANO;11892;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN DELLA COMUNICAZIONE;M;2
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di MILANO;MILANO;11892;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;F;17
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto Europeo del Design (IED) - sede di MILANO;MILANO;11892;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;M;1
