codice_ente,anno,importo_euro,codice_regione,codice_provincia,codice_comune,denominazione,mese
29401439,2025,313003.77,158.0,65.0,N.A.,ISTITUTO COMPRENSIVO STATALE BELLIZZI,12
29401455,2025,168679.01,49.0,63.0,N.A.,ISTITUTO COMPRENSIVO 35 SCUDILLO CARAFA SALVEMINI,7
29401477,2024,683.2,35.0,19.0,N.A.,ISTITUTO COMPRENSIVO CREMA UNO,2
29401477,2025,162187.9,35.0,19.0,N.A.,ISTITUTO COMPRENSIVO CREMA UNO,12
29401479,2024,56977.8,5.0,19.0,N.A.,ISTITUTO COMPRENSIVO RITA LEVI MONTALCINI,11
29401479,2025,224517.45,5.0,19.0,N.A.,ISTITUTO COMPRENSIVO RITA LEVI MONTALCINI,12
29401481,2024,514363.56,118.0,15.0,N.A.,I.S.I.S. ANTONIO BERNOCCHI,12
29401481,2025,486944.88,118.0,15.0,N.A.,I.S.I.S. ANTONIO BERNOCCHI,12
29401500,2025,42994.799999999996,33.0,108.0,N.A.,ISTITUTO COMPRENSIVO VIA CORREGGIO,3
29401506,2024,55711.04,168.0,15.0,N.A.,ISTITUTO COMPRENSIVO VIALE LEGNANO,8
29401506,2025,253329.86,168.0,15.0,N.A.,ISTITUTO COMPRENSIVO VIALE LEGNANO,12
29401558,2024,19466.3,177.0,18.0,N.A.,ISTITUTO COMPRENSIVO STATALE DI PIAZZA VITTORIO VENETO,5
29401558,2025,161576.5,177.0,18.0,N.A.,ISTITUTO COMPRENSIVO STATALE DI PIAZZA VITTORIO VENETO,12
29401570,2024,42009.31,6.0,25.0,N.A.,ISTITUTO COMPRENSIVO STATALE TINA MERLIN DI BELLUNO,6
29401570,2025,366460.31,6.0,25.0,N.A.,ISTITUTO COMPRENSIVO STATALE TINA MERLIN DI BELLUNO,12
29401574,2025,159394.39,23.0,63.0,N.A.,ISTITUTO COMPRENSIVO FILIPPO PALIZZI,9
29401580,2024,10358.24,39.0,36.0,N.A.,ISTITUTO COMPRENSIVO SAN PROSPERO - MEDOLLA,2
29401580,2025,239923.19,39.0,36.0,N.A.,ISTITUTO COMPRENSIVO SAN PROSPERO - MEDOLLA,12
29401590,2025,77359.04,49.0,63.0,N.A.,ISTITUTO COMPRENSIVO STATALE NICOLINI - DI GIACOMO,7
29401597,2025,167582.2,16.0,63.0,N.A.,ISTITUTO COMPRENSIVO M. POLO - G. GALILEI - DON BOSCO,10
29401627,2024,84527.08,9.0,14.0,N.A.,ISTITUTO COMPRENSIVO MARTINO ANZI,12
29401627,2025,171386.31,9.0,14.0,N.A.,ISTITUTO COMPRENSIVO MARTINO ANZI,12
29401647,2024,35536.97,166.0,15.0,N.A.,ISTITUTO COMPRENSIVO SALVADOR ALLENDE,3
29401647,2025,418892.46,166.0,15.0,N.A.,ISTITUTO COMPRENSIVO SALVADOR ALLENDE,12
29401649,2024,74230.85,146.0,15.0,N.A.,ISTITUTO COMPRENSIVO STATALE PIAZZA LEONARDO DA VINCI,6
29401649,2025,371703.07,146.0,15.0,N.A.,ISTITUTO COMPRENSIVO STATALE PIAZZA LEONARDO DA VINCI,12
29401650,2024,29882.43,166.0,15.0,N.A.,ISTITUTO COMPRENSIVO STATALE TEODORO CROCI,6
29401650,2025,182445.19,166.0,15.0,N.A.,ISTITUTO COMPRENSIVO STATALE TEODORO CROCI,12
29401652,2024,197541.31,146.0,15.0,N.A.,ISTITUTO COMPRENSIVO VIA LINNEO,12
29401652,2025,300053.13,146.0,15.0,N.A.,ISTITUTO COMPRENSIVO VIA LINNEO,12
29401673,2024,7556.87,2.0,15.0,N.A.,ISTITUTO COMPRENSIVO VIA PALESTRO,5
29401673,2025,337897.79,2.0,15.0,N.A.,ISTITUTO COMPRENSIVO VIA PALESTRO,12
29401692,2025,272633.27,1.0,63.0,N.A.,ISTITUTO SUPERIORE BRUNO MUNARI,9
29401698,2025,198191.67,49.0,63.0,N.A.,ISTITUTO COMPRENSIVO PERTINI - 87 DON GUANELLA,6
29401699,2025,259020.15,37.0,65.0,N.A.,ISTITUTO COMPRENSIVO CARDUCCI TREZZA,12
29401703,2024,5634.13,182.0,15.0,N.A.,ISTITUTO COMPRENSIVO EZIO FRANCESCHINI,1
29401703,2025,316556.99,182.0,15.0,N.A.,ISTITUTO COMPRENSIVO EZIO FRANCESCHINI,12
29401728,2024,209868.44,24.0,48.0,N.A.,ISTITUTO COMPRENSIVO LASTRA A SIGNA,12
29401728,2025,217525.4,24.0,48.0,N.A.,ISTITUTO COMPRENSIVO LASTRA A SIGNA,12
29401729,2025,90117.22,33.0,48.0,N.A.,ISTITUTO COMPRENSIVO STATALE DI PONTASSIEVE,3
29401735,2024,51838.65,12.0,74.0,N.A.,SCUOLA SECONDARIA DI PRIMO GRADO BARNABA - BOSCO,8
29402251,2024,167983.49,17.0,87.0,N.A.,ISTITUTO ISTRUZIONE SUPERIORE E.FERMI - GUTTUSO,6
29402251,2025,611049.22,17.0,87.0,N.A.,ISTITUTO ISTRUZIONE SUPERIORE E.FERMI - GUTTUSO,12
29402257,2025,104991.84999999999,33.0,63.0,N.A.,ISTITUTO COMPRENSIVO STATALE NOVIO ATELLANO,7
29402687,2024,60750.92,6.0,38.0,N.A.,ISTITUTO COMPRENSIVO COMACCHIO,8
29402687,2025,206493.48,6.0,38.0,N.A.,ISTITUTO COMPRENSIVO COMACCHIO,12
29534612,2024,150954.05,56.0,54.0,N.A.,ISTITUTO COMPRENSIVO UMBERTIDE MONTONE PIETRALUNGA,12
29534612,2025,179092.86,56.0,54.0,N.A.,ISTITUTO COMPRENSIVO UMBERTIDE MONTONE PIETRALUNGA,12
29535022,2024,20491.78,12.0,39.0,N.A.,CENTRO PROVINCIALE PER L'ISTRUZIONE DEGLI ADULTI RAVENNA,6
29535022,2025,192981.92,12.0,39.0,N.A.,CENTRO PROVINCIALE PER L'ISTRUZIONE DEGLI ADULTI RAVENNA,12
29926223,2025,253480.51,4.0,38.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE F.LLI TADDIA,9
29928460,2025,357451.03,10.0,39.0,N.A.,LICEO TORRICELLI - BALLARDINI,8
29929063,2024,18878.940000000002,12.0,31.0,N.A.,CENTRO PROVINCIALE ISTRUZIONE ADULTI 1 GORIZIA,6
29929063,2025,97359.19,12.0,31.0,N.A.,CENTRO PROVINCIALE ISTRUZIONE ADULTI 1 GORIZIA,10
29930784,2024,4004.1800000000003,32.0,37.0,N.A.,CPIA 1 BOLOGNA - IMOLA,12
29930784,2025,155145.26,32.0,37.0,N.A.,CPIA 1 BOLOGNA - IMOLA,12
29931362,2025,157054.46,26.0,50.0,N.A.,CENTRO PROVINCIALE ISTRUZIONE ADULTI 1 PISA,7
29934605,2024,66563.81999999999,6.0,32.0,N.A.,CENTRO PROVINCIALE PER L'ISTRUZIONE DEGLI ADULTI DI TRIESTE,10
29934605,2025,115560.08,6.0,32.0,N.A.,CENTRO PROVINCIALE PER L'ISTRUZIONE DEGLI ADULTI DI TRIESTE,12
29936404,2024,159778.7,45.0,14.0,N.A.,ISTITUTO DI ISTRUNZIONE SUPERIORE P.L.NERVI - G.FERRARI,12
29936404,2025,229863.15,45.0,14.0,N.A.,ISTITUTO DI ISTRUNZIONE SUPERIORE P.L.NERVI - G.FERRARI,12
29936405,2025,74191.12,45.0,14.0,N.A.,ISTITUTO COMPRENSIVO STATALE 2 DAMIANI,10
29936406,2024,120332.14,18.0,14.0,N.A.,ISTITUTO PROFESSIONALE CROTTO CAURGA,10
29936406,2025,441950.57,18.0,14.0,N.A.,ISTITUTO PROFESSIONALE CROTTO CAURGA,12
29936409,2024,31021.190000000002,45.0,14.0,N.A.,CPIA 1 SONDRIO,5
29936409,2025,207929.74,45.0,14.0,N.A.,CPIA 1 SONDRIO,12
29939280,2025,60674.13,14.0,34.0,N.A.,ISTITUTO DI ISTRUZIONE SECONDARIA SUPERIORE BERENINI,1
29939284,2025,77075.0,32.0,34.0,N.A.,ISTITUTO STATALE ISTRUZIONE SECONDARIA SUPERIORE MAGNAGHI - SOLARI,2
29940091,2025,81027.75,78.0,70.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE G.BOCCARDI,3
29940094,2024,118704.70000000001,78.0,70.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE ALFANO DA TERMOLI,6
29940094,2025,435821.98000000004,78.0,70.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE ALFANO DA TERMOLI,12
29940097,2024,276167.72,78.0,70.0,N.A.,ISTITUTO ISTRUZIONE SUPERIORE E. MAJORANA,7
29940097,2025,295567.76,78.0,70.0,N.A.,ISTITUTO ISTRUZIONE SUPERIORE E. MAJORANA,12
29940101,2024,146867.92,46.0,70.0,N.A.,ISTITUTO OMNICOMPRENSIVO SAMMY BASSO,7
29940101,2025,145824.22,46.0,70.0,N.A.,ISTITUTO OMNICOMPRENSIVO SAMMY BASSO,12
29942588,2024,41102.87,33.0,93.0,N.A.,CENTRO PROVINCIALE ISTRUZIONE ADULTI CPIA 1 PORDENONE,12
29942588,2025,301797.63,33.0,93.0,N.A.,CENTRO PROVINCIALE ISTRUZIONE ADULTI CPIA 1 PORDENONE,11
29942765,2024,7068.469999999999,32.0,33.0,N.A.,CENTRO PROVINCIALE PER L'ISTRUZIONE DEGLI ADULTI 1 PIACENZA,2
29942765,2025,136777.68,32.0,33.0,N.A.,CENTRO PROVINCIALE PER L'ISTRUZIONE DEGLI ADULTI 1 PIACENZA,11
29943490,2025,403787.93,27.0,68.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE LUCA DA PENNE - MARIO DEI FIORI,12
29943491,2024,196858.99,28.0,68.0,N.A.,"LICEO ARTISTICO MUSICALE E COREUTICO """" MISTICONI BELLISARIO",6
29943491,2025,649162.74,28.0,68.0,N.A.,"LICEO ARTISTICO MUSICALE E COREUTICO """" MISTICONI BELLISARIO",12
29945307,2024,183024.67,33.0,35.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE BLAISE PASCAL,11
29945307,2025,434265.91,33.0,35.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE BLAISE PASCAL,12
29945837,2025,4537.67,54.0,37.0,N.A.,ISTITUTO COMPRENSIVO N. 1 SAN LAZZARO DI SAVENA,1
29945838,2024,104135.32,54.0,37.0,N.A.,ISTITUTO COMPRENSIVO N.2 SAN LAZZARO DI SAVENA,9
29945838,2025,285847.49,54.0,37.0,N.A.,ISTITUTO COMPRENSIVO N.2 SAN LAZZARO DI SAVENA,12
29946927,2024,11681.99,23.0,54.0,N.A.,ISTITUTO COMPRENSIVO GUALDO TADINO - CASACASTALDA,6
29946927,2025,428895.64,23.0,54.0,N.A.,ISTITUTO COMPRENSIVO GUALDO TADINO - CASACASTALDA,12
29950837,2024,27744.31,17.0,46.0,N.A.,CENTRO PROVINCIALE PER L'ISTRUZIONE DEGLI ADULTI DI LUCCA,6
29950837,2025,209489.99,17.0,46.0,N.A.,CENTRO PROVINCIALE PER L'ISTRUZIONE DEGLI ADULTI DI LUCCA,12
29952178,2024,121570.02,3.0,70.0,N.A.,ISTITUTO COMPRENSIVO F. AMATUZIO - PALLOTTA,8
29952178,2025,204556.6,3.0,70.0,N.A.,ISTITUTO COMPRENSIVO F. AMATUZIO - PALLOTTA,11
29952181,2024,85619.27,6.0,70.0,N.A.,ISTITUTO COMPRENSIVO COLOZZA,9
29952181,2025,102095.47,6.0,70.0,N.A.,ISTITUTO COMPRENSIVO COLOZZA,12
29952184,2024,26871.24,6.0,70.0,N.A.,ISTITUTO COMPRENSIVO STATALE I. PETRONE,7
29952184,2025,204694.69,6.0,70.0,N.A.,ISTITUTO COMPRENSIVO STATALE I. PETRONE,12
29952188,2024,80375.88,6.0,70.0,N.A.,ISTITUTO COMPRENSIVO D'OVIDIO,5
29952188,2025,156467.79,6.0,70.0,N.A.,ISTITUTO COMPRENSIVO D'OVIDIO,12
29953467,2025,393043.06,12.0,40.0,N.A.,ISTITUTO PROFESSIONALE RUFFILLI,12
29953486,2024,364875.36,12.0,40.0,N.A.,ISTITUTO TECNICO SAFFI/ALBERTI,11
29953486,2025,239644.29,12.0,40.0,N.A.,ISTITUTO TECNICO SAFFI/ALBERTI,12
29958033,2024,156186.8,61.0,14.0,N.A.,ISTITUTO TECNICO A. DE SIMONI - M. QUADRIO,12
29958033,2025,346919.06,61.0,14.0,N.A.,ISTITUTO TECNICO A. DE SIMONI - M. QUADRIO,12
29958887,2024,300716.61,40.0,36.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE ELSA MORANTE,12
29958887,2025,474940.51,40.0,36.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE ELSA MORANTE,12
29960180,2025,172848.84,36.0,19.0,N.A.,CPIA 1 CREMONA,9
29970369,2025,102636.61,129.0,30.0,N.A.,ISTITUTO COMPRENSIVO UDINE VI,3
29970383,2024,1183.02,129.0,30.0,N.A.,CPIA 1 UDINE,1
29970383,2025,201141.97,129.0,30.0,N.A.,CPIA 1 UDINE,12
29970688,2025,231384.29,86.0,26.0,N.A.,"CPIA """"ALBERTO MANZI"""" DI TREVISO",3
29971519,2024,153433.39,23.0,36.0,N.A.,ISTITUTO COMPRENSIVO SUPERIORE F.CORNI LICEO E TECNICO,6
29971519,2025,654973.6,23.0,36.0,N.A.,ISTITUTO COMPRENSIVO SUPERIORE F.CORNI LICEO E TECNICO,12
29973864,2024,36032.61,133.0,12.0,N.A.,CPIA 2 VARESE TULLIO DE MAURO,10
29973864,2025,198768.36,133.0,12.0,N.A.,CPIA 2 VARESE TULLIO DE MAURO,12
29974910,2024,95584.82,116.0,65.0,N.A.,LICEO ARTISTICO SABATINI - MENNA,6
29974910,2025,378175.26,116.0,65.0,N.A.,LICEO ARTISTICO SABATINI - MENNA,12
29976692,2025,230604.17,20.0,63.0,N.A.,ISTITUTO COMPRENSIVO MARCONI - TORRICELLI,10
29976694,2025,628138.89,49.0,63.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE ARCHIMEDE,9
29976701,2025,229603.75,49.0,63.0,N.A.,ISTITUTO COMPRENSIVO 76 F. MASTRIANI - BONGHI,9
29976743,2025,318962.98,49.0,63.0,N.A.,ISTITUTO COMPRENSIVO STATALE 13 IGNAZIO DI LOYOLA,7
29992099,2024,67698.33,29.0,17.0,N.A.,CPIA 1 BRESCIA,11
29992099,2025,315102.05,29.0,17.0,N.A.,CPIA 1 BRESCIA,12
30259585,2024,69509.05,6.0,37.0,N.A.,CPIA 2 EDUARD C. LINDEMAN,2
30259585,2025,1145944.1300000001,6.0,37.0,N.A.,CPIA 2 EDUARD C. LINDEMAN,12
30540227,2024,56386.16,3.0,77.0,N.A.,ISTITUTO COMPRENSIVO PITAGORA,8
30540227,2025,253732.34,3.0,77.0,N.A.,ISTITUTO COMPRENSIVO PITAGORA,12
30540228,2025,5499.18,30.0,77.0,N.A.,ISTITUTO COMPRENSIVO VALSINNI - TURSI,1
30540229,2024,118515.43,3.0,77.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE BERNALDA FERRANDINA,4
30540229,2025,633316.07,3.0,77.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE BERNALDA FERRANDINA,11
30542852,2024,665.7,23.0,94.0,N.A.,CENTRO PROVINCIALE ISTRUZIONE ADULTI ISERNIA,1
30542852,2025,125080.64,23.0,94.0,N.A.,CENTRO PROVINCIALE ISTRUZIONE ADULTI ISERNIA,12
30546373,2024,32776.44,86.0,63.0,N.A.,ISTITUTO COMPRENSIVO GIAN BATTISTA DELLA PORTA,6
30546373,2025,219393.27,86.0,63.0,N.A.,ISTITUTO COMPRENSIVO GIAN BATTISTA DELLA PORTA,12
30546470,2024,5790.469999999999,31.0,8.0,N.A.,CPIA PROVINCIA DI IMPERIA,7
30546470,2025,104878.12,31.0,8.0,N.A.,CPIA PROVINCIA DI IMPERIA,12
30546933,2024,209226.08000000002,1.0,110.0,N.A.,CENTRO PROVINCIALE PER L'ISTRUZIONE DEGLI ADULTI GINO STRADA,12
30546933,2025,264493.32,1.0,110.0,N.A.,CENTRO PROVINCIALE PER L'ISTRUZIONE DEGLI ADULTI GINO STRADA,12
30550035,2024,75814.94,18.0,117.0,N.A.,CPIA 2 SERRAMANNA-ORISTANO,12
30550035,2025,286147.74,18.0,117.0,N.A.,CPIA 2 SERRAMANNA-ORISTANO,12
30552696,2024,1766.24,10.0,101.0,N.A.,CENTRO PROVINCIALE ISTRUZIONE ADULTI CROTONE,6
30552696,2025,199476.83,10.0,101.0,N.A.,CENTRO PROVINCIALE ISTRUZIONE ADULTI CROTONE,12
30554624,2024,3911.06,15.0,11.0,N.A.,CENTRO PROVINCIALE PER L'ISTRUZIONE DEGLI ADULTI LA SPEZIA,1
30554624,2025,334299.76,15.0,11.0,N.A.,CENTRO PROVINCIALE PER L'ISTRUZIONE DEGLI ADULTI LA SPEZIA,12
30557332,2024,18375.62,20.0,35.0,N.A.,CPIA REGGIO NORD,10
30557332,2025,262202.5,20.0,35.0,N.A.,CPIA REGGIO NORD,12
30557726,2024,44396.72,15.0,37.0,N.A.,CPIA CASTIGLIONE D.P. - VERGATO,3
30557726,2025,164159.38999999998,15.0,37.0,N.A.,CPIA CASTIGLIONE D.P. - VERGATO,12
30557728,2024,17606.13,6.0,37.0,N.A.,ISTITUTO COMPRENSIVO N.22 BOLOGNA,8
30557728,2025,211162.04,6.0,37.0,N.A.,ISTITUTO COMPRENSIVO N.22 BOLOGNA,11
30558702,2025,53877.18,108.0,15.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE ARGENTIA - MAJORANA,1
30560840,2024,247227.21000000002,9.0,88.0,N.A.,ISTITUTO D'ISTRUZIONE SUPERIORE G.B. VICO-UMBERTO I-R. GAGLIARDI,9
30560840,2025,490390.43,9.0,88.0,N.A.,ISTITUTO D'ISTRUZIONE SUPERIORE G.B. VICO-UMBERTO I-R. GAGLIARDI,12
30564024,2025,120611.88,59.0,70.0,N.A.,CPIA MAESTRO ALBERTO MANZI,11
30564179,2024,181548.19,42.0,97.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE MEDARDO ROSSO,10
30564179,2025,526472.06,42.0,97.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE MEDARDO ROSSO,12
30567724,2024,65690.97,27.0,34.0,N.A.,CENTRO PROVINCIALE PER L'ISTRUZIONE DEGLI ADULTI DI PARMA,12
30567724,2025,347810.88,27.0,34.0,N.A.,CENTRO PROVINCIALE PER L'ISTRUZIONE DEGLI ADULTI DI PARMA,12
30569800,2024,127016.53,74.0,58.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE ELIANO - LUZZATTI,11
30569800,2025,282674.83,74.0,58.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE ELIANO - LUZZATTI,12
30570397,2025,87514.17,41.0,29.0,N.A.,CENTRO PROVINCIALE ISTRUZIONE ADULTI DI ROVIGO,9
30571282,2024,234664.52,23.0,114.0,N.A.,"ISTITUTO ISTRUZIONE SUPERIORE """"SEBASTIANO SATTA",12
30571282,2025,442615.97,23.0,114.0,N.A.,"ISTITUTO ISTRUZIONE SUPERIORE """"SEBASTIANO SATTA",12
30571478,2025,185139.4,6.0,25.0,N.A.,CPIA DI BELLUNO,12
30574109,2025,15155.34,49.0,66.0,N.A.,CPIA L'AQUILA,2
30574597,2024,79617.84999999999,8.0,38.0,N.A.,CENTRO PROVINCIALE ISTRUZIONE ADULTI CPIA FERRARA,12
30574597,2025,125007.05,8.0,38.0,N.A.,CENTRO PROVINCIALE ISTRUZIONE ADULTI CPIA FERRARA,12
30574891,2024,33059.9,15.0,61.0,N.A.,ISTITUTO COMPRENSIVO FIERAMOSCA MARTUCCI,7
30574891,2025,100044.55,15.0,61.0,N.A.,ISTITUTO COMPRENSIVO FIERAMOSCA MARTUCCI,11
30585250,2025,343688.92,127.0,12.0,N.A.,LICEO SCIENTIFICO CURIE,7
30585763,2024,12983.619999999999,116.0,24.0,N.A.,CENTRO PROVINCIALE PER L' ISTRUZIONE DEGLI ADULTI DI VICENZA,2
30585763,2025,380668.22,116.0,24.0,N.A.,CENTRO PROVINCIALE PER L' ISTRUZIONE DEGLI ADULTI DI VICENZA,12
30586131,2025,390337.37,99.0,65.0,N.A.,ISTITUTO COMPRENSIVO PICENTIA,10
30586645,2024,23503.04,25.0,10.0,N.A.,CPIA CENTRO PONENTE,12
30586645,2025,257523.05,25.0,10.0,N.A.,CPIA CENTRO PONENTE,12
30587513,2025,238457.36000000002,41.0,63.0,N.A.,ISTITUTO SUPERIORE STATALE CARLO LEVI,10
30587517,2025,551625.8099999999,41.0,63.0,N.A.,ISTITUTO COMPRENSIVO SAN ROCCO - D'AZEGLIO,12
30596857,2024,111730.20999999999,272.0,1.0,N.A.,ISTITUTO COMPRENSIVO TORINO II,9
30596857,2025,342657.05,272.0,1.0,N.A.,ISTITUTO COMPRENSIVO TORINO II,12
30862963,2024,229475.87,45.0,14.0,N.A.,ISTITUTO SUPERIORE SARACENO - ROMEGIALLI DI MORBEGNO,12
30862963,2025,246212.53,45.0,14.0,N.A.,ISTITUTO SUPERIORE SARACENO - ROMEGIALLI DI MORBEGNO,12
30863258,2025,122610.33,11.0,87.0,N.A.,ISTITUTO SUPERIORE SECUSIO,3
30863259,2024,73049.13,11.0,87.0,N.A.,ISTITUTO SUPERIORE MAJORANA - ARCOLEO,5
30863259,2025,516139.24,11.0,87.0,N.A.,ISTITUTO SUPERIORE MAJORANA - ARCOLEO,12
30864837,2024,37501.9,18.0,99.0,N.A.,ISTITUTO STATALE DI ISTRUZIONE SUPERIORE L. EINAUDI - R. MOLARI,4
30864837,2025,592150.67,18.0,99.0,N.A.,ISTITUTO STATALE DI ISTRUZIONE SUPERIORE L. EINAUDI - R. MOLARI,12
30866728,2025,3254.35,12.0,40.0,N.A.,ISTITUTO COMPRENSIVO N. 2 - FORLI',1
30866729,2025,198676.03,12.0,40.0,N.A.,ISTITUTO COMPRENSIVO N. 4 ANNALENA TONELLI,11
30867648,2024,34186.590000000004,236.0,1.0,N.A.,ISTITUTO COMPRENSIVO SAN BENIGNO CANAVESE,11
30867648,2025,140691.33,236.0,1.0,N.A.,ISTITUTO COMPRENSIVO SAN BENIGNO CANAVESE,11
30868339,2025,65378.2,1.0,63.0,N.A.,ISTITUTO COMPRENSIVO 3 DON LORENZO MILANI - CAPASSO,9
30872984,2024,10777.01,78.0,4.0,N.A.,ISTITUTO COMPRENSIVO CUNEO VIA SOBRERO,3
30872984,2025,209545.84,78.0,4.0,N.A.,ISTITUTO COMPRENSIVO CUNEO VIA SOBRERO,12
30873174,2024,112014.12,137.0,79.0,N.A.,"ITT """"MALAFARINA"""" SOVERATO",7
30873174,2025,505916.23000000004,137.0,79.0,N.A.,"ITT """"MALAFARINA"""" SOVERATO",12
30874512,2025,239768.27,272.0,1.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE GOBETTI MARCHESINI CASALE ARDUINO,2
30875816,2025,236353.77,119.0,78.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE LEONARDO DA VINCI,7
30875817,2025,189169.91,119.0,78.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE L. S. - ISA - IPSIA,9
30948286,2024,67648.03,53.0,82.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE EINAUDI - PARETO,4
30948286,2025,480266.08999999997,53.0,82.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE EINAUDI - PARETO,12
31400832,2025,471277.33,12.0,40.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE BARACCA,12
31403933,2025,72877.62,78.0,65.0,N.A.,V ISTITUTO COMPRENSIVO NOCERA INFERIORE,8
31403937,2025,202727.32,78.0,65.0,N.A.,IV ISTITUTO COMPRENSIVO STATALE ILARIA ALPI,10
31405816,2025,240896.8,49.0,63.0,N.A.,ISTITUTO COMPRENSIVO STATALE MADONNA ASSUNTA,9
31405828,2024,94253.68000000001,70.0,63.0,N.A.,POLO LICEALE SALVATORE DI GIACOMO,7
31405828,2025,607894.8,70.0,63.0,N.A.,POLO LICEALE SALVATORE DI GIACOMO,12
31674283,2024,40038.59,24.0,3.0,N.A.,ISTITUTO COMPRENSIVO BORGOMANERO 1,7
31674283,2025,234104.25,24.0,3.0,N.A.,ISTITUTO COMPRENSIVO BORGOMANERO 1,12
31686878,2024,93220.52,66.0,1.0,N.A.,ISTITUTO COMPRENSIVO DI CASTELLAMONTE,11
31686878,2025,254615.26,66.0,1.0,N.A.,ISTITUTO COMPRENSIVO DI CASTELLAMONTE,12
31705874,2024,44160.59,272.0,1.0,N.A.,ISTITUTO COMPRENSIVO C. ALVARO - P. GOBETTI,6
31705874,2025,195345.15,272.0,1.0,N.A.,ISTITUTO COMPRENSIVO C. ALVARO - P. GOBETTI,12
31705877,2025,127687.09999999999,272.0,1.0,N.A.,ISTITUTO COMPRENSIVO STATALE EZIO BOSSO,10
31918689,2024,105317.26,15.0,56.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE ALESSANDRO FARNESE - CAPRAROLA,12
31918689,2025,278328.98,15.0,56.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE ALESSANDRO FARNESE - CAPRAROLA,12
31918690,2025,468785.9,45.0,56.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE A. MEUCCI,8
31920346,2024,11893.279999999999,36.0,72.0,N.A.,LICEO MAJORANA LATERZA,3
31920346,2025,464817.5,36.0,72.0,N.A.,LICEO MAJORANA LATERZA,12
31920808,2024,122419.58,6.0,37.0,N.A.,ISTITUTO ISTRUZIONE SUPERIORE CRESCENZI - PACINOTTI - SIRANI,6
31920808,2025,324102.48,6.0,37.0,N.A.,ISTITUTO ISTRUZIONE SUPERIORE CRESCENZI - PACINOTTI - SIRANI,12
31921422,2024,242894.61000000002,21.0,42.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE MARCONI PIERALISI,12
31921422,2025,535363.83,21.0,42.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE MARCONI PIERALISI,12
31921785,2024,81583.02,60.0,71.0,N.A.,ISTITUTO COMPRENSIVO RODARI - ALIGHIERI - SPALATRO,12
31921785,2025,278198.22000000003,60.0,71.0,N.A.,ISTITUTO COMPRENSIVO RODARI - ALIGHIERI - SPALATRO,12
31923600,2025,352298.8,30.0,20.0,N.A.,ISTITUTO SUPERIORE BONOMI - MAZZOLARI,10
31925969,2024,213728.41999999998,127.0,12.0,N.A.,ISTITUTO TECNICO ECONOMICO EUGENIO MONTALE,12
31925969,2025,279472.45999999996,127.0,12.0,N.A.,ISTITUTO TECNICO ECONOMICO EUGENIO MONTALE,12
31926492,2024,123463.13,24.0,16.0,N.A.,ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANO CESARE PESENTI,6
31926492,2025,341348.62,24.0,16.0,N.A.,ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANO CESARE PESENTI,12
31927177,2024,283141.66,110.0,18.0,N.A.,ISTITUTO ISTRUZIONE SUPERIORE L. COSSA,6
31927177,2025,631293.34,110.0,18.0,N.A.,ISTITUTO ISTRUZIONE SUPERIORE L. COSSA,12
31928215,2024,126972.51,146.0,15.0,N.A.,ISTITUTO COMPRENSIVO G. B. PERASSO,2
31928215,2025,456447.54,146.0,15.0,N.A.,ISTITUTO COMPRENSIVO G. B. PERASSO,12
31996356,2025,260231.4,50.0,118.0,N.A.,ISTITUTO DI ISTRUZIONE SUPERIORE EINAUDI,9
32441972,2024,68137.21,28.0,38.0,N.A.,ISTITUTO COMPRENSIVO TERRE DEL RENO,12
32441972,2025,229473.91,28.0,38.0,N.A.,ISTITUTO COMPRENSIVO TERRE DEL RENO,12
