FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EURO_LABOUR_STATUS,Condizione lavorativa europea,CITIZENSHIP,Cittadinanza,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_SEX,Sesso (NOTE_SEX),NOTE_AGE,Età (NOTE_AGE),NOTE_EURO_LABOUR_STATUS,Condizione lavorativa europea (NOTE_EURO_LABOUR_STATUS),NOTE_CITIZENSHIP,Cittadinanza (NOTE_CITIZENSHIP),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2022-Q2,1031.245,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2022-Q3,968.68,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2022-Q4,921.74,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023-Q1,863.96,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023-Q2,824.02,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023-Q3,918.543,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023-Q4,774.502,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024-Q1,800.783,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024-Q2,797.842,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024-Q3,961.491,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024-Q4,873.086,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2025-Q1,782.217,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2025-Q2,652.559,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2022-Q2,1545.485,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2022-Q3,1489.969,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2022-Q4,1485.844,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2023-Q1,1401.709,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2023-Q2,1336.223,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2023-Q3,1405.577,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2023-Q4,1317.52,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2024-Q1,1298.026,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2024-Q2,1235.221,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2024-Q3,1364.769,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2024-Q4,1311.822,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2025-Q1,1244.615,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2025-Q2,1070.708,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2022-Q2,522.973,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2022-Q3,527.597,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2022-Q4,571.633,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2023-Q1,542.394,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2023-Q2,518.274,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2023-Q3,495.308,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2023-Q4,552.321,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2024-Q1,503.55,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2024-Q2,442.14,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2024-Q3,408.904,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2024-Q4,445.348,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2025-Q1,474.662,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2025-Q2,418.854,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2022-Q2,1176.543,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2022-Q3,1020.09,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2022-Q4,967.053,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023-Q1,900.203,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023-Q2,854.567,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023-Q3,953.33,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023-Q4,803.734,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024-Q1,828.753,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024-Q2,827.802,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024-Q3,995.678,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024-Q4,897.65,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2025-Q1,796.729,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2025-Q2,674.564,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2022-Q2,1699.516,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2022-Q3,1547.687,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2022-Q4,1538.685,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2023-Q1,1442.598,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2023-Q2,1372.841,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2023-Q3,1448.637,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2023-Q4,1356.054,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2024-Q1,1332.303,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2024-Q2,1269.942,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2024-Q3,1404.582,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2024-Q4,1342.998,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2025-Q1,1271.391,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2025-Q2,1093.418,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2022-Q2,736.274,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2022-Q3,730.217,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2022-Q4,759.424,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2023-Q1,778.883,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2023-Q2,691.864,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2023-Q3,690.926,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2023-Q4,759.073,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2024-Q1,713.325,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2024-Q2,625.254,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2024-Q3,568.26,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2024-Q4,613.426,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2025-Q1,673.343,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2025-Q2,584.994,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,TOTAL,Totale,2022-Q2,1793.945,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,TOTAL,Totale,2022-Q3,1620.188,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,TOTAL,Totale,2022-Q4,1540.06,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023-Q1,1459.665,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023-Q2,1401.438,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023-Q3,1501.119,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023-Q4,1327.756,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024-Q1,1376.698,,,,,,,,,,,,,,,,,,,,,,
Q,Trimestrale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024-Q2,1373.449,,,,,,,,,,,,,,,,,,,,,,
