ANNO;CL_ETA';COD_QUALIFICA;DESC_QUALIFICA;AREA_SD;N_PERS_DR
2014;>= 65;3RU;Ricercatore a tempo indeterminato;06 - Scienze mediche;31
2014;30 - 34;3RU;Ricercatore a tempo indeterminato;07 - Scienze agrarie e veterinarie;18
2014;35 - 39;3RU;Ricercatore a tempo indeterminato;07 - Scienze agrarie e veterinarie;189
2014;40 - 44;3RU;Ricercatore a tempo indeterminato;07 - Scienze agrarie e veterinarie;292
2014;45 - 49;3RU;Ricercatore a tempo indeterminato;07 - Scienze agrarie e veterinarie;284
2014;50 - 54;3RU;Ricercatore a tempo indeterminato;07 - Scienze agrarie e veterinarie;196
2014;55 - 59;3RU;Ricercatore a tempo indeterminato;07 - Scienze agrarie e veterinarie;146
2014;60 - 64;3RU;Ricercatore a tempo indeterminato;07 - Scienze agrarie e veterinarie;52
2014;>= 65;3RU;Ricercatore a tempo indeterminato;07 - Scienze agrarie e veterinarie;4
2014;30 - 34;3RU;Ricercatore a tempo indeterminato;08 - Ingegneria civile e Architettura;14
2014;35 - 39;3RU;Ricercatore a tempo indeterminato;08 - Ingegneria civile e Architettura;159
2014;40 - 44;3RU;Ricercatore a tempo indeterminato;08 - Ingegneria civile e Architettura;285
2014;45 - 49;3RU;Ricercatore a tempo indeterminato;08 - Ingegneria civile e Architettura;344
2014;50 - 54;3RU;Ricercatore a tempo indeterminato;08 - Ingegneria civile e Architettura;251
2014;55 - 59;3RU;Ricercatore a tempo indeterminato;08 - Ingegneria civile e Architettura;127
2014;60 - 64;3RU;Ricercatore a tempo indeterminato;08 - Ingegneria civile e Architettura;79
2014;>= 65;3RU;Ricercatore a tempo indeterminato;08 - Ingegneria civile e Architettura;10
2014;30 - 34;3RU;Ricercatore a tempo indeterminato;09 - Ingegneria industriale e dell'informazione;63
2014;35 - 39;3RU;Ricercatore a tempo indeterminato;09 - Ingegneria industriale e dell'informazione;424
2014;40 - 44;3RU;Ricercatore a tempo indeterminato;09 - Ingegneria industriale e dell'informazione;584
2014;45 - 49;3RU;Ricercatore a tempo indeterminato;09 - Ingegneria industriale e dell'informazione;297
2014;50 - 54;3RU;Ricercatore a tempo indeterminato;09 - Ingegneria industriale e dell'informazione;111
2014;55 - 59;3RU;Ricercatore a tempo indeterminato;09 - Ingegneria industriale e dell'informazione;69
2014;60 - 64;3RU;Ricercatore a tempo indeterminato;09 - Ingegneria industriale e dell'informazione;33
2014;>= 65;3RU;Ricercatore a tempo indeterminato;09 - Ingegneria industriale e dell'informazione;2
2014;30 - 34;3RU;Ricercatore a tempo indeterminato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;16
2014;35 - 39;3RU;Ricercatore a tempo indeterminato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;213
2014;40 - 44;3RU;Ricercatore a tempo indeterminato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;402
2014;45 - 49;3RU;Ricercatore a tempo indeterminato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;466
2014;50 - 54;3RU;Ricercatore a tempo indeterminato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;340
2014;55 - 59;3RU;Ricercatore a tempo indeterminato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;198
2014;60 - 64;3RU;Ricercatore a tempo indeterminato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;180
2014;>= 65;3RU;Ricercatore a tempo indeterminato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;14
2014;30 - 34;3RU;Ricercatore a tempo indeterminato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;18
2014;35 - 39;3RU;Ricercatore a tempo indeterminato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;236
2014;40 - 44;3RU;Ricercatore a tempo indeterminato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;484
2014;45 - 49;3RU;Ricercatore a tempo indeterminato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;388
2014;50 - 54;3RU;Ricercatore a tempo indeterminato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;234
2014;55 - 59;3RU;Ricercatore a tempo indeterminato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;149
2014;60 - 64;3RU;Ricercatore a tempo indeterminato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;128
2014;>= 65;3RU;Ricercatore a tempo indeterminato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;8
2014;30 - 34;3RU;Ricercatore a tempo indeterminato;12 - Scienze giuridiche;46
2014;35 - 39;3RU;Ricercatore a tempo indeterminato;12 - Scienze giuridiche;421
2014;40 - 44;3RU;Ricercatore a tempo indeterminato;12 - Scienze giuridiche;507
2014;45 - 49;3RU;Ricercatore a tempo indeterminato;12 - Scienze giuridiche;356
2014;50 - 54;3RU;Ricercatore a tempo indeterminato;12 - Scienze giuridiche;171
2014;55 - 59;3RU;Ricercatore a tempo indeterminato;12 - Scienze giuridiche;104
2014;60 - 64;3RU;Ricercatore a tempo indeterminato;12 - Scienze giuridiche;91
2014;>= 65;3RU;Ricercatore a tempo indeterminato;12 - Scienze giuridiche;10
2014;30 - 34;3RU;Ricercatore a tempo indeterminato;13 - Scienze economiche e statistiche;63
2014;35 - 39;3RU;Ricercatore a tempo indeterminato;13 - Scienze economiche e statistiche;453
2014;40 - 44;3RU;Ricercatore a tempo indeterminato;13 - Scienze economiche e statistiche;456
2014;45 - 49;3RU;Ricercatore a tempo indeterminato;13 - Scienze economiche e statistiche;291
2014;50 - 54;3RU;Ricercatore a tempo indeterminato;13 - Scienze economiche e statistiche;129
2014;55 - 59;3RU;Ricercatore a tempo indeterminato;13 - Scienze economiche e statistiche;72
2014;60 - 64;3RU;Ricercatore a tempo indeterminato;13 - Scienze economiche e statistiche;34
2014;>= 65;3RU;Ricercatore a tempo indeterminato;13 - Scienze economiche e statistiche;3
2014;30 - 34;3RU;Ricercatore a tempo indeterminato;14 - Scienze politiche e sociali;7
2014;35 - 39;3RU;Ricercatore a tempo indeterminato;14 - Scienze politiche e sociali;104
2014;40 - 44;3RU;Ricercatore a tempo indeterminato;14 - Scienze politiche e sociali;188
2014;45 - 49;3RU;Ricercatore a tempo indeterminato;14 - Scienze politiche e sociali;176
2014;50 - 54;3RU;Ricercatore a tempo indeterminato;14 - Scienze politiche e sociali;99
2014;55 - 59;3RU;Ricercatore a tempo indeterminato;14 - Scienze politiche e sociali;45
2014;60 - 64;3RU;Ricercatore a tempo indeterminato;14 - Scienze politiche e sociali;35
2014;>= 65;3RU;Ricercatore a tempo indeterminato;14 - Scienze politiche e sociali;4
2014;25 - 29;4AR;Titolare di assegno di ricerca;01 - Scienze matematiche e informatiche;157
2014;30 - 34;4AR;Titolare di assegno di ricerca;01 - Scienze matematiche e informatiche;284
2014;35 - 39;4AR;Titolare di assegno di ricerca;01 - Scienze matematiche e informatiche;117
2014;40 - 44;4AR;Titolare di assegno di ricerca;01 - Scienze matematiche e informatiche;49
2014;45 - 49;4AR;Titolare di assegno di ricerca;01 - Scienze matematiche e informatiche;13
2014;50 - 54;4AR;Titolare di assegno di ricerca;01 - Scienze matematiche e informatiche;4
2014;55 - 59;4AR;Titolare di assegno di ricerca;01 - Scienze matematiche e informatiche;1
2014;< 25;4AR;Titolare di assegno di ricerca;02 - Scienze fisiche;5
2014;25 - 29;4AR;Titolare di assegno di ricerca;02 - Scienze fisiche;208
2014;30 - 34;4AR;Titolare di assegno di ricerca;02 - Scienze fisiche;417
2014;35 - 39;4AR;Titolare di assegno di ricerca;02 - Scienze fisiche;224
2014;40 - 44;4AR;Titolare di assegno di ricerca;02 - Scienze fisiche;87
2014;45 - 49;4AR;Titolare di assegno di ricerca;02 - Scienze fisiche;17
2014;50 - 54;4AR;Titolare di assegno di ricerca;02 - Scienze fisiche;9
2014;60 - 64;4AR;Titolare di assegno di ricerca;02 - Scienze fisiche;1
2014;< 25;4AR;Titolare di assegno di ricerca;03 - Scienze chimiche;2
2014;25 - 29;4AR;Titolare di assegno di ricerca;03 - Scienze chimiche;250
2014;30 - 34;4AR;Titolare di assegno di ricerca;03 - Scienze chimiche;432
2014;35 - 39;4AR;Titolare di assegno di ricerca;03 - Scienze chimiche;245
2014;40 - 44;4AR;Titolare di assegno di ricerca;03 - Scienze chimiche;80
2014;45 - 49;4AR;Titolare di assegno di ricerca;03 - Scienze chimiche;13
2014;50 - 54;4AR;Titolare di assegno di ricerca;03 - Scienze chimiche;3
2014;55 - 59;4AR;Titolare di assegno di ricerca;03 - Scienze chimiche;4
2014;25 - 29;4AR;Titolare di assegno di ricerca;04 - Scienze della terra;39
2014;30 - 34;4AR;Titolare di assegno di ricerca;04 - Scienze della terra;145
2014;35 - 39;4AR;Titolare di assegno di ricerca;04 - Scienze della terra;96
2014;40 - 44;4AR;Titolare di assegno di ricerca;04 - Scienze della terra;46
2014;45 - 49;4AR;Titolare di assegno di ricerca;04 - Scienze della terra;22
2014;50 - 54;4AR;Titolare di assegno di ricerca;04 - Scienze della terra;3
2014;55 - 59;4AR;Titolare di assegno di ricerca;04 - Scienze della terra;3
2014;>= 65;4AR;Titolare di assegno di ricerca;04 - Scienze della terra;1
2014;< 25;4AR;Titolare di assegno di ricerca;05 - Scienze biologiche;3
2014;25 - 29;4AR;Titolare di assegno di ricerca;05 - Scienze biologiche;250
2014;30 - 34;4AR;Titolare di assegno di ricerca;05 - Scienze biologiche;779
2014;35 - 39;4AR;Titolare di assegno di ricerca;05 - Scienze biologiche;475
2014;40 - 44;4AR;Titolare di assegno di ricerca;05 - Scienze biologiche;211
2014;45 - 49;4AR;Titolare di assegno di ricerca;05 - Scienze biologiche;40
2014;50 - 54;4AR;Titolare di assegno di ricerca;05 - Scienze biologiche;19
2014;55 - 59;4AR;Titolare di assegno di ricerca;05 - Scienze biologiche;7
2014;>= 65;4AR;Titolare di assegno di ricerca;05 - Scienze biologiche;2
2014;< 25;4AR;Titolare di assegno di ricerca;06 - Scienze mediche;2
2014;25 - 29;4AR;Titolare di assegno di ricerca;06 - Scienze mediche;226
2014;30 - 34;4AR;Titolare di assegno di ricerca;06 - Scienze mediche;936
2014;35 - 39;4AR;Titolare di assegno di ricerca;06 - Scienze mediche;740
2014;40 - 44;4AR;Titolare di assegno di ricerca;06 - Scienze mediche;281
2014;45 - 49;4AR;Titolare di assegno di ricerca;06 - Scienze mediche;75
2014;50 - 54;4AR;Titolare di assegno di ricerca;06 - Scienze mediche;33
2014;55 - 59;4AR;Titolare di assegno di ricerca;06 - Scienze mediche;19
2014;60 - 64;4AR;Titolare di assegno di ricerca;06 - Scienze mediche;6
2014;>= 65;4AR;Titolare di assegno di ricerca;06 - Scienze mediche;6
2014;25 - 29;4AR;Titolare di assegno di ricerca;07 - Scienze agrarie e veterinarie;134
2014;30 - 34;4AR;Titolare di assegno di ricerca;07 - Scienze agrarie e veterinarie;462
2014;35 - 39;4AR;Titolare di assegno di ricerca;07 - Scienze agrarie e veterinarie;316
2014;40 - 44;4AR;Titolare di assegno di ricerca;07 - Scienze agrarie e veterinarie;136
2014;45 - 49;4AR;Titolare di assegno di ricerca;07 - Scienze agrarie e veterinarie;26
2014;50 - 54;4AR;Titolare di assegno di ricerca;07 - Scienze agrarie e veterinarie;7
2014;55 - 59;4AR;Titolare di assegno di ricerca;07 - Scienze agrarie e veterinarie;3
2014;>= 65;4AR;Titolare di assegno di ricerca;07 - Scienze agrarie e veterinarie;4
2014;< 25;4AR;Titolare di assegno di ricerca;08 - Ingegneria civile e Architettura;4
2014;25 - 29;4AR;Titolare di assegno di ricerca;08 - Ingegneria civile e Architettura;214
2014;30 - 34;4AR;Titolare di assegno di ricerca;08 - Ingegneria civile e Architettura;425
2014;35 - 39;4AR;Titolare di assegno di ricerca;08 - Ingegneria civile e Architettura;295
2014;40 - 44;4AR;Titolare di assegno di ricerca;08 - Ingegneria civile e Architettura;154
2014;45 - 49;4AR;Titolare di assegno di ricerca;08 - Ingegneria civile e Architettura;58
2014;50 - 54;4AR;Titolare di assegno di ricerca;08 - Ingegneria civile e Architettura;16
2014;55 - 59;4AR;Titolare di assegno di ricerca;08 - Ingegneria civile e Architettura;5
2014;60 - 64;4AR;Titolare di assegno di ricerca;08 - Ingegneria civile e Architettura;6
2014;>= 65;4AR;Titolare di assegno di ricerca;08 - Ingegneria civile e Architettura;2
2014;< 25;4AR;Titolare di assegno di ricerca;09 - Ingegneria industriale e dell'informazione;22
2014;25 - 29;4AR;Titolare di assegno di ricerca;09 - Ingegneria industriale e dell'informazione;1033
2014;30 - 34;4AR;Titolare di assegno di ricerca;09 - Ingegneria industriale e dell'informazione;1312
2014;35 - 39;4AR;Titolare di assegno di ricerca;09 - Ingegneria industriale e dell'informazione;550
2014;40 - 44;4AR;Titolare di assegno di ricerca;09 - Ingegneria industriale e dell'informazione;235
2014;45 - 49;4AR;Titolare di assegno di ricerca;09 - Ingegneria industriale e dell'informazione;59
2014;50 - 54;4AR;Titolare di assegno di ricerca;09 - Ingegneria industriale e dell'informazione;18
2014;55 - 59;4AR;Titolare di assegno di ricerca;09 - Ingegneria industriale e dell'informazione;9
2014;60 - 64;4AR;Titolare di assegno di ricerca;09 - Ingegneria industriale e dell'informazione;4
2014;>= 65;4AR;Titolare di assegno di ricerca;09 - Ingegneria industriale e dell'informazione;1
2014;25 - 29;4AR;Titolare di assegno di ricerca;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;40
2014;30 - 34;4AR;Titolare di assegno di ricerca;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;245
2014;35 - 39;4AR;Titolare di assegno di ricerca;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;254
2014;40 - 44;4AR;Titolare di assegno di ricerca;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;115
2014;45 - 49;4AR;Titolare di assegno di ricerca;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;42
2014;50 - 54;4AR;Titolare di assegno di ricerca;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;11
2014;55 - 59;4AR;Titolare di assegno di ricerca;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;6
2014;60 - 64;4AR;Titolare di assegno di ricerca;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;1
2014;25 - 29;4AR;Titolare di assegno di ricerca;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;73
2014;30 - 34;4AR;Titolare di assegno di ricerca;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;361
2014;35 - 39;4AR;Titolare di assegno di ricerca;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;292
2014;40 - 44;4AR;Titolare di assegno di ricerca;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;122
2014;45 - 49;4AR;Titolare di assegno di ricerca;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;44
2014;50 - 54;4AR;Titolare di assegno di ricerca;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;19
2014;55 - 59;4AR;Titolare di assegno di ricerca;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;8
2014;25 - 29;4AR;Titolare di assegno di ricerca;12 - Scienze giuridiche;54
2014;30 - 34;4AR;Titolare di assegno di ricerca;12 - Scienze giuridiche;279
2014;35 - 39;4AR;Titolare di assegno di ricerca;12 - Scienze giuridiche;145
2014;40 - 44;4AR;Titolare di assegno di ricerca;12 - Scienze giuridiche;46
2014;45 - 49;4AR;Titolare di assegno di ricerca;12 - Scienze giuridiche;9
2014;50 - 54;4AR;Titolare di assegno di ricerca;12 - Scienze giuridiche;3
2014;60 - 64;4AR;Titolare di assegno di ricerca;12 - Scienze giuridiche;1
2014;25 - 29;4AR;Titolare di assegno di ricerca;13 - Scienze economiche e statistiche;127
2014;30 - 34;4AR;Titolare di assegno di ricerca;13 - Scienze economiche e statistiche;358
2014;35 - 39;4AR;Titolare di assegno di ricerca;13 - Scienze economiche e statistiche;197
2014;40 - 44;4AR;Titolare di assegno di ricerca;13 - Scienze economiche e statistiche;54
2014;45 - 49;4AR;Titolare di assegno di ricerca;13 - Scienze economiche e statistiche;14
2014;50 - 54;4AR;Titolare di assegno di ricerca;13 - Scienze economiche e statistiche;7
2014;55 - 59;4AR;Titolare di assegno di ricerca;13 - Scienze economiche e statistiche;1
2014;60 - 64;4AR;Titolare di assegno di ricerca;13 - Scienze economiche e statistiche;1
2014;25 - 29;4AR;Titolare di assegno di ricerca;14 - Scienze politiche e sociali;19
2014;30 - 34;4AR;Titolare di assegno di ricerca;14 - Scienze politiche e sociali;138
2014;35 - 39;4AR;Titolare di assegno di ricerca;14 - Scienze politiche e sociali;135
2014;40 - 44;4AR;Titolare di assegno di ricerca;14 - Scienze politiche e sociali;53
2014;45 - 49;4AR;Titolare di assegno di ricerca;14 - Scienze politiche e sociali;17
2014;50 - 54;4AR;Titolare di assegno di ricerca;14 - Scienze politiche e sociali;7
2014;55 - 59;4AR;Titolare di assegno di ricerca;14 - Scienze politiche e sociali;1
2014;60 - 64;4AR;Titolare di assegno di ricerca;14 - Scienze politiche e sociali;1
2014;25 - 29;4AR;Titolare di assegno di ricerca;99 - Non definito;2
2014;30 - 34;4AR;Titolare di assegno di ricerca;99 - Non definito;6
2014;35 - 39;4AR;Titolare di assegno di ricerca;99 - Non definito;2
2014;40 - 44;4AR;Titolare di assegno di ricerca;99 - Non definito;2
2015;35 - 39;1PO;Professore I fascia (ordinario);01 - Scienze matematiche e informatiche;1
2015;40 - 44;1PO;Professore I fascia (ordinario);01 - Scienze matematiche e informatiche;15
2015;45 - 49;1PO;Professore I fascia (ordinario);01 - Scienze matematiche e informatiche;73
2015;50 - 54;1PO;Professore I fascia (ordinario);01 - Scienze matematiche e informatiche;156
2015;55 - 59;1PO;Professore I fascia (ordinario);01 - Scienze matematiche e informatiche;193
2015;60 - 64;1PO;Professore I fascia (ordinario);01 - Scienze matematiche e informatiche;180
2015;>= 65;1PO;Professore I fascia (ordinario);01 - Scienze matematiche e informatiche;182
2015;35 - 39;1PO;Professore I fascia (ordinario);02 - Scienze fisiche;1
2015;40 - 44;1PO;Professore I fascia (ordinario);02 - Scienze fisiche;4
2015;45 - 49;1PO;Professore I fascia (ordinario);02 - Scienze fisiche;24
