ANNO;GENERE;COD_QUALIFICA;DESC_QUALIFICA;AREA_SD;N_PERS_DR
2016;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;102
2016;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;12 - Scienze giuridiche;45
2016;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;12 - Scienze giuridiche;44
2016;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;13 - Scienze economiche e statistiche;78
2016;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;13 - Scienze economiche e statistiche;106
2016;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;14 - Scienze politiche e sociali;19
2016;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;14 - Scienze politiche e sociali;46
2016;F;3RU;Ricercatore a tempo indeterminato;01 - Scienze matematiche e informatiche;357
2016;M;3RU;Ricercatore a tempo indeterminato;01 - Scienze matematiche e informatiche;461
2016;F;3RU;Ricercatore a tempo indeterminato;02 - Scienze fisiche;126
2016;M;3RU;Ricercatore a tempo indeterminato;02 - Scienze fisiche;347
2016;F;3RU;Ricercatore a tempo indeterminato;03 - Scienze chimiche;528
2016;M;3RU;Ricercatore a tempo indeterminato;03 - Scienze chimiche;332
2016;F;3RU;Ricercatore a tempo indeterminato;04 - Scienze della terra;107
2016;M;3RU;Ricercatore a tempo indeterminato;04 - Scienze della terra;210
2016;F;3RU;Ricercatore a tempo indeterminato;05 - Scienze biologiche;1081
2016;M;3RU;Ricercatore a tempo indeterminato;05 - Scienze biologiche;585
2016;F;3RU;Ricercatore a tempo indeterminato;06 - Scienze mediche;1466
2016;M;3RU;Ricercatore a tempo indeterminato;06 - Scienze mediche;1922
2016;M;3RU;Ricercatore a tempo indeterminato;07 - Scienze agrarie e veterinarie;480
2016;F;3RU;Ricercatore a tempo indeterminato;07 - Scienze agrarie e veterinarie;453
2016;F;3RU;Ricercatore a tempo indeterminato;08 - Ingegneria civile e Architettura;367
2016;M;3RU;Ricercatore a tempo indeterminato;08 - Ingegneria civile e Architettura;542
2016;F;3RU;Ricercatore a tempo indeterminato;09 - Ingegneria industriale e dell'informazione;257
2016;M;3RU;Ricercatore a tempo indeterminato;09 - Ingegneria industriale e dell'informazione;888
2016;F;3RU;Ricercatore a tempo indeterminato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;793
2016;M;3RU;Ricercatore a tempo indeterminato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;484
2016;F;3RU;Ricercatore a tempo indeterminato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;639
2016;M;3RU;Ricercatore a tempo indeterminato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;557
2016;M;3RU;Ricercatore a tempo indeterminato;12 - Scienze giuridiche;697
2016;F;3RU;Ricercatore a tempo indeterminato;12 - Scienze giuridiche;677
2016;M;3RU;Ricercatore a tempo indeterminato;13 - Scienze economiche e statistiche;559
2016;F;3RU;Ricercatore a tempo indeterminato;13 - Scienze economiche e statistiche;542
2016;F;3RU;Ricercatore a tempo indeterminato;14 - Scienze politiche e sociali;258
2016;M;3RU;Ricercatore a tempo indeterminato;14 - Scienze politiche e sociali;267
2016;F;4AR;Titolare di assegno di ricerca;01 - Scienze matematiche e informatiche;117
2016;M;4AR;Titolare di assegno di ricerca;01 - Scienze matematiche e informatiche;347
2016;F;4AR;Titolare di assegno di ricerca;02 - Scienze fisiche;245
2016;M;4AR;Titolare di assegno di ricerca;02 - Scienze fisiche;508
2016;F;4AR;Titolare di assegno di ricerca;03 - Scienze chimiche;434
2016;M;4AR;Titolare di assegno di ricerca;03 - Scienze chimiche;359
2016;M;4AR;Titolare di assegno di ricerca;04 - Scienze della terra;168
2016;F;4AR;Titolare di assegno di ricerca;04 - Scienze della terra;123
2016;F;4AR;Titolare di assegno di ricerca;05 - Scienze biologiche;1094
2016;M;4AR;Titolare di assegno di ricerca;05 - Scienze biologiche;548
2016;F;4AR;Titolare di assegno di ricerca;06 - Scienze mediche;1610
2016;M;4AR;Titolare di assegno di ricerca;06 - Scienze mediche;613
2016;F;4AR;Titolare di assegno di ricerca;07 - Scienze agrarie e veterinarie;478
2016;M;4AR;Titolare di assegno di ricerca;07 - Scienze agrarie e veterinarie;362
2016;F;4AR;Titolare di assegno di ricerca;08 - Ingegneria civile e Architettura;457
2016;M;4AR;Titolare di assegno di ricerca;08 - Ingegneria civile e Architettura;535
2016;F;4AR;Titolare di assegno di ricerca;09 - Ingegneria industriale e dell'informazione;799
2016;M;4AR;Titolare di assegno di ricerca;09 - Ingegneria industriale e dell'informazione;2142
2016;F;4AR;Titolare di assegno di ricerca;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;371
2016;M;4AR;Titolare di assegno di ricerca;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;236
2016;F;4AR;Titolare di assegno di ricerca;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;508
2016;M;4AR;Titolare di assegno di ricerca;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;320
2016;F;4AR;Titolare di assegno di ricerca;12 - Scienze giuridiche;250
2016;M;4AR;Titolare di assegno di ricerca;12 - Scienze giuridiche;255
2016;F;4AR;Titolare di assegno di ricerca;13 - Scienze economiche e statistiche;423
2016;M;4AR;Titolare di assegno di ricerca;13 - Scienze economiche e statistiche;299
2016;F;4AR;Titolare di assegno di ricerca;14 - Scienze politiche e sociali;178
2016;M;4AR;Titolare di assegno di ricerca;14 - Scienze politiche e sociali;153
2016;F;4AR;Titolare di assegno di ricerca;99 - Non definito;9
2016;M;4AR;Titolare di assegno di ricerca;99 - Non definito;5
2017;F;1PO;Professore I fascia (ordinario);01 - Scienze matematiche e informatiche;164
2017;M;1PO;Professore I fascia (ordinario);01 - Scienze matematiche e informatiche;662
2017;F;1PO;Professore I fascia (ordinario);02 - Scienze fisiche;59
2017;M;1PO;Professore I fascia (ordinario);02 - Scienze fisiche;423
2017;M;1PO;Professore I fascia (ordinario);03 - Scienze chimiche;402
2017;F;1PO;Professore I fascia (ordinario);03 - Scienze chimiche;138
2017;F;1PO;Professore I fascia (ordinario);04 - Scienze della terra;35
2017;M;1PO;Professore I fascia (ordinario);04 - Scienze della terra;157
2017;F;1PO;Professore I fascia (ordinario);05 - Scienze biologiche;301
2017;M;1PO;Professore I fascia (ordinario);05 - Scienze biologiche;604
2017;F;1PO;Professore I fascia (ordinario);06 - Scienze mediche;277
2017;M;1PO;Professore I fascia (ordinario);06 - Scienze mediche;1521
2017;F;1PO;Professore I fascia (ordinario);07 - Scienze agrarie e veterinarie;120
2017;M;1PO;Professore I fascia (ordinario);07 - Scienze agrarie e veterinarie;559
2017;M;1PO;Professore I fascia (ordinario);08 - Ingegneria civile e Architettura;583
2017;F;1PO;Professore I fascia (ordinario);08 - Ingegneria civile e Architettura;140
2017;M;1PO;Professore I fascia (ordinario);09 - Ingegneria industriale e dell'informazione;1299
2017;F;1PO;Professore I fascia (ordinario);09 - Ingegneria industriale e dell'informazione;135
2017;F;1PO;Professore I fascia (ordinario);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;442
2017;M;1PO;Professore I fascia (ordinario);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;593
2017;F;1PO;Professore I fascia (ordinario);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;379
2017;M;1PO;Professore I fascia (ordinario);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;659
2017;F;1PO;Professore I fascia (ordinario);12 - Scienze giuridiche;355
2017;M;1PO;Professore I fascia (ordinario);12 - Scienze giuridiche;1106
2017;F;1PO;Professore I fascia (ordinario);13 - Scienze economiche e statistiche;337
2017;M;1PO;Professore I fascia (ordinario);13 - Scienze economiche e statistiche;1106
2017;M;1PO;Professore I fascia (ordinario);14 - Scienze politiche e sociali;246
2017;F;1PO;Professore I fascia (ordinario);14 - Scienze politiche e sociali;88
2017;F;2PA;Professore II fascia (associato);01 - Scienze matematiche e informatiche;394
2017;M;2PA;Professore II fascia (associato);01 - Scienze matematiche e informatiche;728
2017;F;2PA;Professore II fascia (associato);02 - Scienze fisiche;212
2017;M;2PA;Professore II fascia (associato);02 - Scienze fisiche;759
2017;F;2PA;Professore II fascia (associato);03 - Scienze chimiche;540
2017;M;2PA;Professore II fascia (associato);03 - Scienze chimiche;607
2017;F;2PA;Professore II fascia (associato);04 - Scienze della terra;130
2017;M;2PA;Professore II fascia (associato);04 - Scienze della terra;294
2017;F;2PA;Professore II fascia (associato);05 - Scienze biologiche;832
2017;M;2PA;Professore II fascia (associato);05 - Scienze biologiche;748
2017;F;2PA;Professore II fascia (associato);06 - Scienze mediche;839
2017;M;2PA;Professore II fascia (associato);06 - Scienze mediche;2159
2017;F;2PA;Professore II fascia (associato);07 - Scienze agrarie e veterinarie;459
2017;M;2PA;Professore II fascia (associato);07 - Scienze agrarie e veterinarie;648
2017;F;2PA;Professore II fascia (associato);08 - Ingegneria civile e Architettura;434
2017;M;2PA;Professore II fascia (associato);08 - Ingegneria civile e Architettura;932
2017;F;2PA;Professore II fascia (associato);09 - Ingegneria industriale e dell'informazione;371
2017;M;2PA;Professore II fascia (associato);09 - Ingegneria industriale e dell'informazione;1710
2017;F;2PA;Professore II fascia (associato);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;1061
2017;M;2PA;Professore II fascia (associato);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;866
2017;F;2PA;Professore II fascia (associato);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;791
2017;M;2PA;Professore II fascia (associato);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;914
2017;F;2PA;Professore II fascia (associato);12 - Scienze giuridiche;571
2017;M;2PA;Professore II fascia (associato);12 - Scienze giuridiche;846
2017;F;2PA;Professore II fascia (associato);13 - Scienze economiche e statistiche;679
2017;M;2PA;Professore II fascia (associato);13 - Scienze economiche e statistiche;1029
2017;M;2PA;Professore II fascia (associato);14 - Scienze politiche e sociali;353
2017;F;2PA;Professore II fascia (associato);14 - Scienze politiche e sociali;238
2017;F;3RTD;Ricercatore a tempo determinato L. 230/2005;01 - Scienze matematiche e informatiche;2
2017;M;3RTD;Ricercatore a tempo determinato L. 230/2005;01 - Scienze matematiche e informatiche;1
2017;M;3RTD;Ricercatore a tempo determinato L. 230/2005;03 - Scienze chimiche;1
2017;F;3RTD;Ricercatore a tempo determinato L. 230/2005;05 - Scienze biologiche;1
2017;M;3RTD;Ricercatore a tempo determinato L. 230/2005;05 - Scienze biologiche;2
2017;F;3RTD;Ricercatore a tempo determinato L. 230/2005;06 - Scienze mediche;1
2017;M;3RTD;Ricercatore a tempo determinato L. 230/2005;06 - Scienze mediche;4
2017;F;3RTD;Ricercatore a tempo determinato L. 230/2005;07 - Scienze agrarie e veterinarie;2
2017;M;3RTD;Ricercatore a tempo determinato L. 230/2005;07 - Scienze agrarie e veterinarie;1
2017;F;3RTD;Ricercatore a tempo determinato L. 230/2005;08 - Ingegneria civile e Architettura;2
2017;M;3RTD;Ricercatore a tempo determinato L. 230/2005;08 - Ingegneria civile e Architettura;3
2017;F;3RTD;Ricercatore a tempo determinato L. 230/2005;09 - Ingegneria industriale e dell'informazione;5
2017;M;3RTD;Ricercatore a tempo determinato L. 230/2005;09 - Ingegneria industriale e dell'informazione;10
2017;F;3RTD;Ricercatore a tempo determinato L. 230/2005;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;4
2017;M;3RTD;Ricercatore a tempo determinato L. 230/2005;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;2
2017;F;3RTD;Ricercatore a tempo determinato L. 230/2005;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;11
2017;M;3RTD;Ricercatore a tempo determinato L. 230/2005;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;3
2017;F;3RTD;Ricercatore a tempo determinato L. 230/2005;12 - Scienze giuridiche;4
2017;M;3RTD;Ricercatore a tempo determinato L. 230/2005;12 - Scienze giuridiche;9
2017;F;3RTD;Ricercatore a tempo determinato L. 230/2005;13 - Scienze economiche e statistiche;3
2017;M;3RTD;Ricercatore a tempo determinato L. 230/2005;13 - Scienze economiche e statistiche;2
2017;F;3RTD;Ricercatore a tempo determinato L. 230/2005;14 - Scienze politiche e sociali;4
2017;M;3RTD;Ricercatore a tempo determinato L. 230/2005;14 - Scienze politiche e sociali;4
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;01 - Scienze matematiche e informatiche;44
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;01 - Scienze matematiche e informatiche;126
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;02 - Scienze fisiche;41
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;02 - Scienze fisiche;135
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;03 - Scienze chimiche;104
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;03 - Scienze chimiche;70
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;04 - Scienze della terra;18
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;04 - Scienze della terra;50
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;05 - Scienze biologiche;174
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;05 - Scienze biologiche;117
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;06 - Scienze mediche;306
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;06 - Scienze mediche;312
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;07 - Scienze agrarie e veterinarie;100
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;07 - Scienze agrarie e veterinarie;97
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;08 - Ingegneria civile e Architettura;101
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;08 - Ingegneria civile e Architettura;136
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;09 - Ingegneria industriale e dell'informazione;118
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;09 - Ingegneria industriale e dell'informazione;451
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;143
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;115
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;144
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;142
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;12 - Scienze giuridiche;81
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;12 - Scienze giuridiche;106
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;13 - Scienze economiche e statistiche;167
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;13 - Scienze economiche e statistiche;166
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;14 - Scienze politiche e sociali;66
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;14 - Scienze politiche e sociali;71
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;01 - Scienze matematiche e informatiche;44
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;01 - Scienze matematiche e informatiche;95
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;02 - Scienze fisiche;27
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;02 - Scienze fisiche;109
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;03 - Scienze chimiche;57
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;03 - Scienze chimiche;69
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;04 - Scienze della terra;12
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;04 - Scienze della terra;30
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;05 - Scienze biologiche;114
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;05 - Scienze biologiche;113
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;06 - Scienze mediche;121
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;06 - Scienze mediche;157
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;07 - Scienze agrarie e veterinarie;55
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;07 - Scienze agrarie e veterinarie;61
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;08 - Ingegneria civile e Architettura;65
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;08 - Ingegneria civile e Architettura;89
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;09 - Ingegneria industriale e dell'informazione;53
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;09 - Ingegneria industriale e dell'informazione;209
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;148
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;109
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;108
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;129
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;12 - Scienze giuridiche;68
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;12 - Scienze giuridiche;71
2017;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;13 - Scienze economiche e statistiche;97
2017;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;13 - Scienze economiche e statistiche;131
