AnnoA;CorsoTIPO;ClasseNUMERO;ClasseNOME;Diploma_tipo;SESSO;Imm
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Altro diploma;F;288
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo artistico;F;116
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo classico;F;1079
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo delle scienze umane;F;1528
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo linguistico;F;914
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo musicale e coreutico;F;16
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo scientifico;F;1744
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma in indirizzo professionale;F;353
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma in indirizzo tecnico;F;652
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Altro diploma;M;106
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo artistico;M;14
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo classico;M;175
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo delle scienze umane;M;184
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo linguistico;M;90
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo musicale e coreutico;M;4
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo scientifico;M;735
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma in indirizzo professionale;M;127
2018/2019;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma in indirizzo tecnico;M;373
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Altro diploma;F;34
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo artistico;F;19
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo classico;F;86
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo delle scienze umane;F;95
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo linguistico;F;62
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo scientifico;F;248
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma in indirizzo professionale;F;112
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma in indirizzo tecnico;F;309
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Altro diploma;M;73
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo artistico;M;19
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo classico;M;77
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo delle scienze umane;M;40
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo linguistico;M;37
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo scientifico;M;640
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma in indirizzo professionale;M;336
2018/2019;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma in indirizzo tecnico;M;1222
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Altro diploma;F;115
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo artistico;F;18
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo classico;F;97
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo delle scienze umane;F;125
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo linguistico;F;101
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo scientifico;F;357
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma in indirizzo professionale;F;396
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma in indirizzo tecnico;F;306
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Altro diploma;M;123
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo artistico;M;7
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo classico;M;25
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo delle scienze umane;M;25
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo linguistico;M;22
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo scientifico;M;346
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma in indirizzo professionale;M;513
2018/2019;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma in indirizzo tecnico;M;531
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Altro diploma;F;39
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma di liceo artistico;F;19
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma di liceo classico;F;426
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma di liceo delle scienze umane;F;165
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma di liceo linguistico;F;167
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma di liceo scientifico;F;1141
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma in indirizzo professionale;F;88
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma in indirizzo tecnico;F;344
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Altro diploma;M;34
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma di liceo artistico;M;4
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma di liceo classico;M;106
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma di liceo delle scienze umane;M;25
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma di liceo linguistico;M;37
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma di liceo musicale e coreutico;M;1
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma di liceo scientifico;M;1100
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma in indirizzo professionale;M;110
2018/2019;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;Diploma in indirizzo tecnico;M;661
2018/2019;Laurea - dm 270/04;L-28;Scienze e tecnologie della navigazione;Altro diploma;F;3
2018/2019;Laurea - dm 270/04;L-28;Scienze e tecnologie della navigazione;Diploma di liceo classico;F;3
2018/2019;Laurea - dm 270/04;L-28;Scienze e tecnologie della navigazione;Diploma di liceo delle scienze umane;F;1
2018/2019;Laurea - dm 270/04;L-28;Scienze e tecnologie della navigazione;Diploma di liceo linguistico;F;2
2018/2019;Laurea - dm 270/04;L-28;Scienze e tecnologie della navigazione;Diploma di liceo scientifico;F;11
2018/2019;Laurea - dm 270/04;L-28;Scienze e tecnologie della navigazione;Diploma in indirizzo tecnico;F;24
2018/2019;Laurea - dm 270/04;L-28;Scienze e tecnologie della navigazione;Altro diploma;M;29
2018/2019;Laurea - dm 270/04;L-28;Scienze e tecnologie della navigazione;Diploma di liceo linguistico;M;2
2018/2019;Laurea - dm 270/04;L-28;Scienze e tecnologie della navigazione;Diploma di liceo scientifico;M;42
2018/2019;Laurea - dm 270/04;L-28;Scienze e tecnologie della navigazione;Diploma in indirizzo professionale;M;21
2018/2019;Laurea - dm 270/04;L-28;Scienze e tecnologie della navigazione;Diploma in indirizzo tecnico;M;174
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Altro diploma;F;21
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma di liceo artistico;F;24
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma di liceo classico;F;198
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma di liceo delle scienze umane;F;186
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma di liceo linguistico;F;178
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma di liceo musicale e coreutico;F;3
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma di liceo scientifico;F;458
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma in indirizzo professionale;F;207
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma in indirizzo tecnico;F;248
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Altro diploma;M;14
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma di liceo artistico;M;2
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma di liceo classico;M;34
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma di liceo delle scienze umane;M;13
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma di liceo linguistico;M;8
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma di liceo scientifico;M;209
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma in indirizzo professionale;M;105
2018/2019;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;Diploma in indirizzo tecnico;M;175
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Altro diploma;F;113
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma di liceo artistico;F;245
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma di liceo classico;F;236
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma di liceo delle scienze umane;F;218
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma di liceo linguistico;F;405
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma di liceo musicale e coreutico;F;10
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma di liceo scientifico;F;248
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma in indirizzo professionale;F;164
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma in indirizzo tecnico;F;387
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Altro diploma;M;49
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma di liceo artistico;M;73
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma di liceo classico;M;97
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma di liceo delle scienze umane;M;61
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma di liceo linguistico;M;84
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma di liceo musicale e coreutico;M;5
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma di liceo scientifico;M;220
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma in indirizzo professionale;M;129
2018/2019;Laurea - dm 270/04;L-3;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Diploma in indirizzo tecnico;M;303
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Altro diploma;F;22
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma di liceo artistico;F;21
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma di liceo classico;F;195
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma di liceo delle scienze umane;F;63
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma di liceo linguistico;F;87
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma di liceo musicale e coreutico;F;4
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma di liceo scientifico;F;669
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma in indirizzo professionale;F;31
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma in indirizzo tecnico;F;79
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Altro diploma;M;27
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma di liceo artistico;M;7
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma di liceo classico;M;130
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma di liceo delle scienze umane;M;40
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma di liceo linguistico;M;27
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma di liceo musicale e coreutico;M;1
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma di liceo scientifico;M;1598
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma in indirizzo professionale;M;83
2018/2019;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;Diploma in indirizzo tecnico;M;357
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Altro diploma;F;59
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma di liceo artistico;F;26
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma di liceo classico;F;35
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma di liceo delle scienze umane;F;44
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma di liceo linguistico;F;65
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma di liceo musicale e coreutico;F;1
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma di liceo scientifico;F;285
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma in indirizzo professionale;F;39
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma in indirizzo tecnico;F;298
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Altro diploma;M;202
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma di liceo artistico;M;20
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma di liceo classico;M;108
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma di liceo delle scienze umane;M;51
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma di liceo linguistico;M;80
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma di liceo musicale e coreutico;M;3
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma di liceo scientifico;M;1792
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma in indirizzo professionale;M;282
2018/2019;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;Diploma in indirizzo tecnico;M;3544
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Altro diploma;F;51
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma di liceo artistico;F;42
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma di liceo classico;F;211
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma di liceo delle scienze umane;F;226
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma di liceo linguistico;F;202
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma di liceo musicale e coreutico;F;1
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma di liceo scientifico;F;610
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma in indirizzo professionale;F;160
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma in indirizzo tecnico;F;415
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Altro diploma;M;34
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma di liceo artistico;M;11
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma di liceo classico;M;76
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma di liceo delle scienze umane;M;28
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma di liceo linguistico;M;25
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma di liceo musicale e coreutico;M;1
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma di liceo scientifico;M;522
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma in indirizzo professionale;M;156
2018/2019;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;Diploma in indirizzo tecnico;M;467
2018/2019;Laurea - dm 270/04;L-33;Scienze economiche;Altro diploma;F;390
2018/2019;Laurea - dm 270/04;L-33;Scienze economiche;Diploma di liceo artistico;F;19
2018/2019;Laurea - dm 270/04;L-33;Scienze economiche;Diploma di liceo classico;F;381
2018/2019;Laurea - dm 270/04;L-33;Scienze economiche;Diploma di liceo delle scienze umane;F;319
