AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeC;CODIstatProv;Isc
2019/2020;7801;Calabria;LM-92;Comunicazione e Tecnologie dell'Informazione;RENDE;78;16
2019/2020;7801;Calabria;LMG/01;Giurisprudenza;RENDE;78;194
2019/2020;7801;Calabria;LMR/02;Conservazione e Restauro dei Beni Culturali (Abilitante Ai Sensi del D.Lgs N.42/2004);RENDE;78;5
2019/2020;7901;Catanzaro;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);CATANZARO;79;342
2019/2020;7901;Catanzaro;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);CATANZARO;79;76
2019/2020;7901;Catanzaro;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);CATANZARO;79;38
2019/2020;7901;Catanzaro;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);CATANZARO;79;32
2019/2020;7901;Catanzaro;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);CATANZARO;79;31
2019/2020;7901;Catanzaro;L/SNT4;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);CATANZARO;79;25
2019/2020;7901;Catanzaro;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);CATANZARO;79;49
2019/2020;7901;Catanzaro;L-16;Organizzazioni delle Amministrazioni Pubbliche e Private;CATANZARO;79;55
2019/2020;7901;Catanzaro;L-18;Economia Aziendale;CATANZARO;79;236
2019/2020;7901;Catanzaro;L-2;Biotecnologie;CATANZARO;79;94
2019/2020;7901;Catanzaro;L-22;Scienze Motorie e Sportive;CATANZARO;79;170
2019/2020;7901;Catanzaro;L-24;Scienze e Tecniche di Psicologia Cognitiva;CATANZARO;79;236
2019/2020;7901;Catanzaro;L-38;Scienze e Tecnologie delle Produzioni Animali;CATANZARO;79;79
2019/2020;7901;Catanzaro;L-40;Sociologia;CATANZARO;79;116
2019/2020;7901;Catanzaro;L-8;Ingegneria Informatica e Biomedica;CATANZARO;79;153
2019/2020;7901;Catanzaro;LM/SNT1;Scienze Infermieristiche e Ostetriche;CATANZARO;79;57
2019/2020;7901;Catanzaro;LM-13;Farmacia;CATANZARO;79;91
2019/2020;7901;Catanzaro;LM-21;Ingegneria Biomedica;CATANZARO;79;29
2019/2020;7901;Catanzaro;LM-41;Medicina e Chirurgia;CATANZARO;79;220
2019/2020;7901;Catanzaro;LM-46;Odontoiatria e Protesi Dentaria;CATANZARO;79;15
2019/2020;7901;Catanzaro;LM-51;Psicologia Cognitiva e Neuroscienze;CATANZARO;79;63
2019/2020;7901;Catanzaro;LM-63;Scienze delle Amministrazioni e delle Organizzazioni Complesse (Saoc);CATANZARO;79;56
2019/2020;7901;Catanzaro;LM-77;Economia Aziendale e Management;CATANZARO;79;70
2019/2020;7901;Catanzaro;LM-9;Biotecnologie Mediche, Veterinarie e Farmaceutiche;CATANZARO;79;36
2019/2020;7901;Catanzaro;LMG/01;Giurisprudenza;CATANZARO;79;185
2019/2020;8001;Reggio Calabria;L-17;Scienze dell'Architettura;REGGIO DI CALABRIA;80;29
2019/2020;8001;Reggio Calabria;L-25;Scienze e Tecnologie Agrarie;REGGIO DI CALABRIA;80;51
2019/2020;8001;Reggio Calabria;L-25;Scienze Forestali e Ambientali;REGGIO DI CALABRIA;80;19
2019/2020;8001;Reggio Calabria;L-26;Scienze e Tecnologie Alimentari;REGGIO DI CALABRIA;80;49
2019/2020;8001;Reggio Calabria;L-33;Scienze Economiche;REGGIO DI CALABRIA;80;191
2019/2020;8001;Reggio Calabria;L-7;Ingegneria Civile e Ambientale;REGGIO DI CALABRIA;80;16
2019/2020;8001;Reggio Calabria;L-8;Ingegneria dell'Informazione;REGGIO DI CALABRIA;80;101
2019/2020;8001;Reggio Calabria;L-9;Ingegneria Industriale;REGGIO DI CALABRIA;80;66
2019/2020;8001;Reggio Calabria;LM-23;Ingegneria Civile;REGGIO DI CALABRIA;80;39
2019/2020;8001;Reggio Calabria;LM-27;Ingegneria Informatica e dei Sistemi per le Telecomunicazioni;REGGIO DI CALABRIA;80;23
2019/2020;8001;Reggio Calabria;LM-29;Ingegneria Elettronica;REGGIO DI CALABRIA;80;16
2019/2020;8001;Reggio Calabria;LM-35;Ingegneria per l'Ambiente e il Territorio;REGGIO DI CALABRIA;80;16
2019/2020;8001;Reggio Calabria;LM-4;Architettura - Restauro;REGGIO DI CALABRIA;80;16
2019/2020;8001;Reggio Calabria;LM-4cu;Architettura;REGGIO DI CALABRIA;80;57
2019/2020;8001;Reggio Calabria;LM-56;Economia;REGGIO DI CALABRIA;80;57
2019/2020;8001;Reggio Calabria;LM-69;Scienze e Tecnologie Agrarie;REGGIO DI CALABRIA;80;36
2019/2020;8001;Reggio Calabria;LM-70;Scienze e Tecnologie Alimentari;REGGIO DI CALABRIA;80;35
2019/2020;8001;Reggio Calabria;LM-73;Scienze Forestali e Ambientali;REGGIO DI CALABRIA;80;23
2019/2020;8001;Reggio Calabria;LM-85 bis;Scienze della Formazione Primaria;REGGIO DI CALABRIA;80;172
2019/2020;8001;Reggio Calabria;LMG/01;Giurisprudenza;REGGIO DI CALABRIA;80;134
2019/2020;8003;Reggio Calabria - Dante Alighieri;L-24;Scienze e Tecniche Psicologiche;REGGIO DI CALABRIA;80;42
2019/2020;8003;Reggio Calabria - Dante Alighieri;L-39;Mediatori per l'Intercultura e la Coesione Sociale in Europa;REGGIO DI CALABRIA;80;60
2019/2020;8003;Reggio Calabria - Dante Alighieri;LM-87;Politiche per l'Innovazione e l'Inclusione Sociale;REGGIO DI CALABRIA;80;89
2019/2020;8003;Reggio Calabria - Dante Alighieri;LM-94;Interpretariato e Mediazione Interculturale;REGGIO DI CALABRIA;80;11
2019/2020;8201;Palermo;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);PALERMO;82;215
2019/2020;8201;Palermo;L/SNT1;Nursing;PALERMO;82;6
2019/2020;8201;Palermo;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);PALERMO;82;19
2019/2020;8201;Palermo;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);PALERMO;82;25
2019/2020;8201;Palermo;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);PALERMO;82;23
2019/2020;8201;Palermo;L/SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);PALERMO;82;9
2019/2020;8201;Palermo;L/SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);PALERMO;82;12
2019/2020;8201;Palermo;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);PALERMO;82;40
2019/2020;8201;Palermo;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);PALERMO;82;15
2019/2020;8201;Palermo;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);PALERMO;82;14
2019/2020;8201;Palermo;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);PALERMO;82;16
2019/2020;8201;Palermo;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);PALERMO;82;11
2019/2020;8201;Palermo;L/SNT4;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);PALERMO;82;19
2019/2020;8201;Palermo;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);PALERMO;82;21
2019/2020;8201;Palermo;L-1;Beni Culturali: Conoscenza, Gestione, Valorizzazione;PALERMO;82;177
2019/2020;8201;Palermo;L-10;Lettere;PALERMO;82;347
2019/2020;8201;Palermo;L-11;Lingue e Letterature - Studi Interculturali;PALERMO;82;196
2019/2020;8201;Palermo;L-12;Lingue e Letterature - Studi Interculturali;PALERMO;82;190
2019/2020;8201;Palermo;L-13;Scienze Biologiche;PALERMO;82;275
2019/2020;8201;Palermo;L-14;Consulente Giuridico D’Impresa;TRAPANI;81;32
2019/2020;8201;Palermo;L-15;Scienze del Turismo;TRAPANI;81;19
2019/2020;8201;Palermo;L-15;Scienze del Turismo;PALERMO;82;158
2019/2020;8201;Palermo;L-16;Scienze dell'Amministrazione, dell'Organizzazione e Consulenza del Lavoro;PALERMO;82;123
2019/2020;8201;Palermo;L-17;Architettura e Ambiente Costruito;AGRIGENTO;84;2
2019/2020;8201;Palermo;L-18;Economia e Amministrazione Aziendale;PALERMO;82;365
2019/2020;8201;Palermo;L-18;Economia e Amministrazione Aziendale;AGRIGENTO;84;52
2019/2020;8201;Palermo;L-19;Scienze dell'Educazione;PALERMO;82;854
2019/2020;8201;Palermo;L-19;Scienze dell'Educazione;AGRIGENTO;84;104
2019/2020;8201;Palermo;L-2;Biotecnologie;PALERMO;82;94
2019/2020;8201;Palermo;L-20;Scienze della Comunicazione per i Media e le Istituzioni;PALERMO;82;279
2019/2020;8201;Palermo;L-20;Scienze della Comunicazione per le Culture e le Arti;PALERMO;82;74
2019/2020;8201;Palermo;L-21;Urbanistica e Scienze della Citta';PALERMO;82;33
2019/2020;8201;Palermo;L-22;Scienze delle Attività Motorie e Sportive;PALERMO;82;214
2019/2020;8201;Palermo;L-23;Ingegneria Edile, Innovazione e Recupero del Costruito;PALERMO;82;61
2019/2020;8201;Palermo;L-24;Scienze e Tecniche Psicologiche;PALERMO;82;383
2019/2020;8201;Palermo;L-25;Agroingegneria;PALERMO;82;62
2019/2020;8201;Palermo;L-25;Scienze e Tecnologie Agrarie;PALERMO;82;98
2019/2020;8201;Palermo;L-25;Scienze e Tecnologie Agrarie;CALTANISSETTA;85;17
2019/2020;8201;Palermo;L-25;Scienze Forestali ed Ambientali;PALERMO;82;44
2019/2020;8201;Palermo;L-25;Viticoltura ed Enologia;MARSALA;81;26
2019/2020;8201;Palermo;L-26;Scienze e Tecnologie Agroalimentari;PALERMO;82;129
2019/2020;8201;Palermo;L-27;Chimica;PALERMO;82;47
2019/2020;8201;Palermo;L-3;Discipline delle Arti, della Musica e dello Spettacolo;PALERMO;82;123
2019/2020;8201;Palermo;L-30;Ottica e Optometria;PALERMO;82;8
2019/2020;8201;Palermo;L-30;Scienze Fisiche;PALERMO;82;65
2019/2020;8201;Palermo;L-31;Informatica;PALERMO;82;124
2019/2020;8201;Palermo;L-32;Scienze della Natura e dell'Ambiente;PALERMO;82;33
2019/2020;8201;Palermo;L-33;Economia e Finanza;PALERMO;82;218
2019/2020;8201;Palermo;L-34;Scienze Geologiche;PALERMO;82;46
2019/2020;8201;Palermo;L-35;Matematica;PALERMO;82;77
2019/2020;8201;Palermo;L-36;Scienze Politiche e delle Relazioni Internazionali;PALERMO;82;187
2019/2020;8201;Palermo;L-37;Sviluppo Economico, Cooperazione Internazionale e Migrazioni;PALERMO;82;38
2019/2020;8201;Palermo;L-39;Servizio Sociale;PALERMO;82;40
2019/2020;8201;Palermo;L-39;Servizio Sociale;AGRIGENTO;84;27
2019/2020;8201;Palermo;L-4;Disegno Industriale;PALERMO;82;237
2019/2020;8201;Palermo;L-41;Statistica per l'Analisi dei Dati;PALERMO;82;47
2019/2020;8201;Palermo;L-5;Studi Filosofici e Storici;PALERMO;82;173
2019/2020;8201;Palermo;L-7;Ingegneria Ambientale;PALERMO;82;38
2019/2020;8201;Palermo;L-7;Ingegneria Civile;PALERMO;82;47
2019/2020;8201;Palermo;L-8;Ingegneria Cibernetica;PALERMO;82;151
2019/2020;8201;Palermo;L-8;Ingegneria dell'Innovazione per le Imprese Digitali;PALERMO;82;197
2019/2020;8201;Palermo;L-8;Ingegneria Elettronica;PALERMO;82;126
2019/2020;8201;Palermo;L-8;Ingegneria Informatica;PALERMO;82;172
2019/2020;8201;Palermo;L-9;Ingegneria Biomedica;PALERMO;82;174
2019/2020;8201;Palermo;L-9;Ingegneria Biomedica;CALTANISSETTA;85;57
2019/2020;8201;Palermo;L-9;Ingegneria Chimica e Biochimica;PALERMO;82;226
2019/2020;8201;Palermo;L-9;Ingegneria della Sicurezza;PALERMO;82;30
2019/2020;8201;Palermo;L-9;Ingegneria dell'Energia e delle Fonti Rinnovabili;PALERMO;82;94
2019/2020;8201;Palermo;L-9;Ingegneria Elettrica per la E-Mobility;PALERMO;82;66
2019/2020;8201;Palermo;L-9;Ingegneria Gestionale;PALERMO;82;204
2019/2020;8201;Palermo;L-9;Ingegneria Meccanica;PALERMO;82;171
2019/2020;8201;Palermo;LM/SNT1;Scienze Infermieristiche e Ostetriche;PALERMO;82;45
2019/2020;8201;Palermo;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;PALERMO;82;20
2019/2020;8201;Palermo;LM-12;Design e Cultura del Territorio;PALERMO;82;20
2019/2020;8201;Palermo;LM-13;Chimica e Tecnologia Farmaceutiche;PALERMO;82;77
2019/2020;8201;Palermo;LM-13;Farmacia;PALERMO;82;111
2019/2020;8201;Palermo;LM-14;Italianistica;PALERMO;82;74
2019/2020;8201;Palermo;LM-15;Scienze dell'Antichità;PALERMO;82;30
2019/2020;8201;Palermo;LM-17;Fisica;PALERMO;82;12
2019/2020;8201;Palermo;LM-18;Informatica;PALERMO;82;20
2019/2020;8201;Palermo;LM-2;Archeologia;PALERMO;82;16
2019/2020;8201;Palermo;LM-20;Ingegneria Aerospaziale;PALERMO;82;22
2019/2020;8201;Palermo;LM-21;Ingegneria Biomedica;PALERMO;82;17
2019/2020;8201;Palermo;LM-22;Ingegneria Chimica;PALERMO;82;56
2019/2020;8201;Palermo;LM-23;Ingegneria Civile;PALERMO;82;23
2019/2020;8201;Palermo;LM-24;Ingegneria dei Sistemi Edilizi;PALERMO;82;13
2019/2020;8201;Palermo;LM-28;Ingegneria Elettrica;PALERMO;82;51
2019/2020;8201;Palermo;LM-29;Electronics Engineering;PALERMO;82;35
2019/2020;8201;Palermo;LM-30;Ingegneria Energetica e Nucleare;PALERMO;82;40
2019/2020;8201;Palermo;LM-31;Ingegneria Gestionale;PALERMO;82;132
2019/2020;8201;Palermo;LM-32;Ingegneria Informatica;PALERMO;82;65
2019/2020;8201;Palermo;LM-33;Ingegneria Meccanica;PALERMO;82;49
2019/2020;8201;Palermo;LM-35;Ingegneria e Tecnologie Innovative per l'Ambiente;PALERMO;82;33
2019/2020;8201;Palermo;LM-37;Lingue e Letterature: Interculturalità e Didattica;PALERMO;82;46
2019/2020;8201;Palermo;LM-38;Lingue Moderne e Traduzione per le Relazioni Internazionali;PALERMO;82;59
2019/2020;8201;Palermo;LM-39;Lingue e Letterature: Interculturalità e Didattica;PALERMO;82;32
2019/2020;8201;Palermo;LM-40;Matematica;PALERMO;82;22
2019/2020;8201;Palermo;LM-41;Medicina e Chirurgia;PALERMO;82;306
2019/2020;8201;Palermo;LM-41;Medicina e Chirurgia;CALTANISSETTA;85;98
2019/2020;8201;Palermo;LM-45;Musicologia e Scienze dello Spettacolo;PALERMO;82;12
2019/2020;8201;Palermo;LM-46;Odontoiatria e Protesi Dentaria;PALERMO;82;21
2019/2020;8201;Palermo;LM-47;Management dello Sport e delle Attività Motorie;PALERMO;82;19
2019/2020;8201;Palermo;LM-48;Pianificazione Territoriale, Urbanistica e Ambientale;PALERMO;82;13
2019/2020;8201;Palermo;LM-49;Tourism Systems And Hospitality Management;PALERMO;82;31
2019/2020;8201;Palermo;LM-4cu;Architettura;PALERMO;82;63
2019/2020;8201;Palermo;LM-51;Psicologia Clinica;PALERMO;82;184
2019/2020;8201;Palermo;LM-51;Psicologia del Ciclo di Vita;PALERMO;82;47
2019/2020;8201;Palermo;LM-51;Psicologia Sociale, del Lavoro e delle Organizzazioni;PALERMO;82;78
2019/2020;8201;Palermo;LM-52;International Relations / Relazioni Internazionali;PALERMO;82;38
2019/2020;8201;Palermo;LM-54;Chimica;PALERMO;82;24
2019/2020;8201;Palermo;LM-56;Scienze Economiche e Finanziarie;PALERMO;82;74
2019/2020;8201;Palermo;LM-57;Scienze della Formazione Continua;PALERMO;82;48
2019/2020;8201;Palermo;LM-59;Comunicazione Pubblica, d'Impresa e Pubblicità;PALERMO;82;86
2019/2020;8201;Palermo;LM-6;Biodiversita' e Biologia Ambientale;PALERMO;82;13
2019/2020;8201;Palermo;LM-6;Biologia Marina;PALERMO;82;10
2019/2020;8201;Palermo;LM-6;Biologia Molecolare e della Salute;PALERMO;82;45
2019/2020;8201;Palermo;LM-60;Scienze della Natura;PALERMO;82;8
2019/2020;8201;Palermo;LM-63;Scienze delle Amministrazioni e delle Organizzazioni Complesse;PALERMO;82;65
2019/2020;8201;Palermo;LM-65;Musicologia e Scienze dello Spettacolo;PALERMO;82;3
2019/2020;8201;Palermo;LM-67;Scienze e Tecniche delle Attività Motorie Preventive e Adattate e delle Attività Sportive;PALERMO;82;113
2019/2020;8201;Palermo;LM-68;Scienze e Tecniche delle Attività Motorie Preventive e Adattate e delle Attività Sportive;PALERMO;82;35
2019/2020;8201;Palermo;LM-69;Imprenditorialita' e Qualita' per il Sistema Agroalimentare;PALERMO;82;45
2019/2020;8201;Palermo;LM-69;Scienze delle Produzioni e delle Tecnologie Agrarie;PALERMO;82;34
2019/2020;8201;Palermo;LM-70;Mediterranean Food Science And Technology;PALERMO;82;24
2019/2020;8201;Palermo;LM-73;Scienze e Tecnologie Forestali e Agro-Ambientali;PALERMO;82;12
2019/2020;8201;Palermo;LM-74;Georischi e Georisorse;PALERMO;82;17
2019/2020;8201;Palermo;LM-75;Analisi e Gestione Ambientale;PALERMO;82;13
2019/2020;8201;Palermo;LM-77;Scienze Economico-Aziendali;PALERMO;82;124
2019/2020;8201;Palermo;LM-78;Scienze Filosofiche e Storiche;PALERMO;82;41
2019/2020;8201;Palermo;LM-8;Biotecnologie per l'Industria e per la Ricerca Scientifica;PALERMO;82;17
2019/2020;8201;Palermo;LM-81;Cooperazione, Sviluppo e Migrazioni;PALERMO;82;8
2019/2020;8201;Palermo;LM-82;Statistica e Data Science;PALERMO;82;28
2019/2020;8201;Palermo;LM-84;Studi Storici, Antropologici e Geografici;PALERMO;82;39
2019/2020;8201;Palermo;LM-85;Scienze Pedagogiche;PALERMO;82;150
2019/2020;8201;Palermo;LM-85 bis;Scienze della Formazione Primaria;PALERMO;82;308
2019/2020;8201;Palermo;LM-87;Servizio Sociale e Politiche Sociali;PALERMO;82;48
2019/2020;8201;Palermo;LM-89;Storia dell'Arte;PALERMO;82;58
2019/2020;8201;Palermo;LM-9;Biotecnologie Mediche e Medicina Molecolare;PALERMO;82;28
2019/2020;8201;Palermo;LM-92;Comunicazione del Patrimonio Culturale;PALERMO;82;15
2019/2020;8201;Palermo;LMG/01;Giurisprudenza;TRAPANI;81;32
2019/2020;8201;Palermo;LMG/01;Giurisprudenza;PALERMO;82;530
2019/2020;8201;Palermo;LMR/02;Conservazione e Restauro dei Beni Culturali (Abilitante Ai Sensi del D.Lgs N.42/2004);PALERMO;82;14
2019/2020;8301;Messina;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);MESSINA;83;303
2019/2020;8301;Messina;L/SNT1;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);MESSINA;83;23
2019/2020;8301;Messina;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);MESSINA;83;15
2019/2020;8301;Messina;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);MESSINA;83;67
2019/2020;8301;Messina;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);MESSINA;83;17
2019/2020;8301;Messina;L/SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);MESSINA;83;15
2019/2020;8301;Messina;L/SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);MESSINA;83;22
2019/2020;8301;Messina;L/SNT2;Terapia della Neuro e Psicomotricità dell'Età Evolutiva (Abilitante alla Professione Sanitaria di Terapista della Neuro e Psicomotricità dell'Età Evolutiva);MESSINA;83;34
2019/2020;8301;Messina;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);MESSINA;83;15
2019/2020;8301;Messina;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);MESSINA;83;17
2019/2020;8301;Messina;L/SNT3;Tecniche di Neurofisiopatologia (Abilitante alla Professione Sanitaria di Tecnico di Neurofisiopatologia);MESSINA;83;14
2019/2020;8301;Messina;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);MESSINA;83;13
2019/2020;8301;Messina;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);MESSINA;83;28
2019/2020;8301;Messina;L-10;Lettere;MESSINA;83;175
2019/2020;8301;Messina;L-11;Lingue, Letterature Straniere e Tecniche della Mediazione Linguistica;MESSINA;83;113
2019/2020;8301;Messina;L-12;Lingue, Letterature Straniere e Tecniche della Mediazione Linguistica;MESSINA;83;116
2019/2020;8301;Messina;L-13;Scienze Biologiche;MESSINA;83;217
2019/2020;8301;Messina;L-14;Consulente del Lavoro e Scienze dei Servizi Giuridici;MESSINA;83;56
2019/2020;8301;Messina;L-15;Turismo Culturale e Discipline delle Arti, della Musica e dello Spettacolo;MESSINA;83;32
2019/2020;8301;Messina;L-16;Scienze dell'Informazione: Comunicazione Pubblica e Tecniche Giornalistiche;MESSINA;83;2
2019/2020;8301;Messina;L-16;Scienze Politiche, Amministrazione e Servizi;MESSINA;83;38
2019/2020;8301;Messina;L-18;Economia Aziendale;MESSINA;83;126
2019/2020;8301;Messina;L-18;Management d'Impresa;MESSINA;83;224
2019/2020;8301;Messina;L-19;Scienze della Formazione e della Comunicazione;MESSINA;83;276
2019/2020;8301;Messina;L-19;Scienze della Formazione e della Comunicazione;NOTO;89;75
2019/2020;8301;Messina;L-2;Biotecnologie;MESSINA;83;65
2019/2020;8301;Messina;L-20;Scienze della Formazione e della Comunicazione;MESSINA;83;34
2019/2020;8301;Messina;L-20;Scienze della Formazione e della Comunicazione;NOTO;89;12
2019/2020;8301;Messina;L-20;Scienze dell'Informazione: Comunicazione Pubblica e Tecniche Giornalistiche;MESSINA;83;59
2019/2020;8301;Messina;L-22;Scienze Motorie, Sport e Salute;MESSINA;83;499
2019/2020;8301;Messina;L-23;Ingegneria Civile e dei Sistemi Edilizi;MESSINA;83;3
2019/2020;8301;Messina;L-24;Scienze e Tecniche Psicologiche;MESSINA;83;177
2019/2020;8301;Messina;L-24;Scienze e Tecniche Psicologiche;NOTO;89;74
2019/2020;8301;Messina;L-24;Scienze e Tecniche Psicologiche Cliniche e Preventive;MESSINA;83;209
2019/2020;8301;Messina;L-26;Scienze Gastronomiche;MESSINA;83;31
2019/2020;8301;Messina;L-27;Chimica;MESSINA;83;98
2019/2020;8301;Messina;L-28;Scienze e Tecnologie della Navigazione;MESSINA;83;54
2019/2020;8301;Messina;L-29;Scienze Nutraceutiche e Alimenti Funzionali;MESSINA;83;49
2019/2020;8301;Messina;L-3;Turismo Culturale e Discipline delle Arti, della Musica e dello Spettacolo;MESSINA;83;42
2019/2020;8301;Messina;L-30;Fisica;MESSINA;83;22
2019/2020;8301;Messina;L-31;Informatica;MESSINA;83;80
2019/2020;8301;Messina;L-32;Scienze dell'Ambiente e della Natura;MESSINA;83;27
2019/2020;8301;Messina;L-33;Economia, Banca e Finanza;MESSINA;83;85
2019/2020;8301;Messina;L-34;Analisi e Gestione dei Rischi Naturali e Antropici;MESSINA;83;8
2019/2020;8301;Messina;L-35;Matematica;MESSINA;83;24
2019/2020;8301;Messina;L-36;Scienze Politiche e delle Relazioni Internazionali;MESSINA;83;83
2019/2020;8301;Messina;L-38;Scienze, Tecnologie e Sicurezza delle Produzioni Animali;MESSINA;83;78
2019/2020;8301;Messina;L-39;Scienze del Servizio Sociale;MESSINA;83;83
2019/2020;8301;Messina;L-5;Filosofia;MESSINA;83;55
2019/2020;8301;Messina;L-7;Ingegneria Civile e dei Sistemi Edilizi;MESSINA;83;12
