AnnoA;AteneoNOME;AteneoCOD;Diploma_Paese;Continente;Imm_D
2018/2019;Milano Cattolica;1504;Panama;America;1
2018/2019;Napoli Vanvitelli;6306;Panama;America;1
2018/2019;Padova;2801;Panama;America;1
2018/2019;Pisa;5001;Panama;America;2
2018/2019;Roma Tor Vergata;5802;Panama;America;1
2018/2019;Bergamo;1601;Paraguay;America;1
2018/2019;Calabria;7801;Paraguay;America;6
2018/2019;Milano Cattolica;1504;Paraguay;America;1
2018/2019;Padova;2801;Paraguay;America;1
2018/2019;Roma La Sapienza;5801;Paraguay;America;3
2018/2019;Verona;2301;Paraguay;America;3
2018/2019;Aosta;701;Perù;America;1
2018/2019;Bologna;3701;Perù;America;11
2018/2019;Calabria;7801;Perù;America;1
2018/2019;Chieti e Pescara;6901;Perù;America;1
2018/2019;Ferrara;3801;Perù;America;4
2018/2019;Firenze;4801;Perù;America;5
2018/2019;Genova;1001;Perù;America;9
2018/2019;Milano;1501;Perù;America;17
2018/2019;Milano Bicocca;1509;Perù;America;4
2018/2019;Milano Bocconi;1503;Perù;America;2
2018/2019;Milano Cattolica;1504;Perù;America;3
2018/2019;Milano IULM;1505;Perù;America;2
2018/2019;Milano Politecnico;1502;Perù;America;5
2018/2019;Milano San Raffaele;1508;Perù;America;1
2018/2019;Modena e Reggio Emilia;3601;Perù;America;1
2018/2019;Novedrate e-Campus - telematica;1301;Perù;America;1
2018/2019;Padova;2801;Perù;America;3
2018/2019;Palermo;8201;Perù;America;1
2018/2019;Pavia;1801;Perù;America;1
2018/2019;Perugia;5401;Perù;America;3
2018/2019;Piemonte Orientale;201;Perù;America;2
2018/2019;Pisa;5001;Perù;America;3
2018/2019;Roma La Sapienza;5801;Perù;America;6
2018/2019;Roma Tor Vergata;5802;Perù;America;1
2018/2019;Roma Tre;5807;Perù;America;2
2018/2019;Roma UNINETTUNO - telematica;5813;Perù;America;1
2018/2019;Sassari;9001;Perù;America;2
2018/2019;Torino;101;Perù;America;7
2018/2019;Torino Politecnico;102;Perù;America;2
2018/2019;Urbino;4101;Perù;America;4
2018/2019;Verona;2301;Perù;America;1
2018/2019;Bologna;3701;Portorico;America;1
2018/2019;Cagliari;9201;Repubblica Dominicana;America;1
2018/2019;Catanzaro;7901;Repubblica Dominicana;America;1
2018/2019;Firenze;4801;Repubblica Dominicana;America;3
2018/2019;Macerata;4301;Repubblica Dominicana;America;1
2018/2019;Marche;4201;Repubblica Dominicana;America;1
2018/2019;Modena e Reggio Emilia;3601;Repubblica Dominicana;America;1
2018/2019;Novedrate e-Campus - telematica;1301;Repubblica Dominicana;America;2
2018/2019;Padova;2801;Repubblica Dominicana;America;2
2018/2019;Parma;3401;Repubblica Dominicana;America;1
2018/2019;Pisa;5001;Repubblica Dominicana;America;1
2018/2019;Roma Marconi - telematica;5810;Repubblica Dominicana;America;3
2018/2019;Salerno;6501;Repubblica Dominicana;America;1
2018/2019;Bari;7201;Stati Uniti d'America;America;1
2018/2019;Bergamo;1601;Stati Uniti d'America;America;1
2018/2019;Bologna;3701;Stati Uniti d'America;America;7
2018/2019;Bra Scienze Gastronomiche;401;Stati Uniti d'America;America;2
2018/2019;Ca' Foscari Venezia;2701;Stati Uniti d'America;America;2
2018/2019;Camerino;4302;Stati Uniti d'America;America;1
2018/2019;Castellanza LIUC;1201;Stati Uniti d'America;America;1
2018/2019;Ferrara;3801;Stati Uniti d'America;America;3
2018/2019;Firenze;4801;Stati Uniti d'America;America;1
2018/2019;Genova;1001;Stati Uniti d'America;America;2
2018/2019;Macerata;4301;Stati Uniti d'America;America;1
2018/2019;Milano;1501;Stati Uniti d'America;America;3
2018/2019;Milano Bicocca;1509;Stati Uniti d'America;America;1
2018/2019;Milano Bocconi;1503;Stati Uniti d'America;America;61
2018/2019;Milano Cattolica;1504;Stati Uniti d'America;America;4
2018/2019;Milano IULM;1505;Stati Uniti d'America;America;1
2018/2019;Milano Politecnico;1502;Stati Uniti d'America;America;5
2018/2019;Milano San Raffaele;1508;Stati Uniti d'America;America;1
2018/2019;Modena e Reggio Emilia;3601;Stati Uniti d'America;America;2
2018/2019;Napoli Parthenope;6302;Stati Uniti d'America;America;1
2018/2019;Napoli Vanvitelli;6306;Stati Uniti d'America;America;1
2018/2019;Novedrate e-Campus - telematica;1301;Stati Uniti d'America;America;2
2018/2019;Padova;2801;Stati Uniti d'America;America;6
2018/2019;Palermo;8201;Stati Uniti d'America;America;1
2018/2019;Parma;3401;Stati Uniti d'America;America;2
2018/2019;Pavia;1801;Stati Uniti d'America;America;3
2018/2019;Perugia Stranieri;5403;Stati Uniti d'America;America;2
2018/2019;Pisa;5001;Stati Uniti d'America;America;1
2018/2019;Reggio Calabria - Dante Alighieri;8003;Stati Uniti d'America;America;1
2018/2019;Roma La Sapienza;5801;Stati Uniti d'America;America;7
2018/2019;Roma Link Campus;5817;Stati Uniti d'America;America;1
2018/2019;Roma Luiss;5805;Stati Uniti d'America;America;1
2018/2019;Roma Saint Camillus;5818;Stati Uniti d'America;America;1
2018/2019;Roma Tor Vergata;5802;Stati Uniti d'America;America;2
2018/2019;Roma UNINETTUNO - telematica;5813;Stati Uniti d'America;America;1
2018/2019;Rozzano (MI) Humanitas University;1510;Stati Uniti d'America;America;9
2018/2019;Siena;5201;Stati Uniti d'America;America;1
2018/2019;Torino;101;Stati Uniti d'America;America;2
2018/2019;Torino Politecnico;102;Stati Uniti d'America;America;5
2018/2019;Trento;2201;Stati Uniti d'America;America;1
2018/2019;Urbino;4101;Stati Uniti d'America;America;1
2018/2019;Verona;2301;Stati Uniti d'America;America;1
2018/2019;Rozzano (MI) Humanitas University;1510;Trinidad e Tobago;America;1
2018/2019;Bologna;3701;Uruguay;America;1
2018/2019;Ferrara;3801;Uruguay;America;1
2018/2019;Padova;2801;Uruguay;America;1
2018/2019;Bari;7201;Venezuela;America;5
2018/2019;Bergamo;1601;Venezuela;America;3
2018/2019;Bologna;3701;Venezuela;America;5
2018/2019;Calabria;7801;Venezuela;America;5
2018/2019;Cassino;6001;Venezuela;America;3
2018/2019;Chieti e Pescara;6901;Venezuela;America;9
2018/2019;Enna KORE;8601;Venezuela;America;1
2018/2019;Ferrara;3801;Venezuela;America;3
2018/2019;Firenze;4801;Venezuela;America;1
2018/2019;Genova;1001;Venezuela;America;1
2018/2019;L'Aquila;6601;Venezuela;America;6
2018/2019;Macerata;4301;Venezuela;America;1
2018/2019;Marche;4201;Venezuela;America;2
2018/2019;Messina;8301;Venezuela;America;1
2018/2019;Milano Bicocca;1509;Venezuela;America;1
2018/2019;Milano Cattolica;1504;Venezuela;America;2
2018/2019;Milano Politecnico;1502;Venezuela;America;3
2018/2019;Modena e Reggio Emilia;3601;Venezuela;America;3
2018/2019;Napoli Pegaso - telematica;6307;Venezuela;America;1
2018/2019;Novedrate e-Campus - telematica;1301;Venezuela;America;1
2018/2019;Padova;2801;Venezuela;America;7
2018/2019;Palermo;8201;Venezuela;America;2
2018/2019;Parma;3401;Venezuela;America;2
2018/2019;Pavia;1801;Venezuela;America;3
2018/2019;Perugia;5401;Venezuela;America;1
2018/2019;Perugia Stranieri;5403;Venezuela;America;1
2018/2019;Pisa;5001;Venezuela;America;1
2018/2019;Roma La Sapienza;5801;Venezuela;America;7
2018/2019;Roma LUMSA;5803;Venezuela;America;1
2018/2019;Roma Saint Camillus;5818;Venezuela;America;1
2018/2019;Roma Tor Vergata;5802;Venezuela;America;4
2018/2019;Roma Tre;5807;Venezuela;America;2
2018/2019;Roma UNINT;5809;Venezuela;America;1
2018/2019;Roma UNITELMA - telematica;5811;Venezuela;America;1
2018/2019;Salerno;6501;Venezuela;America;4
2018/2019;Sannio;6201;Venezuela;America;1
2018/2019;Teramo;6701;Venezuela;America;6
2018/2019;Torino;101;Venezuela;America;3
2018/2019;Torino Politecnico;102;Venezuela;America;1
2018/2019;Venezia Iuav;2702;Venezuela;America;1
2018/2019;Verona;2301;Venezuela;America;3
2018/2019;Milano Cattolica;1504;;Asia;1
2018/2019;Brescia;1701;Afghanistan;Asia;1
2018/2019;Ca' Foscari Venezia;2701;Afghanistan;Asia;1
2018/2019;Ferrara;3801;Afghanistan;Asia;1
2018/2019;Insubria;1202;Afghanistan;Asia;2
2018/2019;Macerata;4301;Afghanistan;Asia;1
2018/2019;Napoli Federico II;6301;Afghanistan;Asia;1
2018/2019;Napoli Vanvitelli;6306;Afghanistan;Asia;1
2018/2019;Padova;2801;Afghanistan;Asia;1
2018/2019;Pavia;1801;Afghanistan;Asia;4
2018/2019;Perugia;5401;Afghanistan;Asia;1
2018/2019;Piemonte Orientale;201;Afghanistan;Asia;5
2018/2019;Reggio Calabria - Dante Alighieri;8003;Afghanistan;Asia;1
2018/2019;Roma UNINETTUNO - telematica;5813;Afghanistan;Asia;3
2018/2019;Rozzano (MI) Humanitas University;1510;Afghanistan;Asia;1
2018/2019;Siena Stranieri;5202;Afghanistan;Asia;1
2018/2019;Torino;101;Afghanistan;Asia;1
2018/2019;Trieste;3201;Afghanistan;Asia;1
2018/2019;Udine;3001;Afghanistan;Asia;2
2018/2019;Bari;7201;Arabia Saudita;Asia;1
2018/2019;Bergamo;1601;Arabia Saudita;Asia;1
2018/2019;Messina;8301;Arabia Saudita;Asia;3
2018/2019;Milano Bocconi;1503;Arabia Saudita;Asia;1
2018/2019;Modena e Reggio Emilia;3601;Arabia Saudita;Asia;8
2018/2019;Padova;2801;Arabia Saudita;Asia;1
2018/2019;Pisa;5001;Arabia Saudita;Asia;19
2018/2019;Roma La Sapienza;5801;Arabia Saudita;Asia;1
2018/2019;Roma Tor Vergata;5802;Arabia Saudita;Asia;10
2018/2019;Roma Tre;5807;Arabia Saudita;Asia;1
2018/2019;Torino;101;Arabia Saudita;Asia;1
2018/2019;Torino Politecnico;102;Arabia Saudita;Asia;2
2018/2019;Ca' Foscari Venezia;2701;Armenia;Asia;2
2018/2019;Milano Politecnico;1502;Armenia;Asia;1
2018/2019;Perugia Stranieri;5403;Armenia;Asia;1
2018/2019;Roma La Sapienza;5801;Armenia;Asia;1
2018/2019;Torino Politecnico;102;Armenia;Asia;1
2018/2019;Bologna;3701;Azerbaigian;Asia;3
2018/2019;Ca' Foscari Venezia;2701;Azerbaigian;Asia;3
2018/2019;Milano;1501;Azerbaigian;Asia;4
2018/2019;Milano Bocconi;1503;Azerbaigian;Asia;1
2018/2019;Roma La Sapienza;5801;Azerbaigian;Asia;7
2018/2019;Roma Tor Vergata;5802;Azerbaigian;Asia;7
2018/2019;Siena;5201;Azerbaigian;Asia;4
2018/2019;Torino;101;Azerbaigian;Asia;1
2018/2019;Torino Politecnico;102;Azerbaigian;Asia;10
2018/2019;Milano Bocconi;1503;Bahrein;Asia;1
2018/2019;Roma UNINETTUNO - telematica;5813;Bahrein;Asia;1
2018/2019;Bologna;3701;Bangladesh;Asia;2
2018/2019;Calabria;7801;Bangladesh;Asia;2
2018/2019;Camerino;4302;Bangladesh;Asia;1
2018/2019;Cassino;6001;Bangladesh;Asia;1
2018/2019;Catanzaro;7901;Bangladesh;Asia;1
2018/2019;Ferrara;3801;Bangladesh;Asia;1
2018/2019;Firenze;4801;Bangladesh;Asia;2
2018/2019;Milano Politecnico;1502;Bangladesh;Asia;1
2018/2019;Napoli Parthenope;6302;Bangladesh;Asia;1
2018/2019;Roma La Sapienza;5801;Bangladesh;Asia;5
2018/2019;Roma Tor Vergata;5802;Bangladesh;Asia;5
2018/2019;Siena;5201;Bangladesh;Asia;2
2018/2019;Torino Politecnico;102;Bangladesh;Asia;4
2018/2019;Trieste;3201;Bangladesh;Asia;2
2018/2019;Roma La Sapienza;5801;Brunei Darussalam;Asia;1
2018/2019;Bergamo;1601;Cina;Asia;3
2018/2019;Bologna;3701;Cina;Asia;86
2018/2019;Calabria;7801;Cina;Asia;5
2018/2019;Camerino;4302;Cina;Asia;7
2018/2019;Cassino;6001;Cina;Asia;1
2018/2019;Firenze;4801;Cina;Asia;93
2018/2019;Genova;1001;Cina;Asia;52
2018/2019;Macerata;4301;Cina;Asia;1
2018/2019;Milano;1501;Cina;Asia;39
2018/2019;Milano Bicocca;1509;Cina;Asia;16
2018/2019;Milano Bocconi;1503;Cina;Asia;24
2018/2019;Milano IULM;1505;Cina;Asia;1
2018/2019;Milano Politecnico;1502;Cina;Asia;66
2018/2019;Modena e Reggio Emilia;3601;Cina;Asia;12
2018/2019;Napoli L'Orientale;6303;Cina;Asia;2
2018/2019;Padova;2801;Cina;Asia;10
2018/2019;Parma;3401;Cina;Asia;2
2018/2019;Pavia;1801;Cina;Asia;11
2018/2019;Perugia;5401;Cina;Asia;12
2018/2019;Perugia Stranieri;5403;Cina;Asia;15
2018/2019;Pisa;5001;Cina;Asia;20
2018/2019;Roma La Sapienza;5801;Cina;Asia;18
2018/2019;Roma Link Campus;5817;Cina;Asia;2
2018/2019;Roma Luiss;5805;Cina;Asia;10
2018/2019;Roma Tor Vergata;5802;Cina;Asia;8
2018/2019;Roma Tre;5807;Cina;Asia;5
2018/2019;Salento;7501;Cina;Asia;1
2018/2019;Siena;5201;Cina;Asia;4
2018/2019;Siena Stranieri;5202;Cina;Asia;5
2018/2019;Teramo;6701;Cina;Asia;1
2018/2019;Torino;101;Cina;Asia;18
2018/2019;Torino Politecnico;102;Cina;Asia;90
2018/2019;Trieste;3201;Cina;Asia;1
2018/2019;Udine;3001;Cina;Asia;3
2018/2019;Venezia Iuav;2702;Cina;Asia;6
2018/2019;Firenze;4801;Corea del Sud;Asia;1
2018/2019;Milano Cattolica;1504;Corea del Sud;Asia;1
2018/2019;Napoli Federico II;6301;Corea del Sud;Asia;1
2018/2019;Napoli L'Orientale;6303;Corea del Sud;Asia;1
2018/2019;Roma La Sapienza;5801;Corea del Sud;Asia;3
2018/2019;Siena;5201;Corea del Sud;Asia;1
2018/2019;Torino Politecnico;102;Corea del Sud;Asia;1
2018/2019;Milano;1501;Emirati Arabi Uniti;Asia;2
2018/2019;Milano Bocconi;1503;Emirati Arabi Uniti;Asia;17
2018/2019;Milano Cattolica;1504;Emirati Arabi Uniti;Asia;3
2018/2019;Milano Politecnico;1502;Emirati Arabi Uniti;Asia;1
2018/2019;Milano San Raffaele;1508;Emirati Arabi Uniti;Asia;4
2018/2019;Napoli Vanvitelli;6306;Emirati Arabi Uniti;Asia;2
2018/2019;Padova;2801;Emirati Arabi Uniti;Asia;1
2018/2019;Pavia;1801;Emirati Arabi Uniti;Asia;3
2018/2019;Perugia Stranieri;5403;Emirati Arabi Uniti;Asia;3
2018/2019;Roma LUMSA;5803;Emirati Arabi Uniti;Asia;1
2018/2019;Roma Tor Vergata;5802;Emirati Arabi Uniti;Asia;3
2018/2019;Rozzano (MI) Humanitas University;1510;Emirati Arabi Uniti;Asia;5
2018/2019;Torino Politecnico;102;Emirati Arabi Uniti;Asia;2
2018/2019;Trento;2201;Emirati Arabi Uniti;Asia;1
2018/2019;Tuscia;5601;Emirati Arabi Uniti;Asia;1
2018/2019;Bologna;3701;Filippine;Asia;1
2018/2019;Milano;1501;Filippine;Asia;2
2018/2019;Milano Cattolica;1504;Filippine;Asia;1
2018/2019;Milano Politecnico;1502;Filippine;Asia;2
2018/2019;Pisa;5001;Filippine;Asia;1
2018/2019;Reggio Calabria - Dante Alighieri;8003;Filippine;Asia;1
2018/2019;Roma La Sapienza;5801;Filippine;Asia;1
2018/2019;Roma Tor Vergata;5802;Filippine;Asia;1
2018/2019;Torino;101;Filippine;Asia;1
2018/2019;Bari;7201;Georgia;Asia;5
2018/2019;Bologna;3701;Georgia;Asia;2
2018/2019;Firenze;4801;Georgia;Asia;1
2018/2019;Genova;1001;Georgia;Asia;3
2018/2019;Milano;1501;Georgia;Asia;2
2018/2019;Milano Bicocca;1509;Georgia;Asia;1
2018/2019;Milano Bocconi;1503;Georgia;Asia;6
2018/2019;Milano Cattolica;1504;Georgia;Asia;1
2018/2019;Milano Politecnico;1502;Georgia;Asia;1
2018/2019;Milano San Raffaele;1508;Georgia;Asia;1
2018/2019;Palermo;8201;Georgia;Asia;5
2018/2019;Parma;3401;Georgia;Asia;1
2018/2019;Perugia Stranieri;5403;Georgia;Asia;1
2018/2019;Pisa;5001;Georgia;Asia;2
2018/2019;Reggio Calabria - Dante Alighieri;8003;Georgia;Asia;1
2018/2019;Roma Tor Vergata;5802;Georgia;Asia;1
2018/2019;Torino Politecnico;102;Georgia;Asia;2
2018/2019;Bologna;3701;Giappone;Asia;4
2018/2019;Genova;1001;Giappone;Asia;1
2018/2019;Milano Bocconi;1503;Giappone;Asia;5
2018/2019;Milano Politecnico;1502;Giappone;Asia;2
2018/2019;Palermo;8201;Giappone;Asia;1
2018/2019;Perugia;5401;Giappone;Asia;1
2018/2019;Perugia Stranieri;5403;Giappone;Asia;1
2018/2019;Pisa;5001;Giappone;Asia;1
2018/2019;Roma La Sapienza;5801;Giappone;Asia;1
2018/2019;Salerno;6501;Giappone;Asia;1
2018/2019;Udine;3001;Giappone;Asia;1
2018/2019;Bergamo;1601;Giordania;Asia;1
2018/2019;Ca' Foscari Venezia;2701;Giordania;Asia;1
2018/2019;Ferrara;3801;Giordania;Asia;1
2018/2019;Firenze;4801;Giordania;Asia;1
2018/2019;Milano;1501;Giordania;Asia;1
2018/2019;Milano Bocconi;1503;Giordania;Asia;1
2018/2019;Perugia;5401;Giordania;Asia;1
2018/2019;Roma Luiss;5805;Giordania;Asia;23
2018/2019;Rozzano (MI) Humanitas University;1510;Giordania;Asia;1
2018/2019;Torino;101;Giordania;Asia;1
2018/2019;Trieste;3201;Giordania;Asia;1
2018/2019;Firenze;4801;Hong Kong;Asia;1
2018/2019;Milano;1501;Hong Kong;Asia;1
2018/2019;Milano Bocconi;1503;Hong Kong;Asia;4
2018/2019;Torino Politecnico;102;Hong Kong;Asia;1
2018/2019;Bergamo;1601;India;Asia;1
2018/2019;Bologna;3701;India;Asia;4
2018/2019;Brescia;1701;India;Asia;1
2018/2019;Ca' Foscari Venezia;2701;India;Asia;1
2018/2019;Calabria;7801;India;Asia;1
2018/2019;Camerino;4302;India;Asia;3
2018/2019;Cassino;6001;India;Asia;25
2018/2019;Firenze;4801;India;Asia;1
2018/2019;Genova;1001;India;Asia;1
2018/2019;Macerata;4301;India;Asia;1
2018/2019;Messina;8301;India;Asia;4
2018/2019;Milano;1501;India;Asia;3
2018/2019;Milano Bocconi;1503;India;Asia;7
2018/2019;Milano Cattolica;1504;India;Asia;8
2018/2019;Milano San Raffaele;1508;India;Asia;2
2018/2019;Napoli L'Orientale;6303;India;Asia;1
2018/2019;Napoli Vanvitelli;6306;India;Asia;2
2018/2019;Parma;3401;India;Asia;2
2018/2019;Pavia;1801;India;Asia;2
2018/2019;Perugia;5401;India;Asia;1
2018/2019;Roma La Sapienza;5801;India;Asia;37
2018/2019;Roma Link Campus;5817;India;Asia;1
2018/2019;Roma LUMSA;5803;India;Asia;4
2018/2019;Roma Saint Camillus;5818;India;Asia;15
2018/2019;Roma Tor Vergata;5802;India;Asia;56
2018/2019;Roma UNICUSANO - telematica;5815;India;Asia;1
2018/2019;Roma UNINETTUNO - telematica;5813;India;Asia;67
2018/2019;Rozzano (MI) Humanitas University;1510;India;Asia;7
2018/2019;Siena;5201;India;Asia;6
2018/2019;Torino;101;India;Asia;5
2018/2019;Torino Politecnico;102;India;Asia;12
2018/2019;Verona;2301;India;Asia;2
2018/2019;Bologna;3701;Indonesia;Asia;2
2018/2019;Ca' Foscari Venezia;2701;Indonesia;Asia;3
2018/2019;Genova;1001;Indonesia;Asia;1
2018/2019;Milano;1501;Indonesia;Asia;1
2018/2019;Milano Cattolica;1504;Indonesia;Asia;2
2018/2019;Perugia Stranieri;5403;Indonesia;Asia;1
2018/2019;Roma LUMSA;5803;Indonesia;Asia;4
2018/2019;Roma Saint Camillus;5818;Indonesia;Asia;1
2018/2019;Siena;5201;Indonesia;Asia;1
2018/2019;Torino Politecnico;102;Indonesia;Asia;1
2018/2019;Verona;2301;Indonesia;Asia;1
2018/2019;Bari;7201;Iran;Asia;8
2018/2019;Bergamo;1601;Iran;Asia;3
2018/2019;Bologna;3701;Iran;Asia;7
2018/2019;Brescia;1701;Iran;Asia;4
2018/2019;Ca' Foscari Venezia;2701;Iran;Asia;2
2018/2019;Cassino;6001;Iran;Asia;1
2018/2019;Catanzaro;7901;Iran;Asia;1
2018/2019;Chieti e Pescara;6901;Iran;Asia;7
2018/2019;Ferrara;3801;Iran;Asia;3
2018/2019;Firenze;4801;Iran;Asia;23
2018/2019;Genova;1001;Iran;Asia;14
2018/2019;Insubria;1202;Iran;Asia;5
2018/2019;L'Aquila;6601;Iran;Asia;3
2018/2019;Marche;4201;Iran;Asia;2
2018/2019;Messina;8301;Iran;Asia;1
2018/2019;Milano;1501;Iran;Asia;15
2018/2019;Milano Bicocca;1509;Iran;Asia;5
2018/2019;Milano IULM;1505;Iran;Asia;1
2018/2019;Milano Politecnico;1502;Iran;Asia;4
2018/2019;Milano San Raffaele;1508;Iran;Asia;2
2018/2019;Modena e Reggio Emilia;3601;Iran;Asia;4
2018/2019;Napoli Federico II;6301;Iran;Asia;6
2018/2019;Napoli Vanvitelli;6306;Iran;Asia;15
2018/2019;Novedrate e-Campus - telematica;1301;Iran;Asia;3
2018/2019;Padova;2801;Iran;Asia;13
2018/2019;Palermo;8201;Iran;Asia;1
2018/2019;Parma;3401;Iran;Asia;4
2018/2019;Pavia;1801;Iran;Asia;9
2018/2019;Perugia;5401;Iran;Asia;17
2018/2019;Perugia Stranieri;5403;Iran;Asia;3
2018/2019;Piemonte Orientale;201;Iran;Asia;3
2018/2019;Pisa;5001;Iran;Asia;4
2018/2019;Roma Foro Italico;5806;Iran;Asia;1
2018/2019;Roma La Sapienza;5801;Iran;Asia;49
2018/2019;Roma Tor Vergata;5802;Iran;Asia;53
2018/2019;Roma UNITELMA - telematica;5811;Iran;Asia;1
2018/2019;Rozzano (MI) Humanitas University;1510;Iran;Asia;2
2018/2019;Siena;5201;Iran;Asia;18
2018/2019;Siena Stranieri;5202;Iran;Asia;2
2018/2019;Torino;101;Iran;Asia;31
2018/2019;Torino Politecnico;102;Iran;Asia;22
2018/2019;Trieste;3201;Iran;Asia;2
2018/2019;Urbino;4101;Iran;Asia;2
2018/2019;Venezia Iuav;2702;Iran;Asia;1
2018/2019;Verona;2301;Iran;Asia;1
2018/2019;Calabria;7801;Iraq;Asia;2
2018/2019;L'Aquila;6601;Iraq;Asia;1
2018/2019;Napoli Federico II;6301;Iraq;Asia;1
2018/2019;Napoli Vanvitelli;6306;Iraq;Asia;1
2018/2019;Roma Tor Vergata;5802;Iraq;Asia;1
2018/2019;Trento;2201;Iraq;Asia;1
2018/2019;Trieste;3201;Iraq;Asia;1
2018/2019;Venezia Iuav;2702;Iraq;Asia;1
2018/2019;Bari;7201;Israele;Asia;2
2018/2019;Bologna;3701;Israele;Asia;15
2018/2019;Bra Scienze Gastronomiche;401;Israele;Asia;1
2018/2019;Brescia;1701;Israele;Asia;1
2018/2019;Catania;8701;Israele;Asia;1
2018/2019;Catanzaro;7901;Israele;Asia;9
2018/2019;Chieti e Pescara;6901;Israele;Asia;7
2018/2019;Ferrara;3801;Israele;Asia;1
2018/2019;Firenze;4801;Israele;Asia;22
2018/2019;Marche;4201;Israele;Asia;4
2018/2019;Messina;8301;Israele;Asia;9
2018/2019;Milano;1501;Israele;Asia;9
2018/2019;Milano Bicocca;1509;Israele;Asia;1
2018/2019;Milano Cattolica;1504;Israele;Asia;1
2018/2019;Milano Politecnico;1502;Israele;Asia;6
2018/2019;Milano San Raffaele;1508;Israele;Asia;1
2018/2019;Modena e Reggio Emilia;3601;Israele;Asia;3
2018/2019;Napoli Vanvitelli;6306;Israele;Asia;22
2018/2019;Padova;2801;Israele;Asia;13
2018/2019;Parma;3401;Israele;Asia;5
2018/2019;Pavia;1801;Israele;Asia;7
2018/2019;Perugia;5401;Israele;Asia;4
2018/2019;Piemonte Orientale;201;Israele;Asia;2
2018/2019;Pisa;5001;Israele;Asia;6
2018/2019;Roma La Sapienza;5801;Israele;Asia;36
2018/2019;Roma Saint Camillus;5818;Israele;Asia;1
2018/2019;Roma Tor Vergata;5802;Israele;Asia;4
2018/2019;Roma Tre;5807;Israele;Asia;2
2018/2019;Rozzano (MI) Humanitas University;1510;Israele;Asia;2
2018/2019;Torino;101;Israele;Asia;11
2018/2019;Torino Politecnico;102;Israele;Asia;7
2018/2019;Udine;3001;Israele;Asia;1
2018/2019;Verona;2301;Israele;Asia;1
2018/2019;Bari;7201;Kazakhstan;Asia;1
2018/2019;Bologna;3701;Kazakhstan;Asia;5
2018/2019;Ca' Foscari Venezia;2701;Kazakhstan;Asia;5
2018/2019;Cassino;6001;Kazakhstan;Asia;4
2018/2019;Messina;8301;Kazakhstan;Asia;1
2018/2019;Milano;1501;Kazakhstan;Asia;4
2018/2019;Milano Bocconi;1503;Kazakhstan;Asia;3
2018/2019;Milano IULM;1505;Kazakhstan;Asia;1
2018/2019;Milano Politecnico;1502;Kazakhstan;Asia;1
2018/2019;Pisa;5001;Kazakhstan;Asia;4
2018/2019;Roma La Sapienza;5801;Kazakhstan;Asia;5
2018/2019;Roma Link Campus;5817;Kazakhstan;Asia;1
2018/2019;Roma Tor Vergata;5802;Kazakhstan;Asia;2
2018/2019;Torino Politecnico;102;Kazakhstan;Asia;4
2018/2019;Trento;2201;Kazakhstan;Asia;1
