STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ADJUSTMENT,Adjustment,ACTIVITY,Economic activity,SECTOR,Institutional sector,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1995-Q3,,51.83117,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1995-Q4,,52.73333,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1996-Q1,,54.02213,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1996-Q2,,54.08656,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1996-Q3,,54.08656,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1996-Q4,,55.18204,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1997-Q1,,56.0842,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1997-Q2,,56.27752,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1997-Q3,,56.32048,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1997-Q4,,57.75964,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1998-Q1,,58.96252,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1998-Q2,,58.8766,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1998-Q3,,58.91956,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1998-Q4,,59.88616,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1999-Q1,,61.15347,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1999-Q2,,60.96016,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1999-Q3,,61.26088,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,1999-Q4,,62.97927,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2000-Q1,,64.35399,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2000-Q2,,64.61175,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2000-Q3,,63.51627,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2000-Q4,,65.25615,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2001-Q1,,66.88863,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2001-Q2,,66.52347,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2001-Q3,,66.09386,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2001-Q4,,67.72635,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2002-Q1,,69.05811,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2002-Q2,,69.07958,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2002-Q3,,68.71442,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2002-Q4,,70.04618,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2003-Q1,,72.40898,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2003-Q2,,70.86242,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2003-Q3,,71.29202,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2003-Q4,,72.79562,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2004-Q1,,75.30878,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2004-Q2,,74.42809,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2004-Q3,,74.79326,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2004-Q4,,76.59757,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2005-Q1,,78.53077,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2005-Q2,,77.37085,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2005-Q3,,77.24197,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2005-Q4,,78.89593,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2006-Q1,,81.90312,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2006-Q2,,80.59285,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2006-Q3,,79.71217,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2006-Q4,,81.86017,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2007-Q1,,85.53324,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2007-Q2,,83.55708,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2007-Q3,,83.08453,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2007-Q4,,84.99624,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2008-Q1,,87.68124,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2008-Q2,,86.92944,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2008-Q3,,85.49028,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2008-Q4,,87.0798,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2009-Q1,,88.73376,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2009-Q2,,87.402,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2009-Q3,,86.17764,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2009-Q4,,88.97003,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2010-Q1,,94.34003,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2010-Q2,,90.60252,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2010-Q3,,89.89368,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2010-Q4,,91.33283,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2011-Q1,,95.17775,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2011-Q2,,92.06315,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2011-Q3,,91.24691,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2011-Q4,,92.72903,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2012-Q1,,95.80067,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2012-Q2,,94.53335,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2012-Q3,,93.05123,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2012-Q4,,94.29707,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2013-Q1,,97.9057,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2013-Q2,,97.02502,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2013-Q3,,94.68371,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2013-Q4,,96.7243,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2014-Q1,,100.6981,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2014-Q2,,98.59306,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2014-Q3,,96.38062,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2014-Q4,,98.09902,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2015-Q1,,101.5573,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2015-Q2,,100.0322,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2015-Q3,,98.37827,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2015-Q4,,100.0322,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2016-Q1,,103.6409,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,Q,Quarterly,2016-Q2,,102.8246,,2015,,A,Normal value,0,Units,2,Two
