codice_ente,data_inizio,data_fine,codice_fiscale,denominazione,codice_regione,codice_provincia,codice_comune,sottocomparto
016049410,2025-11-10,9999-12-31,80073990378,ISTITUTO COMPRENSIVO DI SANT'AGATA BOLOGNESE,056,037,N.A.,ENTI_VOL_FIN_IS
016057828,2024-07-17,9999-12-31,82011050406,ISTITUTO COMPRENSIVO STATALE MONDAINO,006,099,N.A.,ENTI_VOL_FIN_IS
012748747,2023-06-09,9999-12-31,80051160176,ISTITUTO COMPRENSIVO DI GUSSAGO,081,017,N.A.,ENTI_VOL_FIN_IS
012970374,2025-06-23,9999-12-31,93034560610,ISTITUTO MAGISTRALE SALVATORE PIZZI,015,061,N.A.,ENTI_VOL_FIN_IS
017807119,2024-04-05,9999-12-31,95039440128,ISTITUTO COMPRENSIVO CANTELLO GIOVANNI XXIII,030,012,N.A.,ENTI_VOL_FIN_IS
017913601,2025-05-26,9999-12-31,90049850564,ISTITUTO COMPRENSIVO STATALE ANDREA SCRIATTOLI,057,056,N.A.,ENTI_VOL_FIN_IS
012530754,2020-05-01,9999-12-31,84000540223,LICEO ANDREA MAFFEI,153,022,N.A.,ENTI_VOL_FIN_IS
015736032,2020-05-01,9999-12-31,80017180227,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMO GRADO TRENTO 4,205,022,N.A.,ENTI_VOL_FIN_IS
015736221,2020-05-01,9999-12-31,80017720220,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMO GRADO TRENTO 7,205,022,N.A.,ENTI_VOL_FIN_IS
015736489,2020-05-01,9999-12-31,80018600223,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMO GRADO - VIGOLO VATTARO,236,022,N.A.,ENTI_VOL_FIN_IS
015742702,2024-07-05,9999-12-31,81005970173,ISTITUTO COMPRENSIVO DON GIOVANNI ANTONIOLI,148,017,N.A.,ENTI_VOL_FIN_IS
015744384,2025-02-03,9999-12-31,82002470175,ISTITUTO COMPRENSIVO MONTE ORFANO,059,017,N.A.,ENTI_VOL_FIN_IS
015744643,2024-04-29,9999-12-31,82003570171,ISTITUTO COMPRENSIVO CITTA' DI CHIARI,052,017,N.A.,ENTI_VOL_FIN_IS
015749590,2020-05-01,9999-12-31,85005490223,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMO GRADO ROVERETO - SUD,161,022,N.A.,ENTI_VOL_FIN_IS
015751011,2024-01-10,9999-12-31,87002130174,LICEO SCIENTIFICO ENRICO FERMI DI SALO',170,017,N.A.,ENTI_VOL_FIN_IS
015751024,2025-06-23,9999-12-31,87002590179,ISTITUTO COMPRENSIVO DI BAGOLINO,010,017,N.A.,ENTI_VOL_FIN_IS
015751375,2024-11-04,9999-12-31,88004450172,ISTITUTO COMPRENSIVO DI LENO,088,017,N.A.,ENTI_VOL_FIN_IS
018941188,2024-07-01,9999-12-31,96024320010,ISTITUTO COMPRENSIVO CENTOPASSI DI SANT' ANTONINO DI SUSA,256,001,N.A.,ENTI_VOL_FIN_IS
018941725,2025-10-17,9999-12-31,94203620631,LICEO STATALE ELSA MORANTE,049,063,N.A.,ENTI_VOL_FIN_IS
018942202,2024-06-21,9999-12-31,94032770581,I.I.S. BRASCHI - QUARENGHI,103,058,N.A.,ENTI_VOL_FIN_IS
018942382,2025-11-10,9999-12-31,94011740126,ISTITUTO COMPRENSIVO LEONARDO DA VINCI,119,012,N.A.,ENTI_VOL_FIN_IS
018942383,2024-01-01,9999-12-31,94011750125,ISTITUTO COMPRENSIVO G.P.CLERICI,075,012,N.A.,ENTI_VOL_FIN_IS
018942458,2026-02-18,9999-12-31,94006190782,ISTITUTO COMPRENSIVO POLO ARBERESHE,069,078,N.A.,ENTI_VOL_FIN_IS
018943195,2025-10-31,9999-12-31,93047370502,ISTITUTO COMPRENSIVO VINCENZO GALILEI,026,050,N.A.,ENTI_VOL_FIN_IS
018943598,2026-02-18,9999-12-31,93024430162,ISTITUTO COMPRENSIVO MASTRI CARAVAGGINI,053,016,N.A.,ENTI_VOL_FIN_IS
018944378,2026-03-17,9999-12-31,92033390441,ISTITUTO COMPRENSIVO FALCONE E BORSELLINO,011,044,N.A.,ENTI_VOL_FIN_IS
018944440,2024-10-07,9999-12-31,93018920152,ISTITUTO COMPRENSIVO VIA MATTEOTTI,204,015,N.A.,ENTI_VOL_FIN_IS
018944549,2024-01-10,9999-12-31,92008590173,ISTITUTO DI ISTRUZIONE SUPERIORE CARLO BERETTA,075,017,N.A.,ENTI_VOL_FIN_IS
018944552,2024-07-07,9999-12-31,92008620178,"ISTITUTO COMPRENSIVO """"T. OLIVELLI"""" VILLA CARCINA",199,017,N.A.,ENTI_VOL_FIN_IS
018944639,2024-04-05,9999-12-31,91201540373,ISTITUTO COMPRENSIVO GRANAROLO DELL'EMILIA,030,037,N.A.,ENTI_VOL_FIN_IS
018944684,2024-07-05,9999-12-31,91094350351,ISTITUTO COMPRENSIVO MONTECCHIO,027,035,N.A.,ENTI_VOL_FIN_IS
018944685,2025-03-24,9999-12-31,91094360350,ISTITUTO COMPRENSIVO CASTELLARANO,014,035,N.A.,ENTI_VOL_FIN_IS
018945352,2025-10-17,9999-12-31,91017960427,ISTITUTO STATALE COMPRENSIVO FEDERICO II,021,042,N.A.,ENTI_VOL_FIN_IS
018945444,2025-07-28,9999-12-31,91013580922,ISTITUTO COMPRENSIVO SANLURI,015,117,N.A.,ENTI_VOL_FIN_IS
018945490,2025-03-24,9999-12-31,91012680756,ISTITUTO COMPRENSIVO STATALE PORTO CESAREO,097,075,N.A.,ENTI_VOL_FIN_IS
018945823,2022-12-14,9999-12-31,91005640916,ISTITUTO GLOBALE JERZU,009,116,N.A.,ENTI_VOL_FIN_IS
018946205,2026-04-10,9999-12-31,90089520325,ISTITUTO COMPRENSIVO TIZIANA WEISS,006,032,N.A.,ENTI_VOL_FIN_IS
018993142,2026-01-19,9999-12-31,92069350491,ISTITUTO STATALE DI ISTRUZIONE SUPERIORE NICCOLINI PALLI,009,049,N.A.,ENTI_VOL_FIN_IS
018993949,2025-03-24,9999-12-31,92027580601,ISTITUTO COMPRENSIVO CASTRO DEI VOLSCI,023,060,N.A.,ENTI_VOL_FIN_IS
018994346,2025-05-05,9999-12-31,92015290429,ISTITUTO COMPRENSIVO CORINALDO,015,042,N.A.,ENTI_VOL_FIN_IS
018994612,2026-03-02,9999-12-31,95118820166,ISTITUTO COMPRENSIVO EUGENIO DONADONI,024,016,N.A.,ENTI_VOL_FIN_IS
018994615,2025-10-31,9999-12-31,95118850163,ISTITUTO COMPRENSIVO CHIUDUNO,073,016,N.A.,ENTI_VOL_FIN_IS
018994677,2025-04-04,9999-12-31,91201390373,ISTITUTO COMPRENSIVO N.8 VIA CA' SELVATICA,006,037,N.A.,ENTI_VOL_FIN_IS
018994680,2024-07-05,9999-12-31,91201420378,ISTITUTO COMPRENSIVO DI BUDRIO,008,037,N.A.,ENTI_VOL_FIN_IS
018994685,2025-03-03,9999-12-31,91201220372,ISTITUTO COMPRENSIVO DI PIANORO,047,037,N.A.,ENTI_VOL_FIN_IS
018994691,2024-02-23,9999-12-31,91201110375,ISTITUTO COMPRENSIVO N.12 BOLOGNA,006,037,N.A.,ENTI_VOL_FIN_IS
018995317,2026-03-17,9999-12-31,91021330799,ISTITUTO DI ISTRUZIONE SECONDARIA SUPERIORE POLO,012,101,N.A.,ENTI_VOL_FIN_IS
019000150,2023-06-09,9999-12-31,95118880160,ISTITUTO COMPRENSIVO DI ZANICA,245,016,N.A.,ENTI_VOL_FIN_IS
019000480,2024-04-15,9999-12-31,92046610405,ISTITUTO COMPRENSIVO PREDAPPIO,032,040,N.A.,ENTI_VOL_FIN_IS
019006075,2025-10-31,9999-12-31,95118570167,ISTITUTO COMPRENSIVO STATALE GIOVANNI XXIII,032,016,N.A.,ENTI_VOL_FIN_IS
019012837,2022-10-05,9999-12-31,98092930175,LICEO SCIENTIFICO STATALE LEONARDO,029,017,N.A.,ENTI_VOL_FIN_IS
019012838,2023-11-10,9999-12-31,98092940174,ISTITUTO COMPRENSIVO DI CONCESIO,061,017,N.A.,ENTI_VOL_FIN_IS
019013051,2025-04-04,9999-12-31,97165750825,ISTITUTO COMPRENSIVO STATALE SFERRACAVALLO - ONORATO,053,082,N.A.,ENTI_VOL_FIN_IS
016368748,2024-06-21,9999-12-31,80245770583,ISTITUTO COMPRENSIVO VILLAGGIO PRENESTINO,091,058,N.A.,ENTI_VOL_FIN_IS
016368801,2024-09-01,9999-12-31,80246670584,ISTITUTO COMPRENSIVO ORAZIO,079,058,N.A.,ENTI_VOL_FIN_IS
016375268,2026-03-17,9999-12-31,80401470580,LICEO CLASSICO TORQUATO TASSO,091,058,N.A.,ENTI_VOL_FIN_IS
016552178,2026-02-18,9999-12-31,80012790608,ISTITUTO COMPRENSIVO STATALE BOVILLE ERNICA,014,060,N.A.,ENTI_VOL_FIN_IS
016553117,2025-10-17,9999-12-31,80018660631,LICEO SCIENTIFICO GIUSEPPE MERCALLI,049,063,N.A.,ENTI_VOL_FIN_IS
016553560,2025-04-04,9999-12-31,80021870656,LICEO CLASSICO E SCIENTIFICO STATALE FRANCESCO DE SANCTIS,116,065,N.A.,ENTI_VOL_FIN_IS
016553922,2026-03-17,9999-12-31,80025520638,ISTITUTO COMPRENSIVO 58 J. F. KENNEDY,049,063,N.A.,ENTI_VOL_FIN_IS
016554175,2025-10-17,9999-12-31,80028030650,LICEO SCIENTIFICO FRANCESCO SEVERI,116,065,N.A.,ENTI_VOL_FIN_IS
016554276,2025-06-23,9999-12-31,80028930651,ISTITUTO COMPRENSIVO AMEDEO MOSCATI,099,065,N.A.,ENTI_VOL_FIN_IS
016554655,2025-03-24,9999-12-31,80032500631,LICEO CLASSICO E DELLE SCIENZE UMANE FRANCESCO DURANTE,032,063,N.A.,ENTI_VOL_FIN_IS
016560908,2026-03-17,9999-12-31,81000750653,DIREZIONE DIDATTICA AGROPOLI 1,002,065,N.A.,ENTI_VOL_FIN_IS
016564125,2026-04-10,9999-12-31,84001860653,ISTITUTO COMPRENSIVO CAMEROTA,021,065,N.A.,ENTI_VOL_FIN_IS
016564192,2025-06-23,9999-12-31,84002700650,ISTITUTO COMPRENSIVO SANTA CROCE,134,065,N.A.,ENTI_VOL_FIN_IS
016567761,2023-12-04,9999-12-31,90006330618,ISTITUTO PROFESSIONALE PER I SERVIZI PER L'ENOGASTRONOMIA E L'OSITALITA' RAINULFO DRENGOT,005,061,N.A.,ENTI_VOL_FIN_IS
016756170,2025-04-11,9999-12-31,80004610707,ISTITUTO OMNICOMPRENSIVO DEL FORTORE RICCIA - S. ELIA,057,070,N.A.,ENTI_VOL_FIN_IS
016762811,2026-03-17,9999-12-31,80030960712,SCUOLA STATALE PRIMARIA E DELL'INFANZIA E OSPEDALIERA SAN GIOVANNI BOSCO,024,071,N.A.,ENTI_VOL_FIN_IS
016762848,2025-02-01,9999-12-31,80031240718,ISTITUTO OMNICOMPRENSIVO DEI MONTI DAUNI - BOVINO,007,071,N.A.,ENTI_VOL_FIN_IS
019707010,2023-06-09,9999-12-31,80124050156,ISTITUTO COMPRENSIVO CARDARELLI MASSAUA,146,015,N.A.,ENTI_VOL_FIN_IS
019707774,2024-09-01,9999-12-31,90008570849,ISTITUTO COMPRENSIVO LEONARDO SCIASCIA,029,084,N.A.,ENTI_VOL_FIN_IS
017935805,2025-04-11,9999-12-31,90039480638,ISTITUTO PROFESSIONALE STATALE PER I SERVIZI ENOGASTRONOMICI E L'OSPITALITA' ALBERGHIERA RAFFAELE VIVIANI,024,063,N.A.,ENTI_VOL_FIN_IS
018501988,2022-10-05,9999-12-31,98086940172,ITCS ABBA - BALLINI DI BRESCIA,029,017,N.A.,ENTI_VOL_FIN_IS
018946207,2026-04-10,9999-12-31,90089530324,ISTITUTO COMPRENSIVO GIANCARLO ROLI,006,032,N.A.,ENTI_VOL_FIN_IS
018946485,2024-10-21,9999-12-31,92015050161,ISTITUTO COMPRENSIVO ALDO MORO DI CALCINATE,043,016,N.A.,ENTI_VOL_FIN_IS
018949110,2024-07-23,9999-12-31,92046310642,ISTITUTO COMPRENSIVO STATALE CARLO DEL BALZO,080,064,N.A.,ENTI_VOL_FIN_IS
018951803,2025-11-10,9999-12-31,02103431207,ISTITUTO DI ISTRUZIONE SUPERIORE FRANCESCO ALBERGHETTI,032,037,N.A.,ENTI_VOL_FIN_IS
018957689,2026-02-18,9999-12-31,97198640589,ISTITUTO COMPRENSIVO DON ROBERTO SARDELLI,091,058,N.A.,ENTI_VOL_FIN_IS
018962086,2026-03-17,9999-12-31,90020740412,ISTITUTO COMPRENSIVO MATTEO NUTI,013,041,N.A.,ENTI_VOL_FIN_IS
018962109,2026-04-10,9999-12-31,90032170376,ISTITUTO COMPRENSIVO N. 5 VIA PIRANDELLO,032,037,N.A.,ENTI_VOL_FIN_IS
018962115,2025-07-18,9999-12-31,93018840152,ISTITUTO OMNICOMPRENSIVO EUROPEO DI ARCONATE E BUSCATE,038,015,N.A.,ENTI_VOL_FIN_IS
018963079,2023-07-10,9999-12-31,95118690163,ISTITUTO COMPRENSIVO FRA AMBROGIO DA CALEPIO,062,016,N.A.,ENTI_VOL_FIN_IS
018963080,2023-04-24,9999-12-31,95118710169,ISTITUTO COMPRENSIVO ALDO MORO DI GORLAGO,114,016,N.A.,ENTI_VOL_FIN_IS
018972834,2023-10-06,9999-12-31,98093050171,ISTITUTO COMPRENSIVO S.MARIA BAMBINA EST 1 BRESCIA,029,017,N.A.,ENTI_VOL_FIN_IS
018972835,2025-04-04,9999-12-31,98093060170,ISTITUTO COMPRENSIVO TEN. PELLEGRINI PISOGNE,143,017,N.A.,ENTI_VOL_FIN_IS
018972995,2025-04-11,9999-12-31,97198120582,ISTITUTO COMPRENSIVO STATALE GIUSEPPE MONTEZEMOLO,091,058,N.A.,ENTI_VOL_FIN_IS
018973182,2023-07-28,9999-12-31,96005640162,ISTITUTO COMPRENSIVO DANIELE SPADA,204,016,N.A.,ENTI_VOL_FIN_IS
018973351,2025-05-05,9999-12-31,94203570638,LICEO SCIENTIFICO STATALE EMILIO SEGRE',041,063,N.A.,ENTI_VOL_FIN_IS
018973496,2020-05-01,9999-12-31,94024530225,ISTITUTO ISTRUZIONE SUPERIORE DON MILANI TRENTO,161,022,N.A.,ENTI_VOL_FIN_IS
018973497,2020-05-01,9999-12-31,94024540224,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMO GRADO DI ISERA-ROVERETO,161,022,N.A.,ENTI_VOL_FIN_IS
018973498,2020-05-01,9999-12-31,94024550223,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMO GRADO DI VILLA LAGARINA,222,022,N.A.,ENTI_VOL_FIN_IS
018973500,2020-05-01,9999-12-31,94024570221,"ISTITUTO COMPRENSIVO DI ALA """"BRESCIANI",001,022,N.A.,ENTI_VOL_FIN_IS
018973752,2020-05-01,9999-12-31,93012960220,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMO GRADO DI ARCO,006,022,N.A.,ENTI_VOL_FIN_IS
018973756,2020-05-01,9999-12-31,93013000224,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMO GRADO RIVA 1,153,022,N.A.,ENTI_VOL_FIN_IS
011138356,2020-05-01,9999-12-31,80016700223,LICEO SCIENTIFICO L. DA VINCI - TRENTO,205,022,N.A.,ENTI_VOL_FIN_IS
021621199,2024-07-24,9999-12-31,90009240244,ISTITUTO DI ISTRUZIONE SUPERIORE SILVIO CECCATO,061,024,N.A.,ENTI_VOL_FIN_IS
021623115,2023-06-23,9999-12-31,90016680424,ISTITUO COMPRENSIVO MARCO POLO,017,042,N.A.,ENTI_VOL_FIN_IS
019013249,2023-11-10,9999-12-31,96005650161,ISTITUTO COMPRENSIVO FRATELLI D'ITALIA,086,016,N.A.,ENTI_VOL_FIN_IS
019013742,2024-07-30,9999-12-31,93105070879,ISTITUTO PROFESSIONALE DI STATO PER I SERVIZI ENOGASTRONOMICI E DELL'OSPITALITA' ALBERGHIERA KAROL WOJTYLA,015,087,N.A.,ENTI_VOL_FIN_IS
019014491,2025-10-31,9999-12-31,92105290925,ISTITUTO COMPRENSIVO EDMONDO DE MAGISTRIS,043,118,N.A.,ENTI_VOL_FIN_IS
019014775,2024-04-05,9999-12-31,92046570641,ISTITUTO COMPRENSIVO COSIMO CARUSO,002,064,N.A.,ENTI_VOL_FIN_IS
019014781,2024-04-05,9999-12-31,92046480403,ISTITUTO COMPRENSIVO CIVITELLA DI ROMAGNA,009,040,N.A.,ENTI_VOL_FIN_IS
019015206,2020-05-01,9999-12-31,92013850224,ISTITUTO COMPRENSIVO SCUOLA ELEMENTARE MEDIA DI TAIO,230,022,N.A.,ENTI_VOL_FIN_IS
019015220,2024-07-11,9999-12-31,92012940794,ISTITUTO COMPRENSIVO CURINGA,039,079,N.A.,ENTI_VOL_FIN_IS
019015304,2025-12-05,9999-12-31,92006830654,ISTITUTO OMNICOMPRENSIVO DI POLLA,097,065,N.A.,ENTI_VOL_FIN_IS
019015307,2023-12-07,9999-12-31,92006630195,ISTITUTO COMPRENSIVO G. BERTESI,098,019,N.A.,ENTI_VOL_FIN_IS
019015687,2026-03-17,9999-12-31,91033020743,ISTITUTO DI ISTRUZIONE SECONDARIA SUPERIORE EPIFANIO FERDINANDO,010,074,N.A.,ENTI_VOL_FIN_IS
019015804,2024-07-05,9999-12-31,91021390793,ISTITUTO COMPRENSIVO VERZINO - MELISSA,027,101,N.A.,ENTI_VOL_FIN_IS
019015827,2023-12-07,9999-12-31,91020960042,ISTITUTO COMPRENSIVO DI SOMMARIVA PERNO,223,004,N.A.,ENTI_VOL_FIN_IS
019015917,2025-03-24,9999-12-31,91017930420,ISTITUTO COMPRENSIVO BENIAMINO GIGLI,029,042,N.A.,ENTI_VOL_FIN_IS
019015923,2024-04-05,9999-12-31,91017860429,ISTITUTO COMPRENSIVO DON COSTANTINI - LUIGI BARTOLINI,016,042,N.A.,ENTI_VOL_FIN_IS
019016016,2025-09-29,9999-12-31,91013680870,ISTITUTO DI ISTRUZIONE SUPERIORE CUCUZZA - EUCLIDE,011,087,N.A.,ENTI_VOL_FIN_IS
019016061,2023-11-10,9999-12-31,91011920179,ISTITUTO D'ISTRUZIONE SUPERIORE CRISTOFORO MARZOLI,133,017,N.A.,ENTI_VOL_FIN_IS
019016165,2023-12-14,9999-12-31,91007450140,ISTITUTO COMPRENSIVO GIOVANNI GAVAZZENI,063,014,N.A.,ENTI_VOL_FIN_IS
019016167,2022-12-14,9999-12-31,91007460149,ISTITUTO COMPRENSIVO DI COSIO VALTELLINO,024,014,N.A.,ENTI_VOL_FIN_IS
019016203,2024-04-29,9999-12-31,91005210298,ISTITUTO COMPRENSIVO OCCHIOBELLO,033,029,N.A.,ENTI_VOL_FIN_IS
019718779,2024-11-04,9999-12-31,91022800790,ISTITUTO COMPRENSIVO MORO - LAMANNA,015,101,N.A.,ENTI_VOL_FIN_IS
019724439,2024-02-25,9999-12-31,91548230159,ISTITUTO COMPRENSIVO QUINTINO DI VONA,059,015,N.A.,ENTI_VOL_FIN_IS
020960186,2024-06-21,9999-12-31,80055110540,ISTITUTO COMPRENSIVO ASSISI 3,001,054,N.A.,ENTI_VOL_FIN_IS
020962162,2024-02-23,9999-12-31,90011950178,ISTITUTO COMPRENSIVO DI BIENNO,018,017,N.A.,ENTI_VOL_FIN_IS
020966881,2025-10-17,9999-12-31,90032000508,ISTITUTO COMPRENSIVO VOLTERRA,039,050,N.A.,ENTI_VOL_FIN_IS
012504990,2023-12-07,9999-12-31,80009530330,4 CIRCOLO DIDATTICO STATALE DI PIACENZA,032,033,N.A.,ENTI_VOL_FIN_IS
012505086,2024-07-05,9999-12-31,80010210336,CD QUINTO CIRCOLO,032,033,N.A.,ENTI_VOL_FIN_IS
012505125,2025-09-29,9999-12-31,80010450601,ISTITUTO COMPRENSIVO 2 ALATRI SACCHETTI SASSETTI,003,060,N.A.,ENTI_VOL_FIN_IS
012505148,2025-12-05,9999-12-31,80010630335,OTTAVO CIRCOLO DIDATTICO DI PIACENZA,032,033,N.A.,ENTI_VOL_FIN_IS
012505185,2023-11-01,9999-12-31,80010930347,ISTITUTO COMPRENSIVO PARMA CENTRO,027,034,N.A.,ENTI_VOL_FIN_IS
012505207,2024-07-22,9999-12-31,80011090877,"LICEO SCIENTIFICO STATALE """"E. BOGGIO LERA",015,087,N.A.,ENTI_VOL_FIN_IS
012505222,2025-09-29,9999-12-31,80011240720,LICEO CLASSICO STATALE SOCRATE,006,072,N.A.,ENTI_VOL_FIN_IS
012505287,2023-03-29,9999-12-31,80011570365,DIREZIONE DIDATTICA FORMIGINE 2,015,036,N.A.,ENTI_VOL_FIN_IS
012505318,2024-11-04,9999-12-31,80011820877,ISTITUTO COMPRENSIVO XX SETTEMBRE DI CATANIA,015,087,N.A.,ENTI_VOL_FIN_IS
012505326,2026-03-17,9999-12-31,80011870344,LICEO SCIENTIFICO GIACOMO ULIVI,027,034,N.A.,ENTI_VOL_FIN_IS
012505378,2024-09-01,9999-12-31,80012230423,LICEO SCIENTIFICO STATALE G. GALILEI,002,042,N.A.,ENTI_VOL_FIN_IS
012505414,2024-01-10,9999-12-31,80012460343,LICEO CLASSICO E LINGUISTICO G.D. ROMAGNOSI,027,034,N.A.,ENTI_VOL_FIN_IS
019018730,2024-07-11,9999-12-31,01223820190,ISTITUTO COMPRENSIVO SERGNANO PRIMO LEVI,094,019,N.A.,ENTI_VOL_FIN_IS
019024480,2024-10-21,9999-12-31,91202160379,ISTITUTO COMPRENSIVO DI MALALBERGO,035,037,N.A.,ENTI_VOL_FIN_IS
019028267,2024-06-21,9999-12-31,92006850652,ISTITUTO COMPRENSIVO DI PADULA,087,065,N.A.,ENTI_VOL_FIN_IS
019028632,2026-03-02,9999-12-31,90009740557,ISTITUTO COMPRENSIVO M.CAPPELLETTI,002,055,N.A.,ENTI_VOL_FIN_IS
019028636,2020-05-01,9999-12-31,90009750226,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMO GRADO BORGO VALSUGANA,022,022,N.A.,ENTI_VOL_FIN_IS
019028644,2025-02-03,9999-12-31,90009730293,ISTITUTO COMPRENSIVO DI LOREO,030,029,N.A.,ENTI_VOL_FIN_IS
019028694,2024-04-29,9999-12-31,90009530172,ISTITUTO COMPRENSIVO CAPO DI PONTE P. DA CEMMO,035,017,N.A.,ENTI_VOL_FIN_IS
019032671,2025-03-24,9999-12-31,94048310273,ISTITUTO COMPRENSIVO DANIELE MANIN,044,027,N.A.,ENTI_VOL_FIN_IS
019033110,2025-04-04,9999-12-31,93084480420,ISTITUTO COMPRENSIVO MONTEMARCIANO - MONTE SAN VITO,030,042,N.A.,ENTI_VOL_FIN_IS
019033311,2024-05-03,9999-12-31,93044340615,ISTITUTO AUTONOMO COMPRENSIVO DANTE ALIGHIERI DI BELLONA,007,061,N.A.,ENTI_VOL_FIN_IS
019034793,2023-03-29,9999-12-31,92022040270,ISTITUTO COMPRENSIVO RUFINO TURRANIO,011,027,N.A.,ENTI_VOL_FIN_IS
019035039,2024-03-19,9999-12-31,92015010165,ISTITUTO COMPRENSIVO MARTINENGO,133,016,N.A.,ENTI_VOL_FIN_IS
019035048,2023-03-29,9999-12-31,92015040162,ISTITUTO COMPRENSIVO MARTIRI DELLA RESISTENZA,044,016,N.A.,ENTI_VOL_FIN_IS
019035085,2020-05-01,9999-12-31,92013860223,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMO GRADO BASSA VAL DI SOLE,110,022,N.A.,ENTI_VOL_FIN_IS
019035162,2025-10-31,9999-12-31,92012580756,ISTITUTO COMPRENSIVO DI POGGIARDO,061,075,N.A.,ENTI_VOL_FIN_IS
019035287,2024-04-29,9999-12-31,92011850788,ISTITUTO COMPRENSIVO DIAMANTE,048,078,N.A.,ENTI_VOL_FIN_IS
019035295,2025-04-11,9999-12-31,92011810782,ISTITUTO COMPRENSIVO PAOLO BORSELLINO,132,078,N.A.,ENTI_VOL_FIN_IS
019035409,2024-09-30,9999-12-31,92006670191,ISTITUTO COMPRENSIVO P. SENTATI DI CASTELLEONE,025,019,N.A.,ENTI_VOL_FIN_IS
019035617,2024-11-04,9999-12-31,91200110376,ISTITUTO COMPRENSIVO DI ARGELATO,002,037,N.A.,ENTI_VOL_FIN_IS
019035843,2024-04-15,9999-12-31,91069350402,ISTITUTO COMPRENSIVO ALBERTO MARVELLI,014,099,N.A.,ENTI_VOL_FIN_IS
019036824,2025-06-23,9999-12-31,91027480655,ISTITUTO COMPRENSIVO STATALE SANDRO PENNA,014,065,N.A.,ENTI_VOL_FIN_IS
019036828,2024-08-01,9999-12-31,91027500650,ISTITUTO COMPRENSIVO STATALE GIACINTO ROMANO DI EBOLI,050,065,N.A.,ENTI_VOL_FIN_IS
021644144,2025-03-24,9999-12-31,92024370634,ISTITUTO COMPRENSIVO STATALE PADRE ARTURO D'ONOFRIO,088,063,N.A.,ENTI_VOL_FIN_IS
021653148,2025-04-04,9999-12-31,93023550291,ISTITUTO COMPRENSIVO DI VILLADOSE,048,029,N.A.,ENTI_VOL_FIN_IS
021654094,2025-05-05,9999-12-31,93032990637,ISTITUTO DI ISTRUZIONE SUPERIORE DON GEREMIA PISCOPO,005,063,N.A.,ENTI_VOL_FIN_IS
021655533,2024-01-10,9999-12-31,93044340201,ISTITUTO COMPRENSIVO MANTOVA 1,030,020,N.A.,ENTI_VOL_FIN_IS
012538281,2026-03-17,9999-12-31,83003610041,ISTITUTO COMPRENSIVO ISOARDO - VANZETTI,061,004,N.A.,ENTI_VOL_FIN_IS
012538449,2025-03-24,9999-12-31,84009230487,LICEO SCIENTIFICO STATALE NICCOLO' COPERNICO,005,100,N.A.,ENTI_VOL_FIN_IS
012538679,2024-04-22,9999-12-31,81004390316,ISTITUTO COMPRENSIVO DANTE ALIGHIERI,023,031,N.A.,ENTI_VOL_FIN_IS
012538680,2025-07-28,9999-12-31,81004210316,ISTITUTO COMPRENSIVO LEONARDO DA VINCI,016,031,N.A.,ENTI_VOL_FIN_IS
012538713,2025-05-05,9999-12-31,90051650084,ISTITUTO DI ISTRUZIONE SUPERIORE E. RUFFINI - D. AICARDI,059,008,N.A.,ENTI_VOL_FIN_IS
012538792,2023-11-07,9999-12-31,80004790590,ISTITUTO COMPRENSIVO ALESSANDRO VOLTA,011,059,N.A.,ENTI_VOL_FIN_IS
012538844,2025-03-03,9999-12-31,80005970597,ISTITUTO COMPRENSIVO MARIA MONTESSORI,032,059,N.A.,ENTI_VOL_FIN_IS
012538848,2024-06-24,9999-12-31,80003020593,LICEO STATALE ALESSANDRO MANZONI,011,059,N.A.,ENTI_VOL_FIN_IS
012538941,2024-02-23,9999-12-31,81004020202,ISTITUTO COMPRENSIVO 2 DI CASTIGLIONE STIVIERE,017,020,N.A.,ENTI_VOL_FIN_IS
012539058,2024-08-01,9999-12-31,80113190153,ISTITUTO TECNICO PER LE ATTIVITA' SOCIALI GIULIO NATTA,146,015,N.A.,ENTI_VOL_FIN_IS
012539220,2025-04-04,9999-12-31,80123470157,ISTITUTO DI ISTRUZIONE SUPERIORE G. GIORGI,146,015,N.A.,ENTI_VOL_FIN_IS
012505418,2025-10-17,9999-12-31,80012480879,LICEO GINNASIO STATALE MARIO CUTELLI E CARMELO SALANITRO,015,087,N.A.,ENTI_VOL_FIN_IS
012505548,2025-10-31,9999-12-31,80013430923,LICEO CLASSICO STATALE G. M. DETTORI,006,118,N.A.,ENTI_VOL_FIN_IS
